3.704943358898162842e-01 -4.721533298492431641e+00 1.905943036079406738e+00 5.516740083694458008e-01 5.533298254013061523e-01 1.269756793975830078e+00 -2.980934858322143555e+00 -4.867796421051025391e+00 3.685239553451538086e+00 1.407931447029113770e-01 -2.590212345123291016e+00 1.926143407821655273e+00 -3.185735940933227539e+00
1.882736921310424805e+00 -5.814261913299560547e+00 2.009303569793701172e+00 -4.875996589660644531e+00 2.055106639862060547e+00 -3.894380927085876465e-01 2.753115415573120117e+00 -1.932853937149047852e+00 -3.472409963607788086e+00 -3.015786409378051758e+00 1.075970411300659180e+00 3.332224607467651367e+00 -3.199495792388916016e+00
3.973840236663818359e+00 -5.085958957672119141e+00 -1.453668117523193359e+00 -1.603091597557067871e+00 2.534847021102905273e+00 1.046587347984313965e+00 -1.533855438232421875e+00 -2.709795713424682617e+00 1.244503259658813477e+00 -3.770053386688232422e+00 -1.862488031387329102e+00 1.588502526283264160e+00 -2.917046308517456055e+00
1.007069587707519531e+00 -2.397053688764572144e-01 3.387212038040161133e+00 -2.936381578445434570e+00 3.189308166503906250e+00 7.431547045707702637e-01 2.832556068897247314e-01 -6.511344432830810547e+00 -4.350086212158203125e+00 3.332301378250122070e-01 8.586773276329040527e-01 -5.542044639587402344e-01 -5.479431152343750000e+00
3.383469104766845703e+00 -2.566382646560668945e+00 -2.917920112609863281e+00 -3.486341714859008789e+00 2.722797870635986328e+00 3.415908098220825195e+00 -8.119705915451049805e-01 -2.434605598449707031e+00 1.770341396331787109e+00 4.685713350772857666e-01 -4.810504913330078125e+00 2.982603549957275391e+00 -4.693074703216552734e+00
-1.792540431022644043e+00 -2.911355018615722656e+00 3.645637750625610352e+00 -2.560633659362792969e+00 -3.140773475170135498e-01 4.884489059448242188e+00 -3.522926568984985352e-01 -1.903231859207153320e+00 -3.816029548645019531e+00 3.951656222343444824e-01 -3.860208988189697266e+00 5.054461002349853516e+00 -4.311639785766601562e+00
2.054453849792480469e+00 -5.415146350860595703e+00 4.861483871936798096e-01 -9.057930111885070801e-01 9.814385771751403809e-01 5.406546115875244141e+00 -3.361016035079956055e+00 -2.685783803462982178e-01 -4.310778141021728516e+00 1.549782037734985352e+00 5.290586948394775391e-01 -3.514057636260986328e+00 -4.171082496643066406e+00
2.897006034851074219e+00 -6.220102310180664062e+00 3.239105701446533203e+00 -3.997611045837402344e+00 -2.004842162132263184e-01 3.333649158477783203e+00 -1.694527745246887207e+00 5.124585032463073730e-01 -4.450445175170898438e+00 -2.018508434295654297e+00 1.398257136344909668e+00 3.316350281238555908e-01 -3.280210256576538086e+00
-7.426734566688537598e-01 -5.362238883972167969e+00 1.483093023300170898e+00 1.490864276885986328e+00 -3.756729066371917725e-01 -1.426341682672500610e-01 -4.596709728240966797e+00 -3.147727727890014648e+00 5.458583235740661621e-01 4.394324779510498047e+00 -1.642422199249267578e+00 2.337073326110839844e+00 -4.866436004638671875e+00
2.284736156463623047e+00 -3.376657247543334961e+00 1.453996539115905762e+00 -2.735394477844238281e+00 8.167180418968200684e-01 4.828619956970214844e+00 -4.706656455993652344e+00 -1.905429601669311523e+00 3.618467152118682861e-01 3.517544984817504883e+00 -3.936341047286987305e+00 -3.942116200923919678e-01 -4.836864471435546875e+00
2.913338899612426758e+00 -3.375753879547119141e+00 -3.078644752502441406e+00 -4.509336471557617188e+00 4.760934829711914062e+00 4.679380655288696289e-01 1.444734215736389160e+00 -2.031214952468872070e+00 -1.821713566780090332e+00 2.404469013214111328e+00 4.705323874950408936e-01 6.799874305725097656e-01 -5.927906990051269531e+00
3.744094371795654297e+00 4.058293625712394714e-02 9.928900003433227539e-01 1.963078044354915619e-02 3.217683792114257812e+00 -3.939751386642456055e-01 -3.610732555389404297e+00 -7.193478107452392578e+00 -1.374015569686889648e+00 -1.604079753160476685e-01 -1.335449099540710449e+00 -7.864426970481872559e-01 -4.970237731933593750e+00
