-1.442803740501403809e+00 1.312865138053894043e+00 -4.229401588439941406e+00 -2.266635417938232422e+00 3.037527561187744141e+00 -1.034307360649108887e+00 3.917077779769897461e+00 -2.968779206275939941e-01 1.957853078842163086e+00 -3.033829450607299805e+00 -2.814519643783569336e+00 -1.634272933006286621e+00 1.040105104446411133e+00 -2.134383678436279297e+00 9.216465353965759277e-01 -1.702733188867568970e-01 -1.980440258979797363e+00
-3.596709668636322021e-02 -1.848032116889953613e+00 -4.687098503112792969e+00 -1.918491125106811523e+00 2.916042804718017578e+00 2.545003414154052734e+00 2.244807720184326172e+00 2.043380737304687500e+00 6.441979855298995972e-02 -2.011515378952026367e+00 -1.307531476020812988e+00 -1.938128352165222168e+00 -1.281403422355651855e+00 -5.075023174285888672e-01 -1.167569905519485474e-01 -2.418246984481811523e+00 2.805922031402587891e-01
-1.313745737075805664e+00 1.596552252769470215e+00 1.179719090461730957e+00 -9.745711088180541992e-01 2.601223707199096680e+00 -2.047808408737182617e+00 1.333299517631530762e+00 -1.150490283966064453e+00 3.244767904281616211e+00 -3.940119743347167969e+00 -1.092525720596313477e+00 1.701434135437011719e+00 -1.472537070512771606e-01 -3.773623228073120117e+00 1.572898030281066895e+00 -2.936627626419067383e+00 -3.109303474426269531e+00
-3.968404769897460938e+00 3.316347122192382812e+00 -1.250219583511352539e+00 -1.481186151504516602e-01 1.817915737628936768e-01 -1.395521998405456543e+00 2.395802736282348633e+00 2.046831607818603516e+00 -4.969649314880371094e-01 -4.097142696380615234e+00 2.461005747318267822e-01 1.891478598117828369e-01 -2.381492376327514648e+00 3.557823598384857178e-01 -8.275637775659561157e-02 -3.302848577499389648e+00 1.806633710861206055e+00
-1.923685312271118164e+00 5.060831904411315918e-01 1.340989351272583008e+00 7.348906397819519043e-01 1.311310768127441406e+00 2.194801568984985352e+00 4.543066620826721191e-01 -2.360203862190246582e-01 5.307963490486145020e-01 -3.648799657821655273e+00 -2.626806497573852539e+00 -1.729735970497131348e+00 9.156323075294494629e-01 2.077754497528076172e+00 -1.255252003669738770e+00 -3.108294248580932617e+00 -1.952480792999267578e+00
-2.118375301361083984e+00 3.570551633834838867e+00 -2.578768491744995117e+00 7.381050586700439453e-01 3.202022075653076172e+00 1.784920454025268555e+00 1.966141819953918457e+00 -1.756871938705444336e+00 -5.135597586631774902e-01 -4.658451557159423828e+00 -2.557270765304565430e+00 8.091865181922912598e-01 -3.294316291809082031e+00 -1.092793703079223633e+00 1.331595659255981445e+00 -2.302311658859252930e+00 -8.883312344551086426e-01
1.588560193777084351e-01 1.220731616020202637e+00 -1.750813484191894531e+00 -1.435178041458129883e+00 8.546024560928344727e-01 1.978944897651672363e+00 -7.534518837928771973e-01 -3.681670427322387695e+00 4.755940437316894531e+00 -3.634821653366088867e+00 -1.233732819557189941e+00 -2.377831935882568359e+00 -1.990568995475769043e+00 -3.397209167480468750e+00 1.757826805114746094e+00 4.478991031646728516e-02 3.097242414951324463e-01
-1.510379314422607422e+00 -1.768129348754882812e+00 -1.051954507827758789e+00 -1.969659566879272461e+00 2.377326011657714844e+00 2.077552795410156250e+00 1.712529540061950684e+00 1.036644697189331055e+00 -6.456672549247741699e-01 -3.122117757797241211e+00 -4.474160194396972656e+00 3.438048958778381348e-01 -3.163880109786987305e+00 1.483685255050659180e+00 1.466421246528625488e+00 -1.441638112068176270e+00 -4.253286421298980713e-01
-1.195426583290100098e+00 1.488128602504730225e-01 6.242900341749191284e-02 -3.753903388977050781e+00 6.335861682891845703e-01 -4.243794441223144531e+00 -1.593353748321533203e-01 6.178342103958129883e-01 2.924307823181152344e+00 -3.312381744384765625e+00 -2.148718357086181641e+00 -1.714865446090698242e+00 -1.391006708145141602e+00 1.105558753013610840e+00 3.103520870208740234e+00 -3.042153835296630859e+00 2.336567163467407227e+00
-1.912474870681762695e+00 3.241552829742431641e+00 2.035932540893554688e+00 -2.387461662292480469e+00 2.153261661529541016e+00 2.603780746459960938e+00 -9.043141454458236694e-02 -8.606627583503723145e-02 9.770020842552185059e-01 -4.629369735717773438e+00 -3.902179896831512451e-01 -3.190752744674682617e+00 1.032658934593200684e+00 -2.714987099170684814e-01 1.187244430184364319e-01 -1.699876546859741211e+00 -4.183104991912841797e+00
1.106478810310363770e+00 3.841433525085449219e+00 -9.092899560928344727e-01 -9.941914081573486328e-01 1.715753674507141113e+00 -1.582638144493103027e+00 8.687558174133300781e-01 2.257480382919311523e+00 -2.290087938308715820e-01 -5.175452709197998047e+00 1.798765063285827637e-01 -2.444132328033447266e+00 1.061176896095275879e+00 1.205264449119567871e+00 -8.769065886735916138e-02 -4.700671672821044922e+00 -1.619231343269348145e+00
-1.162493601441383362e-01 1.954324841499328613e+00 -1.433977365493774414e+00 -1.981153726577758789e+00 4.317421317100524902e-01 2.011391878128051758e+00 1.906377553939819336e+00 2.084011554718017578e+00 1.977052569389343262e+00 -3.349183082580566406e+00 2.045113563537597656e+00 -2.556286811828613281e+00 -3.265775442123413086e+00 -4.208821773529052734e+00 -6.544954776763916016e-01 -2.444675445556640625e+00 1.066650867462158203e+00
-6.279735565185546875e-01 -1.982236623764038086e+00 9.232434034347534180e-01 -2.436435461044311523e+00 4.139120578765869141e-01 -1.430845856666564941e+00 2.761443376541137695e+00 1.665007710456848145e+00 2.590777397155761719e+00 -4.193285942077636719e+00 -1.842515826225280762e+00 -2.946542263031005859e+00 3.490239679813385010e-01 -6.229013800621032715e-01 2.336640119552612305e+00 -4.437719821929931641e+00 2.319571971893310547e+00
-5.760816931724548340e-01 2.680258750915527344e+00 -3.650104045867919922e+00 -7.653604447841644287e-02 1.004943847656250000e+00 -1.636959195137023926e+00 1.059461832046508789e+00 -2.254147052764892578e+00 3.530381441116333008e+00 -2.248545646667480469e+00 -7.236516475677490234e-01 -9.109157323837280273e-01 -1.071547865867614746e+00 -3.834655761718750000e+00 8.035746216773986816e-01 2.736164927482604980e-01 -1.691760301589965820e+00
-6.501922011375427246e-01 1.136151432991027832e+00 1.247674584388732910e+00 -1.292001724243164062e+00 9.721767902374267578e-01 1.416881084442138672e+00 -2.866972386837005615e-01 1.948670893907546997e-01 4.316965639591217041e-01 -4.974704265594482422e+00 -4.747716784477233887e-01 2.652899026870727539e-01 -4.588000774383544922e+00 4.963946938514709473e-01 1.697124123573303223e+00 -4.790313243865966797e+00 2.975824117660522461e+00
-1.253432393074035645e+00 1.682528495788574219e+00 1.753231406211853027e+00 -2.973103284835815430e+00 5.800367593765258789e-01 4.795718193054199219e+00 -7.048542499542236328e-01 -2.517181873321533203e+00 1.443902850151062012e+00 -3.964231014251708984e+00 -7.665540575981140137e-01 -2.320118188858032227e+00 -2.870970249176025391e+00 -9.663740992546081543e-01 2.026826381683349609e+00 -1.867951393127441406e+00 1.286290645599365234e+00
-3.612594127655029297e+00 2.634081840515136719e+00 5.072576403617858887e-01 -5.667492151260375977e-01 -1.014899253845214844e+00 1.208877801895141602e+00 1.730001807212829590e+00 -3.448518276214599609e+00 6.384130716323852539e-01 -3.029441833496093750e+00 -6.157571077346801758e-01 -3.296250581741333008e+00 -1.491756439208984375e+00 -4.998249113559722900e-01 1.897201895713806152e+00 -6.958466768264770508e-01 1.633643746376037598e+00
2.893393754959106445e+00 5.228288173675537109e-01 -2.111807823181152344e+00 -4.309894442558288574e-01 1.494047403335571289e+00 6.770682334899902344e-01 -1.448224950581789017e-02 -1.201915860176086426e+00 2.686431169509887695e+00 -4.187616825103759766e+00 9.950061440467834473e-01 -4.349691867828369141e+00 1.150040864944458008e+00 -7.746529579162597656e-01 2.384929656982421875e-01 -4.399721622467041016e+00 -5.225392580032348633e-01
-4.442502185702323914e-02 -2.028665542602539062e+00 -1.991281986236572266e+00 -2.822731256484985352e+00 9.396831393241882324e-01 -2.621424198150634766e+00 6.674701571464538574e-01 4.371589794754981995e-02 4.176589965820312500e+00 -2.838581800460815430e+00 -2.487267017364501953e+00 -3.540896415710449219e+00 1.855584025382995605e+00 -1.247392147779464722e-01 2.383177042007446289e+00 -2.127979040145874023e+00 3.651406466960906982e-01
