7.743608355522155762e-01 -1.270010948181152344e+00 2.243476629257202148e+00 -4.680021762847900391e+00 2.185897350311279297e+00 -3.335245609283447266e+00 -2.722785234451293945e+00 -2.220396995544433594e+00 -3.543809413909912109e+00 -1.153152346611022949e+00 1.302985906600952148e+00 -5.151551961898803711e-01 1.528386592864990234e+00 1.731071472167968750e+00
2.847966432571411133e+00 -1.217736363410949707e+00 1.827407598495483398e+00 -5.777675628662109375e+00 1.757455229759216309e+00 -4.806812286376953125e+00 -2.088486194610595703e+00 -3.341104269027709961e+00 -3.547040373086929321e-02 -1.535399675369262695e+00 1.948585748672485352e+00 1.355400562286376953e+00 2.670744180679321289e+00 -6.398324370384216309e-01
1.918270707130432129e+00 3.769746780395507812e+00 1.827628135681152344e+00 -4.417630672454833984e+00 2.280859708786010742e+00 -3.860155820846557617e+00 4.059893488883972168e-01 -4.417867660522460938e+00 5.679755657911300659e-02 -9.334737062454223633e-01 -1.417242884635925293e+00 -2.678775548934936523e+00 2.152839183807373047e+00 -3.532901763916015625e+00
3.515385091304779053e-01 3.938513517379760742e+00 2.153736591339111328e+00 -2.756555080413818359e+00 -2.490218877792358398e+00 -3.405058860778808594e+00 8.952162414789199829e-02 2.362008094787597656e+00 -9.048528671264648438e-01 -8.898408412933349609e-01 1.511508107185363770e+00 -2.542310953140258789e+00 -5.435484409332275391e+00 -2.124183177947998047e+00
3.760538578033447266e+00 2.025603055953979492e+00 5.345483303070068359e+00 1.075636386871337891e+00 -1.935404241085052490e-01 -3.484813213348388672e+00 -4.795553207397460938e+00 -3.835685968399047852e+00 -1.376192688941955566e+00 -3.395145535469055176e-01 -2.931277751922607422e+00 -1.858186125755310059e-01 -3.818022489547729492e+00 -2.241300106048583984e+00
2.006193637847900391e+00 2.564967632293701172e+00 1.166473150253295898e+00 -3.592497348785400391e+00 3.088218927383422852e+00 -5.118108272552490234e+00 -3.360428512096405029e-01 3.237493634223937988e-01 -2.270286798477172852e+00 -7.846320271492004395e-01 1.798242688179016113e+00 2.252592563629150391e+00 -6.410197019577026367e-01 -6.937948703765869141e+00
2.723060846328735352e+00 -3.728168904781341553e-01 4.371577262878417969e+00 -4.237951278686523438e+00 -6.477994322776794434e-01 -3.762581825256347656e+00 7.559949904680252075e-02 -2.488678693771362305e+00 -5.881203413009643555e-01 5.078374862670898438e+00 -1.418479919433593750e+00 -3.491368055343627930e+00 -2.733260869979858398e+00 -8.485896587371826172e-01
6.413599252700805664e-01 2.343050003051757812e+00 4.643832683563232422e+00 -3.930226325988769531e+00 -1.898681640625000000e+00 -4.718768119812011719e+00 -2.772914409637451172e+00 -3.104964256286621094e+00 -2.944510459899902344e+00 -3.398915529251098633e+00 3.741859436035156250e+00 -2.254471480846405029e-01 -1.033149242401123047e+00 1.345247149467468262e+00
2.520295858383178711e+00 -4.002434611320495605e-01 2.844503164291381836e+00 -3.818561315536499023e+00 2.978648662567138672e+00 -5.384015083312988281e+00 -4.113577842712402344e+00 7.289801239967346191e-01 1.311979413032531738e+00 2.490622520446777344e+00 1.051440954208374023e+00 -6.027769088745117188e+00 -1.244343519210815430e+00 -2.476895809173583984e+00
-1.128743410110473633e+00 7.440298199653625488e-01 2.532139539718627930e+00 -7.774995565414428711e-01 -1.858054995536804199e+00 -5.492944240570068359e+00 2.300660312175750732e-01 -5.771085262298583984e+00 1.566650390625000000e+00 -8.933112025260925293e-01 4.103662490844726562e+00 -2.232429504394531250e+00 -6.899841427803039551e-01 4.447386264801025391e-01
