-2.373906135559082031e+00 -2.608398437500000000e+00 -4.056018352508544922e+00 -3.333292245864868164e+00 1.944999247789382935e-01 -1.963202118873596191e+00 2.919656753540039062e+00 2.126904875040054321e-01 3.631651401519775391e+00 -1.499643087387084961e+00 -7.103129625320434570e-01 5.174167156219482422e+00 -2.458787441253662109e+00 -1.201583623886108398e+00 -1.457319021224975586e+00
-4.243942260742187500e+00 -3.591153860092163086e+00 -3.498237609863281250e+00 2.950324296951293945e+00 -3.512341678142547607e-01 5.633725523948669434e-01 -1.320871233940124512e+00 2.284069538116455078e+00 3.267946839332580566e-01 -8.139499425888061523e-01 -4.856422424316406250e+00 1.349690794944763184e+00 -1.522857785224914551e+00 1.748608231544494629e+00 2.776563167572021484e+00
-5.842545986175537109e+00 -1.651288032531738281e+00 -4.421659946441650391e+00 4.603133797645568848e-01 -2.548593521118164062e+00 2.447081804275512695e+00 -9.348911046981811523e-01 -4.098609089851379395e-01 3.195527315139770508e+00 4.377953529357910156e+00 -2.572350025177001953e+00 2.894589900970458984e-01 -8.482146263122558594e-01 -1.883510649204254150e-01 4.795898199081420898e-01
-7.704671025276184082e-01 -1.042789697647094727e+00 -3.004414081573486328e+00 -3.710093736648559570e+00 -4.377631187438964844e+00 1.515803694725036621e+00 4.297866821289062500e+00 2.109591960906982422e+00 1.549039125442504883e+00 -1.850914597511291504e+00 -4.496659278869628906e+00 2.347403913736343384e-01 -5.203793644905090332e-01 3.371303677558898926e-01 1.016903638839721680e+00
-3.268654346466064453e+00 -6.936986446380615234e+00 -2.958736896514892578e+00 -2.300437450408935547e+00 -7.098596692085266113e-01 7.786508202552795410e-01 2.241257905960083008e+00 1.158708095550537109e+00 3.054692029953002930e+00 -2.283608675003051758e+00 1.240393370389938354e-01 1.420208215713500977e+00 6.826615929603576660e-01 1.920699954032897949e+00 -1.030870676040649414e+00
-4.188347816467285156e+00 -3.668637037277221680e+00 -3.271424055099487305e+00 -4.389799535274505615e-01 4.419616222381591797e+00 1.000838041305541992e+00 -5.322933197021484375e-01 1.694926142692565918e+00 1.649796605110168457e+00 4.871890321373939514e-02 -3.853802919387817383e+00 6.024088263511657715e-01 -3.345147848129272461e+00 -1.094782590866088867e+00 2.565509319305419922e+00
-3.529651641845703125e+00 6.432988643646240234e-01 -3.986947536468505859e+00 -1.860929012298583984e+00 -1.899726271629333496e+00 -1.116842746734619141e+00 1.511320352554321289e+00 1.706577658653259277e+00 2.779892921447753906e+00 7.225292921066284180e-01 -3.905833959579467773e+00 4.541942119598388672e+00 -3.512988090515136719e+00 -2.642354726791381836e+00 1.978762507438659668e+00
-4.985093116760253906e+00 -1.273324608802795410e+00 -2.285986900329589844e+00 3.241548538208007812e-01 -3.629566431045532227e+00 1.359137058258056641e+00 -7.658237218856811523e-01 2.482059001922607422e+00 3.797035694122314453e+00 -1.059902191162109375e+00 -2.098633289337158203e+00 1.444748997688293457e+00 3.612326860427856445e+00 -2.826215028762817383e+00 -1.278143048286437988e+00
-5.679239630699157715e-01 7.008212208747863770e-01 -2.615764379501342773e+00 -3.273967266082763672e+00 4.405245482921600342e-01 1.804510354995727539e+00 2.557643175125122070e+00 3.390143632888793945e+00 -1.298997998237609863e+00 -2.543906450271606445e+00 -1.301052570343017578e+00 2.589777112007141113e-01 -3.943043470382690430e+00 -1.417013645172119141e+00 -1.840531587600708008e+00
-5.371006011962890625e+00 -2.000890970230102539e+00 -1.817195177078247070e+00 1.581802845001220703e+00 -4.186751365661621094e+00 9.042340517044067383e-01 2.886056184768676758e+00 3.225500822067260742e+00 7.973408102989196777e-01 -2.279191732406616211e+00 1.364580988883972168e+00 1.789350360631942749e-01 3.791054785251617432e-01 -4.522741436958312988e-01 -4.306747436523437500e+00
-5.693805694580078125e+00 -3.521134853363037109e+00 -3.494099855422973633e+00 3.834906816482543945e-01 -3.614445447921752930e+00 2.524476766586303711e+00 1.235432863235473633e+00 2.768619775772094727e+00 4.639619290828704834e-01 -1.154712438583374023e+00 5.393390655517578125e-01 -6.430307030677795410e-01 -2.238295227289199829e-01 4.094879150390625000e+00 -2.374679803848266602e+00
-1.828091025352478027e+00 -6.696177124977111816e-01 -1.342757821083068848e+00 2.500183284282684326e-01 -5.017982959747314453e+00 4.648397922515869141e+00 1.265737533569335938e+00 1.697479486465454102e+00 -1.739196538925170898e+00 -2.876500129699707031e+00 -6.190649867057800293e-01 2.763593912124633789e+00 -3.221502304077148438e+00 -1.085917472839355469e+00 -2.281049251556396484e+00
-2.642263650894165039e+00 -4.145724773406982422e+00 -4.002169609069824219e+00 -3.711160659790039062e+00 -1.221030235290527344e+00 1.522764921188354492e+00 2.949838161468505859e+00 2.913280963897705078e+00 1.396150350570678711e+00 3.314079999923706055e+00 -8.368110060691833496e-01 -7.872904539108276367e-01 -3.229117393493652344e+00 -1.936065077781677246e+00 1.962487101554870605e+00
-4.467761039733886719e+00 -4.106698036193847656e+00 -1.721192002296447754e+00 -3.641487836837768555e+00 3.135264813899993896e-01 6.254458904266357422e+00 1.249438285827636719e+00 1.071556091308593750e+00 1.482717752456665039e+00 5.640814825892448425e-02 4.377922713756561279e-01 1.561090499162673950e-01 -2.197983741760253906e+00 -3.191623449325561523e+00 -1.349674224853515625e+00
-3.989201068878173828e+00 -4.014464914798736572e-01 -1.921760916709899902e+00 -1.310576915740966797e+00 8.577390909194946289e-01 2.694146394729614258e+00 4.951879084110260010e-01 -1.831095665693283081e-01 1.267552137374877930e+00 -1.943457424640655518e-01 -1.879272907972335815e-01 1.372670769691467285e+00 -2.966346740722656250e-01 -3.173023939132690430e+00 -3.971680641174316406e+00
-4.066888809204101562e+00 -4.925450325012207031e+00 -2.659666061401367188e+00 -3.898931026458740234e+00 -7.532444596290588379e-02 9.095067381858825684e-01 3.279112815856933594e+00 -7.804521918296813965e-01 3.316928386688232422e+00 -2.339570999145507812e+00 -3.460676670074462891e-01 1.367401957511901855e+00 -3.944853842258453369e-01 3.607027292251586914e+00 -1.597893118858337402e+00
-5.207326889038085938e+00 -1.530102014541625977e+00 -1.114696823060512543e-02 -2.682030916213989258e+00 5.162190198898315430e-01 3.645121812820434570e+00 -9.065688848495483398e-01 -3.051886260509490967e-01 2.574693679809570312e+00 -3.149948120117187500e+00 -4.164162158966064453e+00 1.309230685234069824e+00 -6.676415801048278809e-01 1.031980141997337341e-01 7.203615456819534302e-02
-4.585789680480957031e+00 -2.214959263801574707e-01 -2.660841226577758789e+00 -1.226485490798950195e+00 3.387103974819183350e-01 2.297329187393188477e+00 1.829950928688049316e+00 1.851426005363464355e+00 -8.588451147079467773e-01 -2.118482112884521484e+00 -3.610929489135742188e+00 6.412311196327209473e-01 -6.054552078247070312e+00 2.721367120742797852e+00 7.581243515014648438e-01
-5.307982444763183594e+00 -2.273737668991088867e+00 -3.516967296600341797e+00 1.252323031425476074e+00 -2.458438873291015625e+00 2.562612593173980713e-01 2.080710887908935547e+00 3.785679101943969727e+00 1.060293078422546387e+00 1.889152765274047852e+00 -3.043392419815063477e+00 -4.713888466358184814e-01 1.073927521705627441e+00 -2.919883489608764648e+00 1.018154025077819824e+00
-1.701904654502868652e+00 4.410498738288879395e-01 -4.853229999542236328e+00 -1.856994032859802246e+00 -3.761496782302856445e+00 4.931258678436279297e+00 8.190807700157165527e-01 -2.459539413452148438e+00 3.433838605880737305e+00 -5.269998908042907715e-01 -2.500585794448852539e+00 2.612910509109497070e+00 -1.353097677230834961e+00 1.377535104751586914e+00 -1.897493720054626465e+00
1.423860311508178711e+00 -4.163928031921386719e+00 -1.481613278388977051e+00 -2.483691088855266571e-02 2.465477228164672852e+00 -1.395526051521301270e+00 -2.600586414337158203e+00 -2.797472178936004639e-01 -2.617115974426269531e+00 3.173593044281005859e+00 2.553134441375732422e+00 -5.930381298065185547e+00 -2.141530513763427734e+00 1.870719075202941895e+00 1.740494817495346069e-01
1.805565595626831055e+00 -1.466112852096557617e+00 -6.828112006187438965e-01 -5.591584682464599609e+00 9.473355412483215332e-01 -6.207432970404624939e-02 -3.140949487686157227e+00 1.419681191444396973e+00 -3.244908571243286133e+00 2.704756736755371094e+00 2.695875883102416992e+00 -2.844732046127319336e+00 -1.324023246765136719e+00 -3.097680330276489258e+00 1.675328254699707031e+00
2.380567312240600586e+00 -1.518646597862243652e+00 -6.055400371551513672e+00 -1.694398820400238037e-01 1.366709232330322266e+00 -2.229846954345703125e+00 -3.692424058914184570e+00 -2.715327262878417969e+00 -2.497827529907226562e+00 3.679040193557739258e+00 3.628556251525878906e+00 8.237886428833007812e-01 -1.328962206840515137e+00 -5.078116059303283691e-01 -6.054710745811462402e-01
-3.262689828872680664e+00 3.958267211914062500e+00 -2.726633310317993164e+00 9.895362854003906250e-01 2.132629871368408203e+00 -1.609671592712402344e+00 -2.204262495040893555e+00 -2.815681934356689453e+00 -4.215328693389892578e+00 1.389144301414489746e+00 1.220759391784667969e+00 9.540436267852783203e-01 -4.467090606689453125e+00 -5.486969947814941406e-01 2.275582075119018555e+00
1.696281194686889648e+00 2.020106315612792969e+00 -1.241088032722473145e+00 1.004724025726318359e+00 -1.043355941772460938e+00 1.786885619163513184e+00 -2.417108058929443359e+00 4.277364909648895264e-01 -5.155254364013671875e+00 2.972726821899414062e+00 7.969529032707214355e-01 -7.162240028381347656e+00 -2.395527124404907227e+00 1.382690548896789551e+00 -6.781197786331176758e-01
3.724252283573150635e-01 4.285792827606201172e+00 -3.173356056213378906e+00 1.978147745132446289e+00 -2.291148155927658081e-01 -3.285048723220825195e+00 -3.211011886596679688e+00 -3.554704904556274414e+00 -1.341230511665344238e+00 3.637272834777832031e+00 8.277893066406250000e-01 -2.958030700683593750e+00 -3.288922548294067383e+00 -1.677134037017822266e+00 4.984001815319061279e-01
-3.352527856826782227e+00 4.570258140563964844e+00 1.065545752644538879e-01 -4.044022560119628906e+00 6.378823518753051758e-01 -7.449337244033813477e-01 -1.739732265472412109e+00 -2.855501651763916016e+00 -2.447986602783203125e+00 1.459512591361999512e+00 1.215960741043090820e+00 -3.172600746154785156e+00 -2.787897825241088867e+00 4.278755187988281250e+00 7.842892408370971680e-01
1.381210327148437500e+00 1.993748784065246582e+00 -1.881008028984069824e+00 -4.013598918914794922e+00 2.706296741962432861e-01 7.652833461761474609e-01 -6.289426088333129883e-01 -2.899309694766998291e-01 -2.791300773620605469e+00 8.809167742729187012e-01 1.512162685394287109e+00 -9.972902536392211914e-01 -4.244371414184570312e+00 -1.613922268152236938e-01 -7.215241342782974243e-02
-1.139636158943176270e+00 1.479916453361511230e+00 1.712131798267364502e-01 -2.044655799865722656e+00 4.767351627349853516e+00 7.785404324531555176e-01 -2.468849420547485352e+00 -5.535513535141944885e-02 -1.952982425689697266e+00 2.345822334289550781e+00 3.326602458953857422e+00 -5.186230659484863281e+00 -4.826114654541015625e+00 -8.474853038787841797e-01 -1.103958368301391602e+00
1.560751199722290039e+00 6.104077100753784180e-01 -1.247033357620239258e+00 4.500969886779785156e+00 1.019842743873596191e+00 -2.395921349525451660e-01 -3.516166448593139648e+00 1.487100720405578613e-01 -3.068438291549682617e+00 2.266959428787231445e+00 1.988248229026794434e+00 -4.811307430267333984e+00 -3.364739656448364258e+00 -1.664734244346618652e+00 -3.199314117431640625e+00
-1.508300304412841797e+00 -1.619236588478088379e+00 -4.220100343227386475e-01 -1.435740113258361816e+00 4.933610916137695312e+00 -2.845730185508728027e-01 -1.902758359909057617e+00 -1.217354774475097656e+00 -3.062609195709228516e+00 -1.005307808518409729e-01 1.214842915534973145e+00 -4.095914363861083984e+00 -3.818175792694091797e+00 3.942139625549316406e+00 1.457668304443359375e+00
-3.555479764938354492e+00 1.803469657897949219e+00 1.467649936676025391e+00 1.072237491607666016e+00 9.606564640998840332e-01 4.594659805297851562e-01 -3.439120769500732422e+00 -3.857037723064422607e-01 -1.995369195938110352e+00 2.364652395248413086e+00 1.391167044639587402e+00 -4.249291419982910156e+00 -3.241301536560058594e+00 -3.256010055541992188e+00 2.922308683395385742e+00
-1.474444270133972168e+00 -7.632365822792053223e-01 -3.603951215744018555e+00 -3.889919221401214600e-01 -2.114674568176269531e+00 3.591848850250244141e+00 -4.288066387176513672e+00 -7.842707633972167969e-01 -4.819157600402832031e+00 1.248108386993408203e+00 3.477999210357666016e+00 1.264456152915954590e+00 -1.638172745704650879e+00 1.909784197807312012e+00 -1.879038691520690918e+00
-2.735751628875732422e+00 1.647018074989318848e+00 6.015999242663383484e-02 -1.894264101982116699e+00 -1.861226797103881836e+00 7.818293571472167969e-01 -2.866883993148803711e+00 -4.629692554473876953e+00 1.116118669509887695e+00 4.939656734466552734e+00 2.002664804458618164e+00 -4.607134342193603516e+00 -2.146523237228393555e+00 1.603091120719909668e+00 -5.896108746528625488e-01
