-4.235534369945526123e-02 1.584485411643981934e+00 -3.344174146652221680e+00 -4.104046821594238281e+00 -2.091507911682128906e+00 -2.927897214889526367e+00 2.648490905761718750e+00 3.712768793106079102e+00 -3.960587501525878906e+00 4.879590034484863281e+00 7.317340373992919922e-01 -2.242802858352661133e+00 -2.154582738876342773e+00 -3.954887628555297852e+00
3.126898527145385742e+00 -1.091923952102661133e+00 6.585504412651062012e-01 -3.634722232818603516e-01 2.830651044845581055e+00 -8.116889595985412598e-01 3.253458023071289062e+00 -5.025838375091552734e+00 -5.741138935089111328e+00 2.887651681900024414e+00 -8.997033834457397461e-01 -4.398241519927978516e+00 -3.997379541397094727e+00 9.840071797370910645e-01
8.004725575447082520e-01 1.240535616874694824e+00 -3.732717752456665039e+00 -4.659213066101074219e+00 1.641076445579528809e+00 -5.025952339172363281e+00 1.565112352371215820e+00 -1.896622657775878906e+00 -3.701818704605102539e+00 5.163007736206054688e+00 -9.769508242607116699e-02 -2.230157613754272461e+00 -2.159221649169921875e+00 1.086206197738647461e+00
-1.271156907081604004e+00 2.571059465408325195e+00 -1.625552415847778320e+00 5.952677726745605469e+00 1.012722775340080261e-02 -3.746788263320922852e+00 2.588225841522216797e+00 -9.177198410034179688e-01 -3.673200607299804688e+00 3.235153675079345703e+00 -3.500749349594116211e+00 -1.891891479492187500e+00 -6.737047672271728516e+00 -1.334516890347003937e-02
-4.977763444185256958e-02 -7.697097659111022949e-01 -1.519425630569458008e+00 -1.420657277107238770e+00 -7.159481048583984375e-01 -8.581880569458007812e+00 1.455466508865356445e+00 3.715181350708007812e-01 -2.256200313568115234e+00 5.217328071594238281e+00 2.858551979064941406e+00 -5.573413848876953125e+00 1.506590656936168671e-02 7.178700715303421021e-02
6.016073703765869141e+00 -1.767054796218872070e+00 5.884317755699157715e-01 3.443410396575927734e+00 -6.700121760368347168e-01 -5.772258758544921875e+00 -8.050011396408081055e-01 2.555976867675781250e+00 -4.964507579803466797e+00 3.391537189483642578e+00 -1.252609133720397949e+00 -2.797754287719726562e+00 -4.709636211395263672e+00 -3.083753883838653564e-01
1.546852111816406250e+00 -3.949537277221679688e+00 -3.849832773208618164e+00 1.142725586891174316e+00 -1.306470155715942383e+00 -4.568185329437255859e+00 2.190025329589843750e+00 -3.458671092987060547e+00 -3.184129476547241211e+00 3.083984136581420898e+00 -1.436575412750244141e+00 5.333752155303955078e+00 -3.637422323226928711e+00 2.174804449081420898e+00
5.571479201316833496e-01 -5.499760150909423828e+00 1.066497564315795898e+00 3.628414869308471680e-01 1.710599541664123535e+00 -2.082588195800781250e+00 4.131199836730957031e+00 -2.893434762954711914e+00 -4.645026206970214844e+00 3.959918022155761719e+00 -4.514235973358154297e+00 1.698340892791748047e+00 -4.298781394958496094e+00 9.712594151496887207e-01
1.635998606681823730e+00 -3.267504274845123291e-01 -3.613065242767333984e+00 -1.052049875259399414e+00 -7.218919754028320312e+00 -5.345621705055236816e-01 2.326732397079467773e+00 1.774090290069580078e+00 -5.576371192932128906e+00 3.815152168273925781e+00 2.349690198898315430e+00 4.497216045856475830e-01 -1.612569808959960938e+00 -3.047250509262084961e+00
-8.232871890068054199e-01 -3.268795728683471680e+00 -9.866956621408462524e-02 -6.422266960144042969e-01 -1.972998023033142090e+00 -8.350990295410156250e+00 2.744660139083862305e+00 3.267154693603515625e+00 -2.450764417648315430e+00 5.734688758850097656e+00 1.180922865867614746e+00 6.277298927307128906e-01 -2.649934530258178711e+00 -1.911989450454711914e+00
