-1.638794541358947754e+00 6.164527535438537598e-01 -2.195480316877365112e-01 -6.655893921852111816e-01 2.279248952865600586e+00 7.634803056716918945e-01 4.945797443389892578e+00 7.675548195838928223e-01 2.499860763549804688e+00 -3.825653791427612305e+00 -2.289177656173706055e+00 -4.183932781219482422e+00 -6.393555641174316406e+00
1.102079391479492188e+00 -2.276634931564331055e+00 2.251586675643920898e+00 -2.037829160690307617e+00 4.404947757720947266e+00 -4.575478732585906982e-01 1.021904706954956055e+00 -2.146746665239334106e-01 3.702160716056823730e-01 -5.875350952148437500e+00 -5.669417977333068848e-01 2.278153657913208008e+00 -6.316353797912597656e+00
4.758652210235595703e+00 -5.253958225250244141e+00 -1.128754496574401855e+00 1.150450468063354492e+00 2.517834186553955078e+00 -1.753005623817443848e+00 -4.030561745166778564e-01 -7.497662901878356934e-01 -1.854899644851684570e+00 -3.654610157012939453e+00 1.505168557167053223e+00 -1.819036483764648438e+00 -2.716284275054931641e+00
-2.262689113616943359e+00 -5.956801414489746094e+00 -1.149948000907897949e+00 4.791768550872802734e+00 6.775982975959777832e-01 1.240978360176086426e+00 1.337884366512298584e-01 7.136238217353820801e-01 2.736341476440429688e+00 -4.120121955871582031e+00 9.719275236129760742e-01 -3.261162757873535156e+00 -3.481936216354370117e+00
3.202430725097656250e+00 4.010597616434097290e-02 1.046670749783515930e-01 1.224531650543212891e+00 1.474879503250122070e+00 4.200543403625488281e+00 -4.208110809326171875e+00 -3.191884279251098633e+00 2.646297693252563477e+00 -4.801162719726562500e+00 -3.836393833160400391e+00 -2.110653400421142578e+00 -4.051013946533203125e+00
-2.183766841888427734e+00 3.435527324676513672e+00 -1.438205361366271973e+00 3.168113708496093750e+00 3.561568021774291992e+00 6.911662220954895020e-01 -1.729046106338500977e+00 -1.082805395126342773e+00 -7.497509121894836426e-01 -4.357770442962646484e+00 -3.655812501907348633e+00 1.257508277893066406e+00 -5.912463188171386719e+00
9.869996309280395508e-01 -3.182386159896850586e+00 -2.026202440261840820e+00 3.595834970474243164e+00 -2.340242385864257812e+00 -2.112857818603515625e+00 3.827580213546752930e+00 -1.777685999870300293e+00 1.183464288711547852e+00 -2.636761903762817383e+00 -2.402257204055786133e+00 2.735351324081420898e+00 -5.125611782073974609e+00
3.001612424850463867e+00 -6.325009465217590332e-01 -5.797520637512207031e+00 -1.340445637702941895e+00 1.094832301139831543e+00 4.995771348476409912e-01 1.034995317459106445e+00 -9.224553108215332031e-01 -2.749417424201965332e-01 -4.638194561004638672e+00 -2.576172351837158203e-02 2.042094469070434570e+00 -3.898741006851196289e+00
4.127108097076416016e+00 -3.066483974456787109e+00 2.427619457244873047e+00 1.497210860252380371e+00 -5.936679244041442871e-01 1.827414989471435547e+00 1.879927754402160645e+00 -2.450112581253051758e+00 -1.683164387941360474e-01 -2.941091060638427734e+00 -5.107320308685302734e+00 -1.197065591812133789e+00 -3.437580823898315430e+00
-9.185400605201721191e-01 -3.061689138412475586e-01 -2.749899029731750488e-01 9.377630352973937988e-01 1.126942515373229980e+00 -1.109541177749633789e+00 -5.000877380371093750e-01 5.543332576751708984e+00 2.401520013809204102e+00 -5.362655639648437500e+00 -1.049493551254272461e+00 -2.259814977645874023e+00 -5.206244945526123047e+00
