5.743772983551025391e+00 4.163012981414794922e+00 -3.694001197814941406e+00 -3.716058015823364258e+00 7.764082551002502441e-01 -7.397020816802978516e+00 -2.957670688629150391e+00 -1.295279383659362793e+00 4.799347519874572754e-01 1.735690951347351074e+00 -5.117241382598876953e+00 1.470721721649169922e+00
-5.537719726562500000e+00 6.010233879089355469e+00 -4.237601280212402344e+00 -2.145407199859619141e+00 2.765209913253784180e+00 -3.424422025680541992e+00 8.243989348411560059e-01 -2.424518585205078125e+00 -2.542732954025268555e+00 -1.871489167213439941e+00 -2.652628660202026367e+00 5.308738231658935547e+00
-7.074425697326660156e+00 4.506108760833740234e+00 -5.809633255004882812e+00 -1.786748170852661133e+00 1.192035317420959473e+00 -5.418197154998779297e+00 -4.042028903961181641e+00 -2.184582501649856567e-02 1.563273191452026367e+00 4.034021854400634766e+00 -2.475699037313461304e-01 2.663411617279052734e+00
1.251331090927124023e+00 4.646329402923583984e+00 9.819397926330566406e-01 -4.593633174896240234e+00 1.659577637910842896e-01 -1.821073889732360840e+00 -2.520142555236816406e+00 -9.029582977294921875e+00 -4.612391471862792969e+00 1.022098183631896973e+00 -2.306130170822143555e+00 4.249729156494140625e+00
3.437354564666748047e+00 3.760842323303222656e+00 -5.298442840576171875e+00 -9.179833412170410156e+00 4.933062076568603516e+00 -2.663352727890014648e+00 -3.031383037567138672e+00 -2.217204570770263672e+00 2.222467064857482910e-01 -5.159357190132141113e-01 1.267616391181945801e+00 9.210901260375976562e-01
-2.935685873031616211e+00 4.129513740539550781e+00 -8.687928199768066406e+00 -7.370078563690185547e-01 5.143072605133056641e+00 -4.853236675262451172e+00 2.100562810897827148e+00 -2.631144523620605469e-01 -9.842807054519653320e-01 1.915183514356613159e-01 -3.384784460067749023e+00 7.295708656311035156e-01
6.452254652976989746e-01 6.679760932922363281e+00 -3.579465627670288086e+00 9.812120795249938965e-01 1.380003094673156738e-01 -8.756612777709960938e+00 -2.587575674057006836e+00 -2.396732091903686523e+00 -4.253267765045166016e+00 -1.152180075645446777e+00 -4.178373336791992188e+00 4.416647911071777344e+00
-2.481936693191528320e+00 4.684795856475830078e+00 -2.750218629837036133e+00 -4.132913112640380859e+00 -9.615336656570434570e-01 -2.808133125305175781e+00 -8.818981170654296875e+00 -5.477641224861145020e-01 -4.614726901054382324e-01 8.809185028076171875e-02 8.976002335548400879e-01 5.941377639770507812e+00
1.003906130790710449e+00 1.775611400604248047e+00 -2.264428377151489258e+00 -5.601482391357421875e+00 -1.555860042572021484e+00 -2.896959781646728516e+00 1.549371600151062012e+00 -5.252044677734375000e+00 -2.587024450302124023e+00 3.217081069946289062e+00 -4.229049205780029297e+00 -8.212212473154067993e-03
6.721341609954833984e-01 2.253132343292236328e+00 -3.170542001724243164e+00 -5.701739788055419922e+00 -2.973678827285766602e+00 -4.457041263580322266e+00 -3.934231996536254883e+00 -4.957645416259765625e+00 4.004021644592285156e+00 -2.187433719635009766e+00 3.422944068908691406e+00 5.217659473419189453e+00
