1.107775807380676270e+00 -4.269065856933593750e+00 5.529870510101318359e+00 -3.240015506744384766e-01 9.903913140296936035e-01 -4.401309967041015625e+00 -1.715111136436462402e+00 1.152243852615356445e+00 2.382290601730346680e+00 -1.889547705650329590e+00 -4.058839321136474609e+00 4.343397542834281921e-02 -4.863929748535156250e+00 2.206985712051391602e+00
-3.069577693939208984e+00 -6.476503372192382812e+00 1.141099572181701660e+00 -3.027891397476196289e+00 1.841078281402587891e+00 -4.614229202270507812e+00 -2.249113097786903381e-02 5.391903400421142578e+00 2.656147241592407227e+00 -2.749684154987335205e-01 -3.407963991165161133e+00 -4.704947471618652344e-01 6.636872291564941406e-01 -3.892041742801666260e-01
-2.242395877838134766e+00 -1.604584097862243652e+00 2.092106819152832031e+00 4.234583854675292969e+00 5.630948543548583984e+00 -1.793860912322998047e+00 -3.114078521728515625e+00 -1.003358006477355957e+00 2.687588930130004883e+00 -2.847379446029663086e+00 -9.739202260971069336e-01 -3.656284809112548828e+00 -6.411168098449707031e+00 2.746042609214782715e-01
-3.297694444656372070e+00 2.847110331058502197e-01 2.473069190979003906e+00 2.283817768096923828e+00 -2.172401666641235352e+00 -3.144657373428344727e+00 -5.546778678894042969e+00 2.502546072006225586e+00 3.717700481414794922e+00 3.132057785987854004e-01 -3.300688505172729492e+00 -6.157469272613525391e+00 1.319738388061523438e+00 8.994585275650024414e-02
-1.782174706459045410e+00 2.174055814743041992e+00 4.766104698181152344e+00 -3.143283843994140625e+00 3.124163448810577393e-01 -6.489979028701782227e-01 -4.872110843658447266e+00 2.509877443313598633e+00 6.162528991699218750e-01 -2.354797840118408203e+00 -5.474795818328857422e+00 -1.464372038841247559e+00 -7.954457998275756836e-01 -2.379598140716552734e+00
-5.158534049987792969e+00 5.283178091049194336e-01 1.356932401657104492e+00 3.008361577987670898e+00 3.204194545745849609e+00 -7.273460865020751953e+00 -2.667295217514038086e+00 5.666843652725219727e-01 3.625508546829223633e+00 6.794940233230590820e-01 -3.947490930557250977e+00 -1.639049530029296875e+00 -1.000954985618591309e+00 -1.432846069335937500e+00
2.462462902069091797e+00 -2.439229488372802734e+00 1.509052515029907227e+00 9.528539180755615234e-01 2.815895080566406250e+00 -5.389744758605957031e+00 -5.885538101196289062e+00 -2.199879646301269531e+00 3.343026876449584961e+00 -3.968296527862548828e+00 -2.125761747360229492e+00 3.311272859573364258e+00 -1.214866399765014648e+00 -2.431864976882934570e+00
-5.036693572998046875e+00 -7.432490587234497070e-01 7.547508478164672852e-01 -2.478960990905761719e+00 4.132695198059082031e+00 -4.951604843139648438e+00 -2.861602067947387695e+00 5.043775558471679688e+00 -9.053302556276321411e-02 -3.744253158569335938e+00 -1.577103972434997559e+00 -1.701341629028320312e+00 1.714117288589477539e+00 9.212091565132141113e-01
3.061761140823364258e+00 -8.740187287330627441e-01 -2.521104216575622559e-01 1.963075280189514160e+00 5.019716620445251465e-01 -1.808602929115295410e+00 -2.570119619369506836e+00 2.340600728988647461e+00 2.028716087341308594e+00 -7.202757835388183594e+00 -1.060338258743286133e+00 -6.877758026123046875e+00 1.156844735145568848e+00 -2.280468940734863281e-01
-1.989296793937683105e+00 1.242527723312377930e+00 1.421395897865295410e+00 -2.106678336858749390e-01 5.238077640533447266e+00 1.502012014389038086e+00 -5.796471118927001953e+00 3.506672382354736328e+00 1.077278852462768555e+00 -1.943016648292541504e+00 -3.599805116653442383e+00 -6.219608783721923828e-01 -4.532279014587402344e+00 -5.127058029174804688e+00
