9.624454379081726074e-01 -2.157472372055053711e+00 -2.539054393768310547e+00 4.399937152862548828e+00 -1.196380853652954102e+00 2.908752918243408203e+00 -8.603588938713073730e-01 -1.849540591239929199e+00 -3.635520637035369873e-01 -6.005242824554443359e+00 1.847749352455139160e+00 1.707557439804077148e+00 -6.060536861419677734e+00 2.459417581558227539e-01
6.547640562057495117e-01 -1.358380794525146484e+00 6.470888853073120117e-01 -4.841572344303131104e-01 -5.794928073883056641e+00 1.057056427001953125e+00 3.374219894409179688e+00 -2.798957824707031250e+00 -1.510631918907165527e+00 3.318012952804565430e+00 2.523312807083129883e+00 4.136588424444198608e-03 -6.046359539031982422e+00 -1.325577974319458008e+00
-6.379258632659912109e-02 -2.057154417037963867e+00 -4.738263607025146484e+00 2.799588441848754883e+00 -3.763146162033081055e+00 1.753315776586532593e-01 -1.290660023689270020e+00 -2.215622663497924805e+00 -1.168792605400085449e+00 5.252329826354980469e+00 2.147835731506347656e+00 1.452174425125122070e+00 -4.936158657073974609e+00 1.287011384963989258e+00
2.721703767776489258e+00 -3.153324365615844727e+00 -1.046041488647460938e+00 1.884859561920166016e+00 -7.072443366050720215e-01 1.318515539169311523e+00 6.209472417831420898e-01 1.690725922584533691e+00 -1.799213171005249023e+00 -6.424380540847778320e-01 2.220376491546630859e+00 2.407831698656082153e-01 -5.004230022430419922e+00 -7.238477230072021484e+00
-3.189336508512496948e-02 -3.782311081886291504e-01 -2.125617504119873047e+00 1.943408012390136719e+00 -2.835149765014648438e-01 2.105107307434082031e+00 2.756448984146118164e+00 -4.443111896514892578e+00 -3.851966857910156250e+00 -2.649935483932495117e+00 2.478691816329956055e+00 4.214359283447265625e+00 -2.179299116134643555e+00 -4.801368713378906250e+00
1.374451756477355957e+00 -3.624148130416870117e+00 -9.943947792053222656e-01 1.052837848663330078e+00 -2.860290765762329102e+00 -2.537920236587524414e+00 2.248456239700317383e+00 -6.134400844573974609e+00 8.947206735610961914e-01 1.009613513946533203e+00 1.777606606483459473e+00 2.730467557907104492e+00 -4.570250511169433594e+00 1.373555898666381836e+00
4.512190818786621094e+00 -2.077050685882568359e+00 -2.363736331462860107e-01 3.565202474594116211e+00 -3.810364246368408203e+00 -1.325137913227081299e-01 5.947622656822204590e-01 1.163205146789550781e+00 3.212860226631164551e-01 -1.878454208374023438e+00 4.245153665542602539e-01 1.275697350502014160e-01 -7.416911602020263672e+00 4.605548083782196045e-01
2.131315231323242188e+00 8.652902245521545410e-01 -5.341320991516113281e+00 1.653861761093139648e+00 -2.952541351318359375e+00 1.609154224395751953e+00 3.597464561462402344e-01 1.909444451332092285e+00 -5.790299892425537109e+00 1.273358821868896484e+00 1.150108337402343750e+00 9.540960192680358887e-02 -3.849654436111450195e+00 -1.015733957290649414e+00
-6.893401145935058594e-01 -1.478343486785888672e+00 3.355485498905181885e-01 3.412002325057983398e+00 -2.010888814926147461e+00 -3.902970314025878906e+00 -1.754016041755676270e+00 -1.165714025497436523e+00 2.723784685134887695e+00 -3.087900400161743164e+00 2.181076526641845703e+00 9.287884235382080078e-01 -2.629318952560424805e+00 -3.754961967468261719e+00
-1.546363353729248047e+00 4.066748142242431641e+00 -3.534000635147094727e+00 5.011259078979492188e+00 -4.586747169494628906e+00 1.119731068611145020e+00 -1.892003059387207031e+00 -1.125703692436218262e+00 -2.025249004364013672e+00 -7.921787500381469727e-01 1.019973635673522949e+00 1.368542194366455078e+00 -2.174060821533203125e+00 -3.645937442779541016e+00
