6.045648574829101562e+00 -5.951070308685302734e+00 4.143393039703369141e+00 -3.385144948959350586e+00 -2.466814756393432617e+00 1.724440455436706543e+00 -3.651096343994140625e+00 4.139870405197143555e-01 3.055640935897827148e+00 -7.238247871398925781e+00 8.905509710311889648e-01 -2.655136108398437500e+00
-8.837142586708068848e-01 -1.409522175788879395e+00 1.052300333976745605e+00 -2.333635807037353516e+00 -2.322436094284057617e+00 -3.995845556259155273e+00 -3.751809835433959961e+00 -5.736806988716125488e-01 4.801842689514160156e+00 -7.578115940093994141e+00 7.630669116973876953e+00 3.149836361408233643e-01
-5.477365255355834961e-01 4.554841518402099609e+00 5.192730903625488281e+00 -1.156892418861389160e+00 -2.733752489089965820e+00 -9.510400146245956421e-02 -3.431084871292114258e+00 -6.662511825561523438e+00 -1.204678416252136230e+00 -6.753831386566162109e+00 1.913578271865844727e+00 3.725745201110839844e+00
2.085083961486816406e+00 -5.439071059226989746e-01 2.175805807113647461e+00 1.805460095405578613e+00 -4.471837520599365234e+00 -3.881585836410522461e+00 -3.304700613021850586e+00 3.628304004669189453e-01 1.925057530403137207e+00 -7.142030715942382812e+00 -5.311819076538085938e+00 6.602374553680419922e+00
-4.663969576358795166e-01 -8.100752830505371094e+00 2.682817935943603516e+00 -3.943011283874511719e+00 -6.387063264846801758e-01 2.359525203704833984e+00 -4.015655994415283203e+00 7.837391495704650879e-01 3.222357988357543945e+00 -5.616624832153320312e+00 2.110295295715332031e+00 2.513456821441650391e+00
3.595082521438598633e+00 1.467530608177185059e+00 3.457330226898193359e+00 -1.141293168067932129e+00 -4.533370971679687500e+00 3.733907938003540039e+00 -7.128162384033203125e+00 -3.845096826553344727e+00 1.468239068984985352e+00 -4.239175319671630859e+00 -1.540980577468872070e+00 -5.316065311431884766e+00
-4.225497245788574219e+00 5.200730562210083008e-01 5.390963077545166016e+00 -3.450677633285522461e+00 -1.018545746803283691e+00 -2.922199249267578125e+00 -2.526881933212280273e+00 1.256405264139175415e-01 5.401007175445556641e+00 -6.096865653991699219e+00 -2.568780660629272461e+00 -2.494516849517822266e+00
2.285972118377685547e+00 3.479712724685668945e+00 1.577219009399414062e+00 2.013262748718261719e+00 -4.324503421783447266e+00 -3.997343063354492188e+00 -8.347698211669921875e+00 2.221556425094604492e+00 9.324635863304138184e-01 -6.384013652801513672e+00 1.193884491920471191e+00 -1.961856335401535034e-01
1.335525870323181152e+00 1.810506433248519897e-01 2.814252376556396484e+00 -7.253229022026062012e-01 -5.207078456878662109e+00 -1.272927284240722656e+00 1.636869311332702637e+00 -5.968014240264892578e+00 6.813583850860595703e+00 -8.503400802612304688e+00 -1.083636760711669922e+00 -1.463360428810119629e+00
2.036433219909667969e+00 6.822447776794433594e-01 2.001596450805664062e+00 -2.449120044708251953e+00 -2.677669286727905273e+00 7.278594374656677246e-01 -7.766884326934814453e+00 2.911492347717285156e+00 6.743521690368652344e+00 -5.870462894439697266e+00 -1.902970314025878906e+00 -2.876870632171630859e+00
1.777805805206298828e+00 -3.352776765823364258e+00 4.389758110046386719e+00 -5.729686021804809570e-01 -3.193466186523437500e+00 -7.669184207916259766e+00 -1.727354049682617188e+00 3.332926750183105469e+00 2.422874450683593750e+00 -6.152168273925781250e+00 -8.644524216651916504e-01 -1.695726871490478516e+00
5.612699508666992188e+00 -1.783256530761718750e+00 4.989773929119110107e-01 -6.291872024536132812e+00 8.825179189443588257e-02 -1.262301206588745117e+00 -3.243285179138183594e+00 -5.081495285034179688e+00 3.815916776657104492e+00 -6.220530033111572266e+00 -6.451562643051147461e-01 4.150330543518066406e+00
-1.448178887367248535e+00 6.302431583404541016e+00 9.489679932594299316e-01 -4.399197578430175781e+00 -3.389991998672485352e+00 -1.431801438331604004e+00 -5.328090667724609375e+00 2.519217967987060547e+00 4.343264102935791016e+00 -4.679155349731445312e+00 -3.039304733276367188e+00 -7.990520000457763672e-01
-3.278300523757934570e+00 -2.874866008758544922e+00 4.211230278015136719e+00 -1.959705829620361328e+00 -3.030236065387725830e-01 4.676681458950042725e-01 -6.381669998168945312e+00 4.984401702880859375e+00 -6.163351535797119141e-01 -5.946470260620117188e+00 -3.384678065776824951e-01 2.501752614974975586e+00
1.204262614250183105e+00 -3.345961093902587891e+00 5.922009468078613281e+00 -5.884970188140869141e+00 -1.418532609939575195e+00 -7.108121871948242188e+00 -2.130788266658782959e-01 1.218345046043395996e+00 1.969751119613647461e+00 -7.801812171936035156e+00 -1.286004066467285156e+00 2.129415988922119141e+00
5.255637168884277344e+00 3.083554983139038086e+00 -6.535019278526306152e-01 -4.618269443511962891e+00 -3.269912004470825195e+00 -2.670870542526245117e+00 -4.447529792785644531e+00 -3.312930107116699219e+00 -1.882789134979248047e+00 -6.876697540283203125e+00 3.590933084487915039e+00 3.477944135665893555e+00
7.662878632545471191e-01 -4.103087782859802246e-01 5.530923843383789062e+00 -5.896226406097412109e+00 -7.365373611450195312e+00 2.251487970352172852e+00 -3.992784261703491211e+00 1.083972215652465820e+00 -4.254163742065429688e+00 -4.578022956848144531e+00 -1.354770548641681671e-02 3.113634586334228516e+00
-2.132725238800048828e+00 1.849454879760742188e+00 1.518855333328247070e+00 -7.856943130493164062e+00 -4.980273723602294922e+00 -1.895161032676696777e+00 -1.215935871005058289e-02 4.304235458374023438e+00 4.511703968048095703e+00 -7.811820030212402344e+00 2.352019071578979492e+00 1.336589217185974121e+00
-1.986863017082214355e+00 -3.593757152557373047e-01 1.832854509353637695e+00 -1.480752229690551758e+00 -3.753684282302856445e+00 2.251801729202270508e+00 -5.985084533691406250e+00 -4.356217384338378906e+00 5.528781414031982422e+00 -7.715632438659667969e+00 -5.344426631927490234e-01 4.919331073760986328e+00
3.122709274291992188e+00 -3.329828500747680664e+00 1.944549798965454102e+00 3.193580389022827148e+00 -3.932051658630371094e+00 -3.926874637603759766e+00 -4.748464584350585938e+00 -2.613930463790893555e+00 -1.537044286727905273e+00 -6.899767875671386719e+00 2.783093929290771484e+00 4.802060127258300781e+00
-3.257143974304199219e+00 -1.971599340438842773e+00 4.785727977752685547e+00 1.264783024787902832e+00 -4.951017379760742188e+00 6.570864468812942505e-02 -2.682399749755859375e+00 2.159383058547973633e+00 -6.273998022079467773e-01 2.542854547500610352e+00 -5.276624202728271484e+00 -9.697137475013732910e-01
3.599375963211059570e+00 -3.123554229736328125e+00 -4.157957553863525391e+00 5.823520660400390625e+00 -7.519120216369628906e+00 3.521397113800048828e+00 1.365157365798950195e+00 1.686299741268157959e-01 -2.689118385314941406e+00 -9.064778089523315430e-01 -5.809905529022216797e+00 1.475056171417236328e+00
-1.083482980728149414e+00 -5.197338581085205078e+00 -5.014561176300048828e+00 4.660196781158447266e+00 -4.624049186706542969e+00 4.397576332092285156e+00 2.618985414505004883e+00 2.916324436664581299e-01 1.440189719200134277e+00 -6.693517684936523438e+00 9.215571880340576172e-01 -5.468219518661499023e-01
-1.024024486541748047e+00 -6.224251747131347656e+00 -1.136363029479980469e+00 5.229336738586425781e+00 -6.959364891052246094e+00 -5.443041920661926270e-01 -7.783069014549255371e-01 1.047003984451293945e+00 -2.026292324066162109e+00 6.475950479507446289e-01 -2.371704816818237305e+00 7.663422107696533203e+00
-3.708716630935668945e+00 -7.520886421203613281e+00 -4.515271186828613281e+00 8.386292457580566406e+00 -3.114296674728393555e+00 1.025741934776306152e+00 2.353595972061157227e+00 -8.812699466943740845e-02 -4.561255455017089844e+00 2.863991022109985352e+00 2.108116865158081055e+00 -2.533160924911499023e+00
-3.228540658950805664e+00 -1.740580201148986816e+00 -1.568268299102783203e+00 2.916676759719848633e+00 -4.575638294219970703e+00 -6.173524856567382812e-01 3.927370548248291016e+00 -3.810486495494842529e-01 -4.236178398132324219e+00 8.251661658287048340e-01 -8.508228302001953125e+00 1.790790677070617676e+00
-3.357938528060913086e+00 -7.140232086181640625e+00 -1.482346653938293457e+00 5.217177391052246094e+00 -4.030064582824707031e+00 -3.023853003978729248e-01 -2.397116661071777344e+00 1.314277648925781250e+00 -5.247537136077880859e+00 6.032335281372070312e+00 1.531135559082031250e+00 -2.513134479522705078e+00
-1.044613838195800781e+00 -5.668729782104492188e+00 -2.571768760681152344e+00 5.825235366821289062e+00 -4.044656753540039062e+00 2.803028106689453125e+00 4.794691085815429688e+00 -2.333481788635253906e+00 -2.858101844787597656e+00 -5.343453884124755859e+00 3.203284740447998047e+00 -1.280910015106201172e+00
-7.703224658966064453e+00 -4.233692169189453125e+00 -2.450382232666015625e+00 3.490394592285156250e+00 -5.468078613281250000e+00 4.212086677551269531e+00 -4.339536666870117188e+00 5.655870914459228516e+00 -5.302731990814208984e-01 -1.033404231071472168e+00 1.371941417455673218e-01 1.387665033340454102e+00
-3.305113554000854492e+00 -2.262451648712158203e+00 3.599752902984619141e+00 6.825469017028808594e+00 -7.848093986511230469e+00 1.673510789871215820e+00 2.689877033233642578e+00 -4.379925727844238281e+00 -1.822873115539550781e+00 3.471814990043640137e-01 -4.678561210632324219e+00 -3.471820950508117676e-01
-2.951779127120971680e+00 -5.569132804870605469e+00 -3.091370105743408203e+00 1.398289680480957031e+00 -1.635903239250183105e+00 5.288246273994445801e-01 3.974023342132568359e+00 7.637002468109130859e+00 -2.812245368957519531e+00 -3.363252639770507812e+00 -5.937225818634033203e+00 2.529449939727783203e+00
-6.231000423431396484e+00 -1.527431905269622803e-01 -1.441691756248474121e+00 2.820874214172363281e+00 -5.918687820434570312e+00 3.214328527450561523e+00 1.353546023368835449e+00 1.805182218551635742e+00 -5.408190250396728516e+00 -5.897016048431396484e+00 2.221039295196533203e+00 2.105130404233932495e-01
-2.693424463272094727e+00 -1.421736359596252441e+00 -1.033145904541015625e+00 1.398450851440429688e+00 -6.218499660491943359e+00 6.564928531646728516e+00 -1.992669582366943359e+00 7.595022201538085938e+00 -3.678256034851074219e+00 -2.032857418060302734e+00 -5.079058170318603516e+00 8.216651082038879395e-01
5.437076687812805176e-01 -7.385367870330810547e+00 -3.111794471740722656e+00 3.728911161422729492e+00 -5.656758785247802734e+00 4.811500549316406250e+00 2.283072233200073242e+00 1.019970178604125977e+00 -5.227672576904296875e+00 4.098291873931884766e+00 -3.536265611648559570e+00 -3.320842742919921875e+00
-8.701752662658691406e+00 -3.872670888900756836e+00 3.795156002044677734e+00 4.600507736206054688e+00 -4.416920661926269531e+00 4.740974903106689453e+00 -1.816506385803222656e-01 1.027695298194885254e+00 -1.326803326606750488e+00 -3.051695823669433594e+00 -3.284993886947631836e+00 -5.327681303024291992e-01
-1.220959305763244629e+00 2.338012933731079102e+00 -3.550128459930419922e+00 5.218971729278564453e+00 -6.511468410491943359e+00 3.644314289093017578e+00 -4.828507423400878906e+00 1.508106708526611328e+00 -6.472241878509521484e+00 -7.048289775848388672e-01 -1.860013753175735474e-01 -1.631651520729064941e-01
-3.880648374557495117e+00 -5.863482475280761719e+00 -5.102989673614501953e+00 5.021125316619873047e+00 -6.368896484375000000e+00 3.775317907333374023e+00 -3.503828763961791992e+00 1.721854209899902344e+00 3.287021398544311523e+00 2.896958291530609131e-01 -1.134148716926574707e+00 2.714377880096435547e+00
-3.972515821456909180e+00 -3.581619977951049805e+00 -3.133209049701690674e-01 1.747925400733947754e+00 -5.019929409027099609e+00 3.596053600311279297e+00 -3.182689905166625977e+00 2.900727272033691406e+00 -3.622402429580688477e+00 6.199506759643554688e+00 -3.550345659255981445e+00 -3.249491930007934570e+00
-5.902918338775634766e+00 -6.412460327148437500e+00 1.186161756515502930e+00 4.604647636413574219e+00 -3.980179548263549805e+00 -2.954890727996826172e+00 2.139861583709716797e+00 6.204941749572753906e+00 2.388682842254638672e+00 -8.748966455459594727e-01 -2.243142366409301758e+00 -2.758424997329711914e+00
-5.784605979919433594e+00 -6.094465255737304688e+00 -5.907023429870605469e+00 3.101678609848022461e+00 -2.007498502731323242e+00 5.156075954437255859e-01 5.510856628417968750e+00 1.235525250434875488e+00 -4.688512325286865234e+00 1.723532795906066895e+00 -5.846505165100097656e-01 2.952243566513061523e+00
7.462656497955322266e-01 3.905894458293914795e-01 -1.518819451332092285e+00 1.199425458908081055e+00 -5.887214660644531250e+00 -6.577816009521484375e+00 -2.956846714019775391e+00 -6.571096420288085938e+00 1.600332021713256836e+00 6.565240383148193359e+00 2.273045063018798828e+00 -1.333962917327880859e+00
