1.038806699216365814e-02 -1.273805260658264160e+00 -1.544865131378173828e+00 1.842446208000183105e+00 -9.237868189811706543e-01 -1.261856436729431152e+00 -2.089193016290664673e-01 2.107646226882934570e+00 3.555107414722442627e-01 1.586808077991008759e-02 -7.136250734329223633e-01 7.867116928100585938e-01 -1.407415866851806641e+00 2.303497076034545898e+00 -1.430529356002807617e+00 -2.424719572067260742e+00 -6.865066289901733398e-01 2.268720388412475586e+00 1.963825464248657227e+00 3.269969224929809570e+00 -4.033594205975532532e-02 -1.407271862030029297e+00 -3.228871822357177734e+00 -2.602024555206298828e+00 -3.216301918029785156e+00 8.696119785308837891e-01 1.167035222053527832e+00 -7.362897992134094238e-01 -1.427383422851562500e+00 -2.646992206573486328e+00 -1.260994076728820801e+00 2.804552078247070312e+00 -3.630096197128295898e+00
2.648650169372558594e+00 -9.529419541358947754e-01 1.554837703704833984e+00 4.270076274871826172e+00 -2.280682325363159180e+00 -3.198347330093383789e+00 1.945745468139648438e+00 2.226773202419281006e-01 8.993249386548995972e-02 -2.613963365554809570e+00 -3.355089902877807617e+00 -1.298289537429809570e+00 3.833556652069091797e+00 2.341807603836059570e+00 -8.554087877273559570e-01 1.519400000572204590e+00 -4.204376935958862305e-01 -2.974993944168090820e+00 -9.440283179283142090e-01 4.600535869598388672e+00 -1.553913235664367676e+00 -2.610044479370117188e+00 -4.775535166263580322e-01 -2.496459007263183594e+00 -2.807651519775390625e+00 -7.735659927129745483e-02 -3.649871051311492920e-01 2.283555269241333008e+00 -1.800166845321655273e+00 -1.211613655090332031e+00 -4.308130741119384766e-01 -6.336315870285034180e-01 -3.331583976745605469e+00
-2.046626091003417969e+00 -2.668244600296020508e+00 -1.268557548522949219e+00 -4.901860654354095459e-02 -1.810615897178649902e+00 1.633094429969787598e+00 1.607299685478210449e+00 4.234755337238311768e-01 2.254532337188720703e+00 -2.269626855850219727e+00 1.964409470558166504e+00 -2.528294801712036133e+00 2.117442369461059570e+00 -3.610779285430908203e+00 -2.234769582748413086e+00 -1.396130323410034180e+00 -3.500654399394989014e-01 -4.484103679656982422e+00 2.865774154663085938e+00 6.693885922431945801e-01 9.668669700622558594e-01 -8.778188824653625488e-01 2.975976467132568359e+00 -2.036232471466064453e+00 -4.925042688846588135e-01 -1.669668436050415039e+00 4.366954803466796875e+00 4.292362213134765625e+00 -2.497590541839599609e+00 -2.177167177200317383e+00 -2.322895288467407227e+00 -1.088117003440856934e+00 -2.194711685180664062e+00
-1.538589835166931152e+00 -1.403142333030700684e+00 7.997305393218994141e-01 1.989597797393798828e+00 -2.324764430522918701e-01 -1.183189034461975098e+00 -2.948765456676483154e-01 -3.986756324768066406e+00 1.538669347763061523e+00 -1.515654683113098145e+00 -2.018526792526245117e+00 -2.442501306533813477e+00 9.421539306640625000e-01 -9.515631794929504395e-01 5.417084693908691406e-01 -1.891992092132568359e+00 -9.229254722595214844e-01 -3.036427259445190430e+00 -2.759761333465576172e+00 2.323794126510620117e+00 3.340830564498901367e+00 2.984349250793457031e+00 -1.748802065849304199e+00 -5.332099199295043945e-01 3.425450325012207031e+00 -1.107003450393676758e+00 2.610149383544921875e+00 1.806448221206665039e+00 -3.671671822667121887e-02 -2.874573707580566406e+00 -1.586465358734130859e+00 -2.114538669586181641e+00 -1.261411070823669434e+00
-2.445653676986694336e+00 1.481324553489685059e+00 -6.748448610305786133e-01 1.457846760749816895e+00 -5.275732517242431641e+00 -1.706376910209655762e+00 1.853278130292892456e-01 8.302795886993408203e-01 2.026568889617919922e+00 -1.005388021469116211e+00 2.777513504028320312e+00 -9.085572957992553711e-01 2.645613670349121094e+00 1.590278625488281250e+00 -3.022569894790649414e+00 -3.209875226020812988e-01 -2.147816896438598633e+00 -3.143839120864868164e+00 -5.175660252571105957e-01 2.964051008224487305e+00 -5.730045437812805176e-01 -6.815945357084274292e-02 7.193186283111572266e-01 -1.460639595985412598e+00 -3.011306762695312500e+00 -1.330891609191894531e+00 1.007051348686218262e+00 -1.762613654136657715e+00 1.344714760780334473e+00 -2.487062931060791016e+00 1.997905254364013672e+00 -1.148548841476440430e+00 -2.728973865509033203e+00
-5.075287222862243652e-01 -6.718078255653381348e-01 5.688511848449707031e+00 -5.037288740277290344e-02 -5.438910007476806641e+00 1.026120185852050781e+00 9.646464884281158447e-02 3.382086753845214844e+00 2.451315164566040039e+00 -1.790402054786682129e+00 -3.851615190505981445e+00 2.771920919418334961e+00 3.144614458084106445e+00 -2.236304521560668945e+00 -3.047309160232543945e+00 -1.508653283119201660e+00 -2.444244384765625000e+00 -3.786606550216674805e+00 -7.096365094184875488e-01 2.491690874099731445e+00 1.710851788520812988e+00 -1.172526597976684570e+00 -9.705746769905090332e-01 -3.436535835266113281e+00 -1.890590935945510864e-01 -1.000422835350036621e+00 -3.572085201740264893e-01 -5.947588086128234863e-01 -6.911023259162902832e-01 -1.947757959365844727e+00 1.355811238288879395e+00 1.004920482635498047e+00 -1.248065233230590820e+00
-6.878252029418945312e-01 -3.635389566421508789e+00 -2.737738609313964844e+00 3.098468303680419922e+00 3.777172267436981201e-01 1.979203581809997559e+00 9.241791367530822754e-01 -1.412803769111633301e+00 -1.270760774612426758e+00 -1.085126042366027832e+00 -2.486055940389633179e-01 2.285196781158447266e+00 -2.398144960403442383e+00 -3.912926912307739258e+00 -8.102061748504638672e-01 7.352001070976257324e-01 -9.523440003395080566e-01 -3.435439348220825195e+00 2.008867502212524414e+00 1.022690892219543457e+00 -1.434647887945175171e-01 1.152425646781921387e+00 7.948718667030334473e-01 2.070735841989517212e-01 -1.125234365463256836e+00 1.206856727600097656e+00 1.797324419021606445e+00 -7.740055918693542480e-01 9.553984403610229492e-01 -2.231799602508544922e+00 -3.824712514877319336e+00 6.590706110000610352e-01 -6.917672753334045410e-01
-8.001137971878051758e-01 9.827458262443542480e-01 -2.426783084869384766e+00 -1.694386124610900879e+00 -6.952978372573852539e-01 -1.523898601531982422e+00 4.900691211223602295e-01 4.422964155673980713e-01 3.389607191085815430e+00 -4.092377662658691406e+00 -1.418701052665710449e+00 -7.742829322814941406e-01 4.900120258331298828e+00 -1.923378348350524902e+00 -9.540123343467712402e-01 -2.663413286209106445e+00 4.747897624969482422e+00 -3.057913541793823242e+00 2.059605360031127930e+00 4.335930645465850830e-01 -1.010854363441467285e+00 8.458995819091796875e-01 -1.282791852951049805e+00 -1.567461043596267700e-01 -3.256776809692382812e+00 1.074924468994140625e+00 -4.108645915985107422e-01 -2.466692477464675903e-01 3.908399105072021484e+00 -1.774671912193298340e+00 -3.491466045379638672e+00 -2.591252803802490234e+00 -1.108551740646362305e+00
-4.108730792999267578e+00 3.243575334548950195e+00 1.149596348404884338e-01 -1.069176197052001953e+00 -2.170958280563354492e+00 9.565615653991699219e-01 4.493137300014495850e-01 -3.160449981689453125e+00 1.748246908187866211e+00 -3.372028589248657227e+00 -7.201898694038391113e-01 -4.020876407623291016e+00 3.148905277252197266e+00 8.443443179130554199e-01 2.933647036552429199e-01 -1.997884869575500488e+00 -3.383658230304718018e-01 -1.837360382080078125e+00 -2.992261886596679688e+00 1.585054159164428711e+00 1.190581917762756348e+00 2.990464687347412109e+00 2.200503945350646973e-01 5.250720977783203125e-01 5.145877003669738770e-01 1.823574304580688477e-01 2.708835601806640625e-01 1.930391192436218262e-01 3.493760526180267334e-01 -4.490918636322021484e+00 -2.779919147491455078e+00 2.431978940963745117e+00 -3.093377314507961273e-02
1.305505871772766113e+00 -2.261501073837280273e+00 -1.609842300415039062e+00 -1.315979003906250000e+00 1.768072366714477539e+00 2.085251092910766602e+00 3.534097909927368164e+00 -2.350201129913330078e+00 3.760472774505615234e+00 -2.996681213378906250e+00 -3.517457962036132812e+00 -3.544152259826660156e+00 3.834232330322265625e+00 3.192429840564727783e-01 -1.315545916557312012e+00 -2.316068410873413086e+00 2.956914901733398438e+00 -1.756092309951782227e+00 -2.621256113052368164e-01 -5.253947973251342773e-01 9.750559926033020020e-01 9.700211137533187866e-02 -2.276607513427734375e+00 -4.569952011108398438e+00 -5.029408931732177734e-01 -9.912638068199157715e-01 8.608188033103942871e-01 3.583126783370971680e+00 -1.187651276588439941e+00 -3.282308340072631836e+00 -8.752236366271972656e-01 2.366241455078125000e+00 -1.890747427940368652e+00
