-1.776981472969055176e+00 1.239628672599792480e+00 1.110232114791870117e+00 -2.098556280136108398e+00 2.223116636276245117e+00 -1.947707176208496094e+00 2.369150161743164062e+00 -5.239310264587402344e-01 2.275225222110748291e-01 -2.968659102916717529e-01 -1.315694570541381836e+00 -1.638826847076416016e+00 2.125340938568115234e+00 1.199846148490905762e+00 -1.971965581178665161e-01 -3.056055903434753418e-01 -1.879479646682739258e+00 -1.865907162427902222e-01 -1.917934417724609375e+00 -8.014218211174011230e-01 2.456666976213455200e-01 -1.427120327949523926e+00 -2.567651987075805664e+00 -2.322323560714721680e+00 -8.464384078979492188e-01 -2.350092679262161255e-02 1.914811611175537109e+00 1.824656605720520020e+00 -7.700338363647460938e-01 1.427271068096160889e-01 1.307281970977783203e+00 5.052738785743713379e-01 -1.461845874786376953e+00 -1.841277480125427246e-01 8.544793725013732910e-01
-3.111728429794311523e-01 7.210554480552673340e-01 9.543155431747436523e-01 -2.629811763763427734e+00 1.329324841499328613e+00 1.536883950233459473e+00 1.770337939262390137e+00 1.149776726961135864e-01 -1.566944003105163574e+00 6.636630892753601074e-01 -2.505143284797668457e-01 1.165628790855407715e+00 -1.530485749244689941e+00 4.411499202251434326e-01 -1.962625265121459961e+00 -1.197129011154174805e+00 1.527151107788085938e+00 4.963367581367492676e-01 -3.091236591339111328e+00 7.492626905441284180e-01 1.116857409477233887e+00 -2.708574056625366211e+00 -1.435023546218872070e+00 -2.272082328796386719e+00 -1.439228892326354980e+00 1.141663670539855957e+00 -2.042012959718704224e-01 -8.312086462974548340e-01 -3.668524622917175293e-01 1.180033206939697266e+00 1.146896481513977051e+00 5.091020464897155762e-01 -3.011055231094360352e+00 -6.969958543777465820e-01 1.286645054817199707e+00
-1.930461764335632324e+00 2.277964830398559570e+00 -1.745531857013702393e-01 -1.552399873733520508e+00 8.804981708526611328e-01 -2.164011955261230469e+00 3.793377637863159180e+00 9.238658547401428223e-01 -1.612704038619995117e+00 1.575822353363037109e+00 1.641704797744750977e+00 -4.225393235683441162e-01 -1.399896502494812012e+00 -1.284078598022460938e+00 7.946731448173522949e-01 -6.447980403900146484e-01 1.169300198554992676e+00 -3.177796363830566406e+00 1.081188917160034180e+00 -3.715794086456298828e-01 1.391352534294128418e+00 -1.436460912227630615e-01 -1.055945277214050293e+00 -1.689177870750427246e+00 -1.355343461036682129e+00 -8.769625425338745117e-01 -7.690513134002685547e-02 -1.326347470283508301e+00 -5.104463100433349609e-01 9.977627396583557129e-01 9.853539466857910156e-01 -3.353486657142639160e-01 -1.141801714897155762e+00 -1.408520579338073730e+00 -2.050786912441253662e-01
-1.507558345794677734e+00 1.881480455398559570e+00 -6.724432110786437988e-01 -1.993864536285400391e+00 1.864044308662414551e+00 1.276235103607177734e+00 9.838098287582397461e-01 1.051793456077575684e+00 4.146625995635986328e-01 -1.070479869842529297e+00 -2.642866134643554688e+00 -1.475335836410522461e+00 -2.293242931365966797e+00 1.124991059303283691e+00 -1.098824977874755859e+00 -4.817537963390350342e-01 8.679528832435607910e-01 1.505441308021545410e+00 -1.762760400772094727e+00 2.853856563568115234e+00 -3.058115959167480469e+00 9.359590411186218262e-01 -6.373871862888336182e-02 -9.332856535911560059e-01 -2.438217639923095703e+00 4.087636172771453857e-01 2.073786735534667969e+00 9.214223027229309082e-01 2.978897280991077423e-02 -1.136967778205871582e+00 -9.398958086967468262e-01 -1.240611553192138672e+00 -1.016932606697082520e+00 -2.873140573501586914e-01 6.804058551788330078e-01
-2.315894216299057007e-01 1.392297983169555664e+00 -4.304980933666229248e-01 -1.475894093513488770e+00 6.968607902526855469e-01 6.554833650588989258e-01 2.252135515213012695e+00 9.878384470939636230e-01 -9.869009852409362793e-01 -1.064002871513366699e+00 -2.992630720138549805e+00 -3.613389968872070312e+00 -1.759135127067565918e+00 -8.576301336288452148e-01 8.389669060707092285e-01 1.393020153045654297e-01 -7.325330376625061035e-01 -2.792998313903808594e+00 -3.041180372238159180e-01 2.484904527664184570e+00 8.266395926475524902e-01 2.172694683074951172e+00 -1.510723471641540527e+00 -2.723864078521728516e+00 -8.451732806861400604e-03 -1.142343521118164062e+00 7.742987871170043945e-01 -1.492297053337097168e+00 1.730844497680664062e+00 2.266195535659790039e+00 9.034558534622192383e-01 -1.415510326623916626e-01 1.098308801651000977e+00 -1.150904655456542969e+00 -1.470677971839904785e+00
1.440536081790924072e-01 2.632051467895507812e+00 -1.759241461753845215e+00 4.838165640830993652e-01 9.169821739196777344e-01 -4.808665215969085693e-01 9.926257729530334473e-01 2.525369644165039062e+00 -8.535137176513671875e-01 -3.113828897476196289e+00 1.481849193572998047e+00 3.032016515731811523e+00 1.204592227935791016e+00 -1.704249501228332520e+00 -2.909635066986083984e+00 -1.103359103202819824e+00 -1.365832805633544922e+00 -2.339126765727996826e-01 8.675595521926879883e-01 3.151505887508392334e-01 1.459033608436584473e+00 3.845604658126831055e-01 -1.870755553245544434e+00 -3.431900739669799805e+00 -1.841824889183044434e+00 -3.325445950031280518e-01 -3.209617137908935547e-01 3.959759771823883057e-01 1.683655977249145508e+00 8.493270277976989746e-01 -3.376565873622894287e-01 -3.171437680721282959e-01 -1.356057047843933105e+00 -1.889614462852478027e+00 -1.591916799545288086e+00
2.860889025032520294e-02 1.678350329399108887e+00 -1.131587386131286621e+00 1.696335524320602417e-01 8.366847410798072815e-03 -7.981131672859191895e-01 2.105596065521240234e+00 1.859449028968811035e+00 -1.886933088302612305e+00 -1.812286615371704102e+00 1.133254095911979675e-01 9.407029300928115845e-02 -6.498245596885681152e-01 2.681477367877960205e-02 1.827709913253784180e+00 -1.962417244911193848e+00 8.444207310676574707e-01 4.950416088104248047e-01 -1.050937056541442871e+00 1.312167197465896606e-02 -6.212084293365478516e-01 -6.668282151222229004e-01 -3.220736503601074219e+00 -2.905346870422363281e+00 -2.058184623718261719e+00 6.446617245674133301e-01 8.021730780601501465e-01 1.027119308710098267e-01 -1.116598248481750488e-01 2.441597700119018555e+00 -1.964997291564941406e+00 -1.805414795875549316e+00 7.442895770072937012e-01 -4.374531805515289307e-01 2.678213417530059814e-01
-1.654174029827117920e-01 9.375585913658142090e-01 4.103946387767791748e-01 -3.180713355541229248e-01 7.787739634513854980e-01 -3.891360461711883545e-01 6.179545521736145020e-01 -1.321925520896911621e-01 2.253932207822799683e-01 1.825796723365783691e+00 -1.220036745071411133e+00 -1.218478560447692871e+00 -2.215108633041381836e+00 2.130825281143188477e+00 -1.729101419448852539e+00 -1.564708232879638672e+00 -1.064590811729431152e-01 8.221865445375442505e-02 -1.432059168815612793e+00 -3.977115154266357422e-01 4.912707209587097168e-01 2.051949739456176758e+00 -1.450342774391174316e+00 -2.512372434139251709e-01 -5.442772507667541504e-01 -1.496950984001159668e+00 1.334534883499145508e-01 1.671422481536865234e+00 -2.047320365905761719e+00 4.580708444118499756e-01 -7.006583809852600098e-01 -1.261222362518310547e+00 5.355243682861328125e-01 2.329544872045516968e-01 -1.804952144622802734e+00
-3.762094974517822266e-01 5.495817661285400391e-01 6.020209789276123047e-01 -5.553833842277526855e-01 4.845396429300308228e-02 -5.708616971969604492e-01 1.068589463829994202e-01 2.282976388931274414e+00 -1.627378344535827637e+00 3.862138688564300537e-01 -3.333598971366882324e-01 -1.774249196052551270e+00 -2.468957424163818359e+00 1.857191205024719238e+00 -9.845841526985168457e-01 5.205722898244857788e-02 -1.227064371109008789e+00 1.384219765663146973e+00 6.414931416511535645e-01 1.214297413825988770e+00 -2.247989654541015625e+00 -1.346331715583801270e+00 2.366518974304199219e+00 -1.619439363479614258e+00 -2.378347635269165039e+00 -6.013053655624389648e-01 2.290128707885742188e+00 -1.675077199935913086e+00 1.744668483734130859e+00 5.407226085662841797e-01 -4.478794038295745850e-01 -1.706621766090393066e+00 -5.856339335441589355e-01 -1.345967799425125122e-01 2.180030792951583862e-01
1.077322840690612793e+00 3.274999931454658508e-02 -1.692254841327667236e-01 3.643350005149841309e-01 -1.764695495367050171e-01 2.385752946138381958e-01 2.757927894592285156e+00 9.853636026382446289e-01 -1.075863242149353027e+00 6.480091214179992676e-01 6.406672000885009766e-01 -1.594525814056396484e+00 -2.240507125854492188e+00 1.612215638160705566e+00 7.308006286621093750e-03 -1.117653727531433105e+00 1.143118143081665039e+00 1.033632397651672363e+00 -1.492364287376403809e+00 1.302434206008911133e+00 -6.447470784187316895e-01 2.058890819549560547e+00 -2.901283502578735352e+00 -2.789484977722167969e+00 -1.943428039550781250e+00 -2.512914180755615234e+00 -1.054002642631530762e+00 1.455628037452697754e+00 -8.572068810462951660e-01 1.274804025888442993e-01 7.679829746484756470e-02 -1.401973962783813477e+00 -1.328290343284606934e+00 1.283933758735656738e+00 -8.175472617149353027e-01
