-1.242603778839111328e+00 -6.992719769477844238e-01 2.428161382675170898e+00 2.604074239730834961e+00 -2.563177585601806641e+00 -2.133702039718627930e+00 -9.365270733833312988e-01 -1.051877140998840332e+00 1.112796187400817871e+00 1.264147043228149414e+00 2.384140729904174805e+00 -2.866390347480773926e-01 1.397637128829956055e-01 -2.317064285278320312e+00 -1.528647541999816895e+00 1.593470931053161621e+00 2.323888778686523438e+00 2.390415906906127930e+00 4.284342229366302490e-01 -2.811055898666381836e+00 2.110469818115234375e+00 -2.423159360885620117e+00 -7.117512226104736328e-01 -2.223042249679565430e+00 -8.615228533744812012e-01 -9.596745967864990234e-01 3.923667594790458679e-02 -1.311664462089538574e+00 -1.519177079200744629e+00 2.901769876480102539e-01 -3.817368745803833008e-01 -2.219882011413574219e+00
5.142942070960998535e-01 -6.381908655166625977e-01 1.199683070182800293e+00 -1.066770195960998535e+00 4.598271846771240234e+00 -2.276104688644409180e+00 1.563452124595642090e+00 -1.358506560325622559e+00 8.558986783027648926e-01 -9.426740407943725586e-01 -2.063432216644287109e+00 -1.864415220916271210e-02 -3.266570806503295898e+00 -7.758536338806152344e-01 -4.543522745370864868e-02 1.074221253395080566e+00 -5.308412909507751465e-01 3.452987194061279297e+00 -2.222782135009765625e+00 -9.760833382606506348e-01 -2.556332826614379883e+00 -1.443765759468078613e+00 8.293991088867187500e-01 1.986616104841232300e-01 -8.843767642974853516e-02 2.664964199066162109e+00 -1.713683009147644043e+00 2.365507364273071289e+00 -2.069978475570678711e+00 2.303946763277053833e-01 -4.053736686706542969e+00 2.755785286426544189e-01
-3.298312902450561523e+00 1.190866827964782715e+00 4.338777363300323486e-01 3.364630937576293945e+00 -9.000947475433349609e-01 8.269729018211364746e-01 3.054876804351806641e+00 -3.762120485305786133e+00 -2.148816823959350586e+00 -4.917813539505004883e-01 -2.344862699508666992e+00 -4.181399822235107422e+00 -1.764520555734634399e-01 8.820935487747192383e-01 -1.247679710388183594e+00 -7.172772288322448730e-01 3.292286157608032227e+00 1.831979632377624512e+00 -1.651377916336059570e+00 1.222446680068969727e+00 1.158051013946533203e+00 1.810761988162994385e-01 -4.601749479770660400e-01 1.067483663558959961e+00 -1.190658330917358398e+00 5.541314557194709778e-02 -2.147859811782836914e+00 2.544826745986938477e+00 2.897423207759857178e-01 -2.741379737854003906e+00 -1.513992846012115479e-01 -2.431368589401245117e+00
2.037746906280517578e-01 1.939198613166809082e+00 7.789645195007324219e-01 1.519541978836059570e+00 -1.483760356903076172e+00 -1.360062718391418457e+00 -3.574185669422149658e-01 3.816884756088256836e-01 -2.917137384414672852e+00 -1.545728206634521484e+00 -7.091792225837707520e-01 -3.187618255615234375e+00 -2.236209660768508911e-01 -9.184138178825378418e-01 -1.474836707115173340e+00 7.103286981582641602e-01 3.197142601013183594e+00 1.418625950813293457e+00 3.863313198089599609e-01 -3.633023738861083984e+00 1.510144233703613281e+00 -9.179291129112243652e-01 9.751204848289489746e-01 1.026666045188903809e+00 -2.269828796386718750e+00 -2.257508277893066406e+00 2.116376161575317383e+00 -1.685886025428771973e+00 -2.277462333440780640e-01 -9.737229943275451660e-01 1.463008403778076172e+00 -1.674970149993896484e+00
-4.586265087127685547e-01 -3.320041894912719727e-01 -9.972748160362243652e-01 3.294403314590454102e+00 4.500149786472320557e-01 4.962032660841941833e-02 7.969813942909240723e-01 -2.575958967208862305e+00 -5.241844654083251953e+00 -3.765625953674316406e-01 6.264616250991821289e-01 -6.238645315170288086e-01 -7.405298352241516113e-01 1.003421783447265625e+00 -4.794826507568359375e-01 4.070691764354705811e-01 -3.773284554481506348e-01 1.939086198806762695e+00 -2.904443264007568359e+00 -2.292336940765380859e+00 2.623468160629272461e+00 -1.839123606681823730e+00 1.805588364601135254e+00 -4.535351097583770752e-01 -4.178014993667602539e-01 -2.235467195510864258e+00 -4.365125671029090881e-02 1.938381671905517578e+00 1.204489827156066895e+00 -1.742329955101013184e+00 -2.277851581573486328e+00 -1.163021549582481384e-01
1.658017396926879883e+00 1.503719329833984375e+00 -3.377283811569213867e+00 8.318694829940795898e-01 9.104819297790527344e-01 -1.767495036125183105e+00 4.260316848754882812e+00 -9.132831692695617676e-01 2.064369171857833862e-01 -1.476077556610107422e+00 -1.066262960433959961e+00 -1.748386383056640625e+00 -2.693816661834716797e+00 -3.645219564437866211e+00 -1.049350619316101074e+00 -9.438818097114562988e-01 2.729045391082763672e+00 1.299248576164245605e+00 -3.390694856643676758e+00 -2.222985215485095978e-02 5.572113990783691406e-01 -2.463517189025878906e+00 -1.993254572153091431e-01 2.532531261444091797e+00 -1.507145524024963379e+00 2.322616815567016602e+00 2.870512008666992188e-01 -4.701829850673675537e-01 -7.267504930496215820e-01 -9.001232683658599854e-02 1.761849761009216309e+00 -2.186376571655273438e+00
1.129844188690185547e+00 2.742806196212768555e+00 2.547659873962402344e+00 1.717218041419982910e+00 4.063435494899749756e-01 -1.019167542457580566e+00 -2.377538919448852539e+00 3.862540721893310547e-01 -5.410982370376586914e-01 -3.996755361557006836e+00 -2.896407365798950195e+00 -9.215487241744995117e-01 -2.591966152191162109e+00 8.527578115463256836e-01 -1.664768815040588379e+00 -1.146516680717468262e+00 1.526330351829528809e+00 2.156945943832397461e+00 1.003297090530395508e+00 -2.617269039154052734e+00 2.471818923950195312e-01 -2.748427867889404297e+00 5.544233918190002441e-01 -1.308446049690246582e+00 1.609218120574951172e-01 -2.688787460327148438e+00 2.164742469787597656e+00 1.506596356630325317e-01 -1.831710934638977051e+00 1.667825281620025635e-01 5.061694979667663574e-01 2.164605110883712769e-01
-2.283493041992187500e+00 1.710298299789428711e+00 5.473695397377014160e-01 -2.922862768173217773e-01 -7.336351871490478516e-01 -1.354042053222656250e+00 6.199539899826049805e-01 -1.530048251152038574e+00 2.056604385375976562e+00 2.560645818710327148e+00 -2.509852945804595947e-01 -8.729135990142822266e-01 -3.030086755752563477e+00 -1.913414716720581055e+00 6.190081834793090820e-01 -4.869293212890625000e+00 1.264072179794311523e+00 1.576472163200378418e+00 -3.012617230415344238e-01 -2.555603504180908203e+00 -2.713619947433471680e+00 -1.536984920501708984e+00 -2.710104584693908691e-01 -5.791063308715820312e-01 1.404462933540344238e+00 -1.299932003021240234e+00 -9.753503203392028809e-01 3.275549650192260742e+00 1.714543938636779785e+00 1.672865271568298340e+00 -2.489315122365951538e-01 -3.652307391166687012e-01
-2.327862024307250977e+00 2.571044683456420898e+00 2.749045133590698242e+00 5.186456441879272461e-01 4.082966446876525879e-01 -3.903228998184204102e+00 1.425770878791809082e+00 -7.011613249778747559e-01 1.630583047866821289e+00 -1.216584086418151855e+00 -1.583958387374877930e+00 1.504066586494445801e+00 -2.725369453430175781e+00 -1.139930367469787598e+00 -9.799746870994567871e-01 1.903630018234252930e+00 2.651022672653198242e+00 1.586073994636535645e+00 -1.643241167068481445e+00 -1.496984481811523438e+00 8.386244177818298340e-01 -2.329540491104125977e+00 -8.167069554328918457e-01 -2.026832818984985352e+00 -2.460620641708374023e+00 9.194765985012054443e-02 -1.037211418151855469e+00 -1.245360612869262695e+00 3.453554809093475342e-01 -2.083470076322555542e-01 1.350231409072875977e+00 -1.363802671432495117e+00
-1.463575601577758789e+00 6.844651103019714355e-01 5.973511375486850739e-03 -5.429629683494567871e-01 5.488846302032470703e-01 -2.735110282897949219e+00 1.092993378639221191e+00 -2.127923369407653809e-01 -1.280102252960205078e+00 4.487423896789550781e-01 3.682587385177612305e+00 -3.265712857246398926e-01 1.112716048955917358e-01 -2.048784971237182617e+00 -7.704955339431762695e-01 -4.120966792106628418e-01 2.813695907592773438e+00 4.255041122436523438e+00 -3.181231021881103516e+00 -7.605015635490417480e-01 2.992433309555053711e+00 -2.868381738662719727e+00 -1.299733072519302368e-01 -2.177948951721191406e-01 -3.072335958480834961e+00 -3.063551187515258789e+00 -3.569450616836547852e+00 -1.712500095367431641e+00 2.020576000213623047e+00 2.179162979125976562e+00 -7.409573197364807129e-01 -2.358745634555816650e-01
-3.015792846679687500e+00 1.203015804290771484e+00 5.360271930694580078e-01 1.982767224311828613e+00 2.539383649826049805e+00 -1.842764616012573242e+00 1.134878098964691162e-01 -2.228411912918090820e+00 -3.249131739139556885e-01 2.563664674758911133e+00 8.443644642829895020e-01 -6.428177002817392349e-03 -2.909952640533447266e+00 -6.648360490798950195e-01 -1.395041346549987793e+00 2.184610068798065186e-01 1.078704953193664551e+00 2.499662399291992188e+00 -3.033772945404052734e+00 -9.328692555427551270e-01 1.054910063743591309e+00 -1.549362540245056152e+00 2.636074304580688477e+00 -2.367785930633544922e+00 -1.523826360702514648e+00 -1.686790585517883301e+00 3.727069199085235596e-01 -6.662142276763916016e-01 -1.513090848922729492e+00 2.357342481613159180e+00 -3.942553699016571045e-01 -3.473961353302001953e+00
-3.763053894042968750e+00 2.253385305404663086e+00 3.466010093688964844e+00 2.503705918788909912e-01 1.057126164436340332e+00 -1.387525916099548340e+00 -1.661279916763305664e+00 2.642972208559513092e-02 7.028254866600036621e-01 -1.189414739608764648e+00 5.328227281570434570e-01 -9.005705714225769043e-01 -2.073400497436523438e+00 2.647933006286621094e+00 -2.813826084136962891e+00 -3.577461540699005127e-01 1.497688293457031250e+00 4.118844866752624512e-03 -2.910709977149963379e-01 -2.986459255218505859e+00 2.405064105987548828e+00 -1.783021211624145508e+00 1.102423310279846191e+00 -6.053389310836791992e-01 -2.345460414886474609e+00 -4.722868502140045166e-01 -2.084651470184326172e+00 2.416922569274902344e+00 2.019476145505905151e-01 -1.277312874794006348e+00 -2.527816295623779297e-01 -1.808002591133117676e+00
-2.708863914012908936e-01 1.519314169883728027e+00 -4.507287740707397461e-01 1.906999111175537109e+00 1.554715991020202637e+00 -2.682434797286987305e+00 6.075684428215026855e-01 -3.204696893692016602e+00 -3.058174848556518555e+00 -2.083495378494262695e+00 -2.705721616744995117e+00 -1.205595016479492188e+00 2.129916995763778687e-01 -1.021320462226867676e+00 1.669918179512023926e+00 -1.258141040802001953e+00 1.207468152046203613e+00 -2.159473113715648651e-02 9.177579283714294434e-01 -1.920011520385742188e+00 2.573949098587036133e+00 -8.009473681449890137e-01 -1.534232974052429199e+00 4.264727115631103516e+00 5.553131699562072754e-01 1.622537493705749512e+00 -3.117706298828125000e+00 3.075861930847167969e-01 -1.359857082366943359e+00 -1.619725227355957031e-01 -1.922764658927917480e+00 6.674035787582397461e-01
-6.056298613548278809e-01 1.127363204956054688e+00 -1.068895220756530762e+00 2.245245695114135742e+00 5.926702618598937988e-01 -6.125273108482360840e-01 -1.604012012481689453e+00 -8.289894461631774902e-01 -2.837097883224487305e+00 -3.546586036682128906e+00 -3.048074543476104736e-01 -2.249618291854858398e+00 -1.148462176322937012e+00 1.330023169517517090e+00 -2.406131982803344727e+00 -3.075584411621093750e+00 -7.825841307640075684e-01 9.257615804672241211e-01 -7.459214925765991211e-01 -1.494467258453369141e+00 1.275201320648193359e+00 -9.590047001838684082e-01 6.041513681411743164e-01 1.953243374824523926e+00 2.365308627486228943e-02 -5.533262491226196289e-01 7.620698213577270508e-01 2.639348268508911133e+00 2.154425621032714844e+00 -5.352550148963928223e-01 -2.062576711177825928e-01 -8.503026366233825684e-01
-1.476735949516296387e+00 -1.587468504905700684e+00 4.924603402614593506e-01 1.788617253303527832e+00 2.824474275112152100e-01 -2.484596014022827148e+00 2.588633000850677490e-01 -1.886327147483825684e+00 -1.687724441289901733e-01 -3.097401261329650879e-01 -1.984346628189086914e+00 1.690878987312316895e+00 2.634578645229339600e-01 -1.772309660911560059e+00 -6.172468066215515137e-01 -1.849731087684631348e+00 4.915564060211181641e-01 1.487520337104797363e+00 -1.941691279411315918e+00 -1.276997029781341553e-01 2.012483119964599609e+00 -2.319189071655273438e+00 6.376473903656005859e-01 -2.432687997817993164e+00 1.450057148933410645e+00 -3.361951410770416260e-01 3.097895383834838867e-01 1.970593452453613281e+00 -5.225801467895507812e-01 3.305522441864013672e+00 -4.112391948699951172e+00 6.019332213327288628e-04
5.956493616104125977e-01 3.175672590732574463e-01 -1.786882638931274414e+00 1.501053929328918457e+00 -7.335334420204162598e-01 -2.724774360656738281e+00 -2.638576269149780273e+00 -2.691793918609619141e+00 -3.723843574523925781e+00 -1.293508529663085938e+00 -6.876432299613952637e-01 -8.725964426994323730e-01 -5.744323730468750000e-01 -1.010966181755065918e+00 6.114882230758666992e-01 1.920886278152465820e+00 6.226969361305236816e-01 1.945106625556945801e+00 -2.409194231033325195e+00 5.399919748306274414e-01 3.264349699020385742e+00 -1.787424921989440918e+00 8.431854248046875000e-01 -1.930279731750488281e+00 1.075719669461250305e-01 -1.181656241416931152e+00 3.463016271591186523e+00 -3.507987260818481445e-01 1.695694088935852051e+00 -2.776622772216796875e+00 1.145683079957962036e-01 2.103031873703002930e+00
1.149022340774536133e+00 3.666888475418090820e-01 -1.273422241210937500e+00 3.201579093933105469e+00 -1.972449541091918945e+00 -8.658699989318847656e-01 -2.793512821197509766e+00 -3.115632236003875732e-01 -1.625354051589965820e+00 -2.161631345748901367e+00 5.835065245628356934e-01 -2.187477588653564453e+00 -4.281659126281738281e-01 -3.097090482711791992e+00 -1.384379744529724121e+00 -8.718242645263671875e-01 2.687299251556396484e+00 -8.291576504707336426e-01 -1.208314657211303711e+00 -4.367388248443603516e+00 2.908179998397827148e+00 -2.334842443466186523e+00 2.304905891418457031e+00 1.761572122573852539e+00 1.094243288040161133e+00 -1.314731240272521973e+00 1.012616038322448730e+00 -1.446482181549072266e+00 9.515925645828247070e-01 2.204424142837524414e+00 -2.220706939697265625e-01 6.945260167121887207e-01
1.684232234954833984e+00 9.824051856994628906e-01 -5.599220991134643555e-01 2.231100797653198242e+00 7.192505598068237305e-01 6.506667137145996094e-01 2.659542798995971680e+00 -1.815438628196716309e+00 -3.114120721817016602e+00 5.209279060363769531e-01 1.566207036375999451e-02 -1.548640370368957520e+00 -2.981138706207275391e+00 1.129760816693305969e-01 -2.874638080596923828e+00 -3.718920946121215820e-01 -1.409200310707092285e+00 6.063643693923950195e-01 -1.612174868583679199e+00 -2.131525039672851562e+00 8.767083883285522461e-01 -1.668105959892272949e+00 9.418884292244911194e-03 1.565307378768920898e+00 1.070696473121643066e+00 1.599856615066528320e+00 -1.900666117668151855e+00 -7.985422015190124512e-01 -2.956403732299804688e+00 2.040252685546875000e+00 -2.105764865875244141e+00 -1.201576367020606995e-01
-1.849993705749511719e+00 -1.303078293800354004e+00 1.294579386711120605e+00 1.856629252433776855e+00 5.571358650922775269e-02 -3.280363321304321289e+00 -1.150068044662475586e+00 7.318974137306213379e-01 -8.167425990104675293e-01 -2.955741167068481445e+00 1.410442471504211426e+00 9.383903741836547852e-01 -1.741050481796264648e-01 -1.872549206018447876e-01 -1.756025075912475586e+00 -3.092384338378906250e+00 5.572187900543212891e-01 5.557888150215148926e-01 -8.191371560096740723e-01 -3.165114641189575195e+00 1.651931047439575195e+00 -3.812018632888793945e-01 1.284402728080749512e+00 2.991183757781982422e+00 -5.104997754096984863e-01 1.856117725372314453e+00 -4.534526467323303223e-01 6.004347801208496094e-01 -2.227874994277954102e+00 3.439933061599731445e+00 -2.415204286575317383e+00 -2.233108282089233398e+00
-6.315087676048278809e-01 6.213782429695129395e-01 8.658092021942138672e-01 2.513912200927734375e+00 -2.047065496444702148e+00 9.778302907943725586e-02 1.171869874000549316e+00 -1.871267259120941162e-01 -1.885214567184448242e+00 -2.047246694564819336e+00 -3.434972047805786133e+00 -1.103698253631591797e+00 2.672999620437622070e+00 -3.661707878112792969e+00 2.240340709686279297e+00 -1.086579322814941406e+00 2.763946056365966797e+00 2.376992464065551758e+00 -2.116367340087890625e+00 -3.803242444992065430e+00 -1.137777805328369141e+00 1.015846490859985352e+00 2.600765943527221680e+00 -7.723670005798339844e-01 1.090862035751342773e+00 -2.172895431518554688e+00 1.270664632320404053e-01 1.263482689857482910e+00 -3.401869058609008789e+00 5.143007263541221619e-02 -1.837901353836059570e+00 1.853641867637634277e+00
1.525109767913818359e+00 -4.801146030426025391e+00 -2.093444585800170898e+00 -4.366525709629058838e-01 -1.970876336097717285e+00 -2.094985246658325195e+00 -5.320177674293518066e-01 -1.325420588254928589e-01 3.791923761367797852e+00 -1.379070878028869629e-01 1.478103399276733398e+00 7.849963903427124023e-01 -2.270150423049926758e+00 6.886611580848693848e-01 3.574288487434387207e-01 7.605741024017333984e-01 5.706920623779296875e-01 -5.715188980102539062e-01 -2.946524620056152344e+00 5.037236809730529785e-01 -9.856840372085571289e-01 6.383295655250549316e-01 -3.966232538223266602e-01 2.398245334625244141e+00 -1.455070734024047852e+00 3.001646399497985840e-01 1.418536663055419922e+00 -1.941456198692321777e+00 1.272741556167602539e+00 -1.666552424430847168e+00 -6.277826428413391113e-01 -1.392201423645019531e+00
1.137580037117004395e+00 4.189864993095397949e-01 -6.613389849662780762e-01 -2.884760797023773193e-01 -1.792445302009582520e+00 -1.262155175209045410e+00 -3.272214174270629883e+00 8.271930217742919922e-01 -1.451563596725463867e+00 -2.882208108901977539e+00 2.577367067337036133e+00 2.270990610122680664e+00 -1.517530083656311035e+00 -1.086953639984130859e+00 1.550614833831787109e+00 -1.545099616050720215e+00 9.562348127365112305e-01 -2.152841091156005859e+00 2.503076076507568359e+00 1.269052386283874512e+00 1.110057473182678223e+00 3.261712789535522461e+00 -1.918783545494079590e+00 -1.125441864132881165e-01 -3.683775663375854492e-01 -2.453294992446899414e+00 1.008605480194091797e+00 1.520378112792968750e+00 -1.601896524429321289e+00 -1.890565276145935059e+00 2.415907755494117737e-02 -2.080378770828247070e+00
1.924086213111877441e+00 -3.316573143005371094e+00 3.496450185775756836e-01 -9.385106563568115234e-01 -3.718237876892089844e-01 -2.288531780242919922e+00 3.199316561222076416e-01 1.950095057487487793e+00 1.972310423851013184e+00 -2.014197826385498047e+00 -1.694925189018249512e+00 9.042366743087768555e-01 -2.726454973220825195e+00 -3.683166801929473877e-01 2.097892284393310547e+00 3.277971029281616211e+00 -3.303765773773193359e+00 -7.720907926559448242e-01 -9.945310950279235840e-01 -1.650182127952575684e+00 -1.019104719161987305e+00 1.623473405838012695e+00 1.353656411170959473e+00 1.951214909553527832e+00 -1.588374733924865723e+00 -2.221278905868530273e+00 7.804153561592102051e-01 2.078483998775482178e-01 -1.487856656312942505e-01 -7.735430002212524414e-01 -7.270416021347045898e-01 -1.998570203781127930e+00
