1.000000000000000194e-02,4.166666666666666852e-01,8.226666666666666572e-01,9.693333333333334911e-01,9.953333333333334032e-01,9.979999999999999982e-01,9.993333333333332957e-01,9.993333333333332957e-01,9.993333333333332957e-01,1.000000000000000000e+00
4.666666666666666186e-03,2.160000000000000253e-01,5.959999999999999742e-01,8.286666666666666625e-01,9.206666666666667442e-01,9.640000000000000790e-01,9.740000000000000879e-01,9.853333333333333943e-01,9.893333333333333979e-01,9.860000000000002096e-01
