8.164965809277261247e-03,3.788872596902085471e-02,2.792052212182921656e-02,1.806162291219208516e-02,6.182412330330474756e-03,5.416025603090643924e-03,2.494438257849296032e-03,2.494438257849296032e-03,2.494438257849296032e-03,0.000000000000000000e+00
6.182412330330469552e-03,2.628053779256936742e-02,5.547371750057259604e-02,2.872087897138400972e-02,2.048305532764960538e-02,1.583245611605055628e-02,1.254325848148452917e-02,1.203698005684520310e-02,1.123486636423515553e-02,8.793937305515288350e-03
