-1.252021431922912598e+00 -3.751437425613403320e+00 -6.426718711853027344e+00 -1.083376884460449219e+00 -6.872340440750122070e-01 -1.269976735115051270e+00 -2.753901243209838867e+00 3.242657423019409180e+00 4.030834674835205078e+00 6.429395675659179688e-01 1.914810419082641602e+00 -3.149602413177490234e+00 -5.161849260330200195e-01 1.499164462089538574e+00 -2.650753021240234375e+00 5.385814309120178223e-01 -7.013949155807495117e-01 -1.545407891273498535e+00 -4.719113826751708984e+00 4.356573104858398438e+00 -1.321231603622436523e+00 3.696713685989379883e+00 -2.803837060928344727e+00 1.346785277128219604e-01
5.422785282135009766e-01 -1.727957367897033691e+00 -1.791600733995437622e-01 -5.268139839172363281e-01 -2.783061563968658447e-01 1.907581210136413574e+00 5.072453022003173828e+00 9.245322942733764648e-01 2.228636264801025391e+00 -1.812840819358825684e+00 3.863196372985839844e+00 -5.585871219635009766e+00 7.647383213043212891e-01 1.784791231155395508e+00 -7.587058544158935547e-01 -9.292264580726623535e-01 -9.206956028938293457e-01 -5.525107383728027344e+00 -4.158722877502441406e+00 1.600332021713256836e+00 -2.717700004577636719e+00 -3.815754652023315430e+00 -1.497223377227783203e+00 -1.703301072120666504e+00
7.670284062623977661e-02 -4.329071044921875000e+00 -6.221119403839111328e+00 1.541374802589416504e+00 1.134608685970306396e-01 4.896292388439178467e-01 1.899612307548522949e+00 1.011897683143615723e+00 2.635368406772613525e-01 -1.313719034194946289e+00 3.001702308654785156e+00 -5.085131645202636719e+00 5.558291435241699219e+00 2.744040012359619141e+00 -1.538740873336791992e+00 -4.807454943656921387e-01 -1.516870260238647461e-01 -2.049452781677246094e+00 -6.570703506469726562e+00 -8.479705452919006348e-01 1.331889986991882324e+00 3.796058595180511475e-01 -1.036820173263549805e+00 -1.762678861618041992e+00
5.122187137603759766e+00 -9.801359772682189941e-01 -1.295733809471130371e+00 -2.288265705108642578e+00 -4.560254096984863281e+00 -3.094856262207031250e+00 5.023183822631835938e-01 -4.112634956836700439e-01 4.932287693023681641e+00 2.953794598579406738e-01 1.558244705200195312e+00 -1.546505570411682129e+00 6.661230325698852539e-01 -1.182988166809082031e+00 -1.313926935195922852e+00 -2.250142335891723633e+00 1.519426144659519196e-02 6.896753907203674316e-01 -5.730536460876464844e+00 2.224782228469848633e+00 -4.340226650238037109e+00 1.891363143920898438e+00 2.996518611907958984e+00 -4.870483875274658203e+00
1.497579097747802734e+00 -4.048751354217529297e+00 -5.089619159698486328e-01 5.074162006378173828e+00 -5.995423793792724609e-01 -2.327857494354248047e+00 2.677658081054687500e+00 -2.765230655670166016e+00 4.674912095069885254e-01 -3.095411300659179688e+00 1.832180380821228027e+00 6.752528548240661621e-01 -1.988393425941467285e+00 -5.444386601448059082e-01 -3.504227876663208008e+00 1.931351661682128906e+00 -1.043415904045104980e+00 -7.971550822257995605e-01 -2.884551763534545898e+00 -1.087875127792358398e+00 -1.472813129425048828e+00 5.807661056518554688e+00 -5.805126667022705078e+00 -1.208494544029235840e+00
4.947378158569335938e+00 -1.187712311744689941e+00 -4.730373382568359375e+00 6.293872594833374023e-01 2.910638332366943359e+00 -3.670984506607055664e+00 3.832043647766113281e+00 2.939130663871765137e-01 -1.484897375106811523e+00 2.300715923309326172e+00 -9.617981910705566406e-01 -3.834111928939819336e+00 -3.902739286422729492e-01 2.185975313186645508e+00 -1.425331354141235352e+00 2.072232067584991455e-01 -3.418730497360229492e+00 -3.105514764785766602e+00 -3.165972471237182617e+00 4.386647224426269531e+00 -1.548943042755126953e+00 -7.835965156555175781e-01 -2.232815742492675781e+00 -4.546820163726806641e+00
2.669496774673461914e+00 3.023972213268280029e-01 -6.786599636077880859e+00 -4.279366970062255859e+00 -2.583364009857177734e+00 -3.819973468780517578e+00 9.419955015182495117e-01 9.351640939712524414e-01 2.911984205245971680e+00 3.444991350173950195e+00 -2.194389581680297852e+00 3.290354967117309570e+00 -2.717038631439208984e+00 1.978922009468078613e+00 -6.224063634872436523e-01 -1.120788574218750000e+00 2.136356115341186523e+00 -2.951687097549438477e+00 -5.323939323425292969e-01 -3.253349065780639648e+00 -1.125668764114379883e+00 3.201470851898193359e+00 -1.387665033340454102e+00 -5.295382738113403320e-01
1.527935504913330078e+00 7.147821187973022461e-01 -2.549959897994995117e+00 1.036156773567199707e+00 -6.205847263336181641e-01 -3.944169282913208008e+00 5.095302581787109375e+00 2.531305789947509766e+00 3.874022960662841797e-01 -4.077936172485351562e+00 -1.088476657867431641e+00 1.280994892120361328e+00 3.231101989746093750e+00 1.929148316383361816e+00 -4.629730224609375000e+00 -2.520297527313232422e+00 4.037214279174804688e+00 -4.418045997619628906e+00 -4.664381027221679688e+00 -2.145643949508666992e+00 -1.318943798542022705e-01 2.187626123428344727e+00 1.727046966552734375e+00 -5.201349258422851562e+00
-3.245109558105468750e+00 -4.035721778869628906e+00 -5.966821908950805664e-01 -1.440243840217590332e+00 -4.154435634613037109e+00 -1.594255924224853516e+00 1.389801383018493652e+00 2.062790155410766602e+00 4.148125171661376953e+00 -3.530768632888793945e+00 3.833150148391723633e+00 -1.634926438331604004e+00 -1.164206504821777344e+00 -2.563413381576538086e+00 -6.554202437400817871e-01 1.012280821800231934e+00 1.164943099021911621e+00 -2.951283693313598633e+00 -1.074644565582275391e+00 2.633594274520874023e+00 1.824820756912231445e+00 2.578766345977783203e+00 -5.499593734741210938e+00 -1.989911317825317383e+00
4.395695686340332031e+00 -5.127314567565917969e+00 -3.530519247055053711e+00 4.492239952087402344e+00 -7.592153549194335938e-01 -1.716010928153991699e+00 4.919208049774169922e+00 -2.401726484298706055e+00 -1.850062966346740723e+00 -1.814749121665954590e+00 -9.469982981681823730e-01 -1.506423592567443848e+00 -8.756645321846008301e-01 3.158818721771240234e+00 3.382747888565063477e+00 -2.973623037338256836e+00 -4.242313861846923828e+00 -4.275319099426269531e+00 -2.894252538681030273e+00 3.308098554611206055e+00 -1.192732214927673340e+00 1.288038849830627441e+00 5.107117071747779846e-02 -1.207054853439331055e+00
-4.365842938423156738e-01 -6.605430603027343750e+00 -4.407488346099853516e+00 5.126712322235107422e+00 -1.756682634353637695e+00 -6.535577774047851562e-01 5.478481054306030273e-01 1.326334476470947266e+00 1.727357864379882812e+00 -3.724734544754028320e+00 1.364361166954040527e+00 -1.592577219009399414e+00 -2.511989355087280273e+00 1.449198345653712749e-03 3.857719421386718750e+00 -1.622336745262145996e+00 1.588906884193420410e+00 -3.296785354614257812e+00 -9.176161289215087891e-01 -2.107505559921264648e+00 2.672470092773437500e+00 3.298014640808105469e+00 -2.827749252319335938e+00 -3.538982868194580078e-01
1.415916252881288528e-02 -1.674397587776184082e+00 -7.951670169830322266e+00 1.930636286735534668e+00 4.404251098632812500e+00 -4.396432876586914062e+00 2.453172922134399414e+00 1.802764892578125000e+00 -1.173656225204467773e+00 6.887026131153106689e-03 -2.598559558391571045e-01 -9.963724613189697266e-01 -2.064682960510253906e+00 2.316004276275634766e+00 2.660682678222656250e+00 -2.028268575668334961e+00 -9.170125722885131836e-01 -2.738980531692504883e+00 8.952823281288146973e-01 -2.866188287734985352e+00 -1.279649496078491211e+00 -1.583296954631805420e-01 -3.322069883346557617e+00 1.356455802917480469e+00
-1.909278392791748047e+00 2.649041414260864258e+00 -3.368611097335815430e+00 -1.309587955474853516e+00 1.101276993751525879e+00 -2.066195011138916016e+00 6.296746253967285156e+00 -4.097965240478515625e+00 2.223601102828979492e+00 -1.025250673294067383e+00 3.236950159072875977e+00 -1.931147098541259766e+00 -8.851130008697509766e-01 8.366578258574008942e-03 -2.676429450511932373e-01 -7.988959550857543945e-01 1.032226204872131348e+00 8.421555161476135254e-01 -4.270237445831298828e+00 -1.027977347373962402e+00 -5.261912941932678223e-01 2.173492908477783203e+00 -1.095165610313415527e+00 -6.741396903991699219e+00
-1.897511780261993408e-01 -1.396797895431518555e+00 -1.882616281509399414e+00 6.107557564973831177e-03 4.365372180938720703e+00 -2.394289970397949219e+00 -2.682883262634277344e+00 -1.956156492233276367e+00 4.890870094299316406e+00 2.741413354873657227e+00 4.475212395191192627e-01 -2.785129785537719727e+00 2.212971210479736328e+00 -2.738982439041137695e+00 4.952527523040771484e+00 3.154265880584716797e-01 -9.590665102005004883e-01 -5.469636917114257812e+00 -4.281609058380126953e+00 2.805632352828979492e+00 -2.649961948394775391e+00 -2.238101005554199219e+00 4.365043938159942627e-01 -3.285206794738769531e+00
2.134034156799316406e+00 -4.763336181640625000e-01 -3.881834745407104492e+00 2.376800626516342163e-01 3.998002767562866211e+00 -4.883890628814697266e+00 -2.061855554580688477e+00 -5.106664896011352539e-01 1.165241360664367676e+00 -4.380510807037353516e+00 -2.338383674621582031e+00 1.058636188507080078e+00 -5.103165507316589355e-01 -3.375087261199951172e+00 -1.018735170364379883e+00 1.500483989715576172e+00 1.428834915161132812e+00 -4.087484836578369141e+00 -1.033516049385070801e+00 1.118494153022766113e+00 1.837109804153442383e+00 4.177360057830810547e+00 -4.179386138916015625e+00 -8.869920969009399414e-01
1.290582180023193359e+00 3.111963868141174316e-01 -5.030517578125000000e+00 7.556990385055541992e-01 -3.045441627502441406e+00 -1.526989936828613281e+00 2.769200086593627930e+00 1.776801586151123047e+00 1.190715655684471130e-02 1.824384450912475586e+00 -2.483636438846588135e-01 -2.113059043884277344e+00 6.515054225921630859e+00 -3.247455120086669922e+00 -1.418372035026550293e+00 -4.380828738212585449e-01 4.952565431594848633e-01 -4.813609123229980469e+00 -8.666687011718750000e-01 1.937599778175354004e+00 1.809544444084167480e+00 -1.377300739288330078e+00 -5.421861648559570312e+00 -2.943731069564819336e+00
4.362026691436767578e+00 -1.981139183044433594e+00 -2.272186040878295898e+00 1.909711003303527832e+00 -3.302935361862182617e+00 -1.215718865394592285e+00 2.362844944000244141e+00 -1.623549818992614746e+00 7.136192321777343750e-01 -2.460005283355712891e+00 9.079042673110961914e-01 2.139453291893005371e-01 4.018340110778808594e+00 -3.140070676803588867e+00 -1.198109269142150879e+00 -1.512782335281372070e+00 -1.622369527816772461e+00 -2.466249942779541016e+00 -1.914749979972839355e+00 1.006021261215209961e+00 -5.810560226440429688e+00 5.543223381042480469e+00 -4.102379322052001953e+00 -4.771723747253417969e-01
