-6.652021408081054688e+00 4.135404527187347412e-02 -9.959104657173156738e-01 -1.462276220321655273e+00 -1.911444783210754395e+00 -3.260565280914306641e+00 2.626822233200073242e+00 -1.451197862625122070e+00 -1.389936655759811401e-01 -6.547900438308715820e-01 3.261381387710571289e-01 3.123975992202758789e+00 -1.351289600133895874e-01 -1.508939146995544434e+00 -2.830671310424804688e+00 4.125868320465087891e+00 -2.793367862701416016e+00 -2.035010576248168945e+00 -4.400421142578125000e+00 -4.210986793041229248e-01 1.507854342460632324e+00 4.350864887237548828e+00 -4.435319900512695312e+00 4.166258811950683594e+00 8.147240281105041504e-01
-1.102209165692329407e-01 -3.630337715148925781e+00 -3.631084680557250977e+00 -1.817722797393798828e+00 -1.557931900024414062e-01 -5.682643413543701172e+00 3.703298568725585938e+00 -3.449817180633544922e+00 2.348348617553710938e+00 3.385745882987976074e-01 -2.193416595458984375e+00 2.952459573745727539e+00 9.800940752029418945e-01 -4.260401129722595215e-01 -3.015514850616455078e+00 3.294826984405517578e+00 -6.801112651824951172e+00 6.224505305290222168e-01 -1.012717366218566895e+00 1.551918387413024902e+00 1.583332538604736328e+00 2.811463594436645508e+00 -3.071369886398315430e+00 -7.784817814826965332e-01 4.429488629102706909e-02
9.015030860900878906e-01 -9.673601984977722168e-01 -6.697826862335205078e+00 -1.723241925239562988e+00 -3.216057538986206055e+00 -2.178723096847534180e+00 -1.069386959075927734e+00 2.096532136201858521e-01 -1.091259956359863281e+00 1.772069185972213745e-01 -3.042997419834136963e-02 2.679795026779174805e+00 -1.363826274871826172e+00 1.001244306564331055e+00 -3.696981191635131836e+00 -7.384945154190063477e-01 -4.460944175720214844e+00 -2.899301052093505859e+00 -1.640312790870666504e+00 3.346004009246826172e+00 2.283896684646606445e+00 2.706166744232177734e+00 -3.321711421012878418e-01 1.471100330352783203e+00 2.230170011520385742e+00
8.948528766632080078e-01 3.232513666152954102e+00 8.032767772674560547e-01 -3.353840351104736328e+00 6.513529777526855469e+00 -2.311271905899047852e+00 -3.057684898376464844e+00 -2.159276723861694336e+00 -1.655821681022644043e+00 3.767641067504882812e+00 -3.051177501678466797e+00 -2.552557229995727539e+00 -2.900055646896362305e-01 -2.182999134063720703e+00 -3.941931962966918945e+00 1.242368936538696289e+00 -2.068723678588867188e+00 -1.577739119529724121e+00 -2.604383707046508789e+00 -2.597013950347900391e+00 1.949412703514099121e+00 1.423136949539184570e+00 3.327353000640869141e-01 -1.888159275054931641e+00 2.855031490325927734e+00
2.310499668121337891e+00 6.143260598182678223e-01 -3.161250352859497070e+00 -3.056181430816650391e+00 3.105467319488525391e+00 -4.508100032806396484e+00 -2.601764202117919922e+00 6.499457955360412598e-01 -2.402719557285308838e-01 3.414771556854248047e+00 1.362051486968994141e+00 -5.556154623627662659e-02 3.800263106822967529e-01 -1.613343596458435059e+00 -2.319719791412353516e+00 -3.954403162002563477e+00 -4.596002101898193359e+00 3.727360725402832031e+00 -3.864150762557983398e+00 5.282697677612304688e-01 3.479551076889038086e-01 1.976266622543334961e+00 -1.209034204483032227e+00 -1.314651489257812500e+00 9.841142296791076660e-01
-9.957409501075744629e-01 -2.710583925247192383e+00 3.228183031082153320e+00 -1.523056268692016602e+00 -6.214421987533569336e-01 -4.952685356140136719e+00 -4.803072452545166016e+00 -1.691699147224426270e+00 -3.505021333694458008e-01 2.803437232971191406e+00 -4.702522158622741699e-01 1.239369139075279236e-01 -4.375146389007568359e+00 2.310898780822753906e+00 -5.033814907073974609e+00 2.311563491821289062e+00 -2.014770030975341797e+00 2.539540290832519531e+00 -1.654616832733154297e+00 4.457809925079345703e+00 -3.389689922332763672e+00 4.211297512054443359e+00 -3.353981018066406250e+00 1.699509143829345703e+00 9.649614989757537842e-02
1.785918116569519043e+00 -2.434290170669555664e+00 1.038548469543457031e+00 -4.433877944946289062e+00 -2.921621084213256836e+00 -2.226076126098632812e+00 -3.099071741104125977e+00 2.011674404144287109e+00 -1.190195679664611816e+00 1.411940813064575195e+00 -2.693300962448120117e+00 1.492280006408691406e+00 6.978937387466430664e-01 1.412392258644104004e+00 -4.150812625885009766e+00 -4.923803806304931641e+00 6.888142228126525879e-01 3.248867988586425781e+00 -2.359138011932373047e+00 -6.951017379760742188e-01 4.805475711822509766e+00 4.093708992004394531e+00 -1.213400721549987793e+00 -4.795235991477966309e-01 -3.189565420150756836e+00
1.115674614906311035e+00 -1.178986072540283203e+00 1.290181726217269897e-01 -4.279086112976074219e+00 2.101835489273071289e+00 -5.056536197662353516e+00 -5.867666244506835938e+00 -6.621889591217041016e+00 -4.165557920932769775e-01 2.174292325973510742e+00 -1.447266101837158203e+00 2.152404785156250000e+00 -1.471333652734756470e-01 2.072925806045532227e+00 -5.933072566986083984e-01 -7.313868999481201172e-01 2.671675682067871094e-01 1.121860742568969727e+00 -4.498831331729888916e-01 1.300685644149780273e+00 1.682566285133361816e+00 1.580518245697021484e+00 -3.712847828865051270e-01 -2.803958654403686523e+00 -1.153155684471130371e+00
-5.326599478721618652e-01 -2.625174999237060547e+00 -5.450578689575195312e+00 -6.198062419891357422e+00 2.801645755767822266e+00 -3.146287679672241211e+00 2.412674129009246826e-01 2.556514501571655273e+00 -5.277372598648071289e-01 1.256866455078125000e-01 -4.261903762817382812e+00 -9.882856607437133789e-01 -8.163773417472839355e-01 -1.971686482429504395e-01 -5.376506805419921875e+00 4.297753810882568359e+00 1.431626439094543457e+00 1.660428345203399658e-01 -1.638329505920410156e+00 2.086910724639892578e+00 2.112971782684326172e+00 4.971422195434570312e+00 1.618432998657226562e+00 1.560951709747314453e+00 -4.329234600067138672e+00
-6.389559268951416016e+00 7.006693482398986816e-01 -7.179824709892272949e-01 -7.236065387725830078e+00 -2.054389953613281250e+00 1.235753178596496582e+00 -4.304791927337646484e+00 -2.697054386138916016e+00 -2.816400229930877686e-01 2.400654315948486328e+00 3.514932632446289062e+00 -1.723630875349044800e-01 -2.967008352279663086e+00 2.751681804656982422e-01 -2.333812475204467773e+00 3.557931900024414062e+00 9.590412676334381104e-02 2.180881500244140625e+00 -2.106494188308715820e+00 -7.766832411289215088e-02 1.489011287689208984e+00 2.310106992721557617e+00 8.777364492416381836e-01 -3.405101001262664795e-01 8.144989013671875000e-01
-5.480076313018798828e+00 -1.613920211791992188e+00 -3.760241985321044922e+00 -2.780732631683349609e+00 1.352626204490661621e+00 3.653569698333740234e+00 -3.138245269656181335e-02 -2.214063405990600586e+00 -6.520141363143920898e-01 1.072377681732177734e+00 -4.206202983856201172e+00 -7.967881560325622559e-01 -3.134078264236450195e+00 3.936548948287963867e+00 -2.630552053451538086e+00 2.384759902954101562e+00 8.196175098419189453e-01 -1.326379418373107910e+00 -3.733094930648803711e+00 2.486279249191284180e+00 5.181608200073242188e-01 7.127574682235717773e-01 -8.038882911205291748e-02 -1.106658458709716797e+00 2.176260471343994141e+00
