1.365988980978727341e-02 2.172896623611450195e+00 -1.086515903472900391e+00 -1.693611145019531250e+00 5.706778168678283691e-01 -6.100872159004211426e-01 1.990702390670776367e+00 1.423250794410705566e+00 -1.524356007575988770e+00 -1.417371392250061035e+00 -1.239004969596862793e+00 1.747339516878128052e-01 -6.885407447814941406e+00 -4.464157581329345703e+00 -1.653316020965576172e+00 1.859804391860961914e+00 -5.405544638633728027e-01 3.451546430587768555e+00 5.334441065788269043e-01 3.453694105148315430e+00 1.349040031433105469e+00 2.431881189346313477e+00 -2.142884254455566406e+00 4.448415338993072510e-01 -3.488644838333129883e+00 -3.912348031997680664e+00
-1.705985188484191895e+00 9.173105359077453613e-01 -3.900001943111419678e-01 -9.694970846176147461e-01 -2.814126014709472656e+00 -1.934095025062561035e-01 -8.426943421363830566e-01 -1.785873025655746460e-01 -1.246833562850952148e+00 2.943681240081787109e+00 1.410806417465209961e+00 -1.534730195999145508e+00 -5.741496086120605469e+00 -3.432797908782958984e+00 -2.393548488616943359e+00 -2.260268688201904297e+00 4.725305557250976562e+00 1.324818849563598633e+00 -2.140079021453857422e+00 2.467314481735229492e+00 3.369130849838256836e+00 -7.701407074928283691e-01 -1.280799150466918945e+00 -3.301197528839111328e+00 -7.929314970970153809e-01 1.464918851852416992e+00
-2.025556087493896484e+00 -6.386437416076660156e+00 -1.596657633781433105e+00 -2.197043597698211670e-01 -2.791383028030395508e+00 1.091182351112365723e+00 -2.770673990249633789e+00 2.122198820114135742e+00 1.564187645912170410e+00 -2.414291143417358398e+00 1.418878197669982910e+00 1.205004304647445679e-01 -1.925746083259582520e+00 -4.585528373718261719e+00 -5.832384228706359863e-01 -5.517394542694091797e-01 -2.075994014739990234e+00 3.601938784122467041e-01 1.298463463783264160e+00 -1.648317128419876099e-01 3.051269054412841797e+00 -1.789953827857971191e+00 5.239793658256530762e-01 8.966413140296936035e-01 3.712720155715942383e+00 2.746043443679809570e+00
-1.677445888519287109e+00 -9.136994481086730957e-01 -3.131586909294128418e-01 -2.672104835510253906e+00 -3.574726104736328125e+00 -9.979755282402038574e-01 -2.575366735458374023e+00 6.828675866127014160e-01 1.750948548316955566e+00 -2.281500577926635742e+00 -3.334434986114501953e+00 -3.261962175369262695e+00 -2.523524761199951172e-01 -1.570928812026977539e+00 -2.652233362197875977e+00 -4.719530105590820312e+00 1.709338784217834473e+00 1.338533759117126465e+00 2.184245586395263672e+00 1.786324381828308105e+00 3.854406356811523438e+00 1.282242655754089355e+00 8.574363775551319122e-03 2.878342390060424805e+00 -4.074542045593261719e+00 2.252887964248657227e+00
-2.456480860710144043e-01 1.617022514343261719e+00 -2.868763685226440430e+00 -5.905007719993591309e-01 -4.190186023712158203e+00 4.777963161468505859e+00 -3.713418245315551758e+00 -4.749627113342285156e-01 -4.429059326648712158e-01 -7.498073577880859375e-01 -1.709777712821960449e+00 2.515383481979370117e+00 -4.173738479614257812e+00 -3.644789457321166992e+00 -6.516311764717102051e-01 -6.369023919105529785e-01 3.197076559066772461e+00 -3.717662990093231201e-01 1.209753870964050293e+00 2.563299894332885742e+00 -1.513288468122482300e-01 -4.661031246185302734e+00 4.798521518707275391e+00 -7.707719206809997559e-01 -1.152314662933349609e+00 -2.561269514262676239e-02
-1.242915749549865723e+00 1.973960995674133301e+00 -1.668319940567016602e+00 -3.229809522628784180e+00 -3.605647802352905273e+00 -1.929939270019531250e+00 2.866490840911865234e+00 9.451077580451965332e-01 -5.487364530563354492e-01 1.541646361351013184e+00 -1.519010782241821289e+00 -3.472820758819580078e+00 -3.121302604675292969e+00 3.192403793334960938e+00 8.652836680412292480e-01 -2.151690483093261719e+00 8.633709549903869629e-01 1.629440784454345703e+00 -5.217024326324462891e+00 -1.639236658811569214e-01 2.940243482589721680e+00 -4.745933532714843750e+00 4.282303750514984131e-01 1.298024773597717285e+00 7.613905668258666992e-01 -2.143023014068603516e-01
-3.809423923492431641e+00 -2.540872573852539062e+00 3.146855533123016357e-01 -1.240032196044921875e+00 -3.672320365905761719e+00 3.930593490600585938e+00 -3.635385990142822266e+00 1.819548845291137695e+00 4.312451839447021484e+00 2.646097183227539062e+00 3.943871974945068359e+00 -1.994527220726013184e+00 -4.457963943481445312e+00 2.135708183050155640e-01 -4.233715534210205078e+00 1.588682055473327637e+00 -1.741109192371368408e-01 2.268158674240112305e+00 5.036197304725646973e-01 -2.799356698989868164e+00 2.244611740112304688e+00 -3.612133979797363281e+00 -1.697162866592407227e+00 -1.110592842102050781e+00 7.442297339439392090e-01 -7.070978879928588867e-01
-4.017489552497863770e-01 -1.804262161254882812e+00 -2.025280714035034180e+00 -1.455885648727416992e+00 -1.457915425300598145e+00 -1.137775301933288574e+00 -1.214380621910095215e+00 1.190091371536254883e+00 1.866803169250488281e+00 1.594146847724914551e+00 -8.338705301284790039e-01 -2.230168104171752930e+00 -4.325289249420166016e+00 -2.133954763412475586e+00 -9.921301007270812988e-01 -3.923702836036682129e-01 -5.054423585534095764e-02 -2.025046586990356445e+00 -3.123021721839904785e-01 6.292668819427490234e+00 9.658253192901611328e-01 -3.550424814224243164e+00 4.036616086959838867e-01 -4.063846588134765625e+00 5.018983483314514160e-01 5.213717460632324219e+00
-1.823924183845520020e+00 -1.722036719322204590e+00 -1.036487460136413574e+00 -1.150187253952026367e+00 -5.111271381378173828e+00 1.735863566398620605e+00 5.531364083290100098e-01 3.027933359146118164e+00 1.845020294189453125e+00 -3.395951032638549805e+00 4.017898559570312500e+00 -3.032872438430786133e+00 -2.788718938827514648e+00 -2.428168773651123047e+00 -2.808506727218627930e+00 -2.065698385238647461e+00 1.760451555252075195e+00 1.211365103721618652e+00 2.687825441360473633e+00 -4.113466262817382812e+00 3.465018033981323242e+00 -1.067611351609230042e-01 2.398882627487182617e+00 -1.976014733314514160e+00 3.536267876625061035e-01 -1.567486882209777832e+00
-1.692558050155639648e+00 2.140137910842895508e+00 -2.766173362731933594e+00 -3.120256662368774414e+00 -1.812573790550231934e+00 1.889128208160400391e+00 -2.117642641067504883e+00 -2.075144767761230469e+00 4.611364305019378662e-01 -7.609496712684631348e-01 2.767412900924682617e+00 2.888300895690917969e+00 -6.960353374481201172e+00 -1.344697356224060059e+00 -3.181835412979125977e+00 -2.115334033966064453e+00 -1.422053217887878418e+00 4.035459518432617188e+00 1.883319854736328125e+00 -3.032764196395874023e+00 4.645114898681640625e+00 -1.440296173095703125e+00 1.343655943870544434e+00 -6.214329972863197327e-02 5.222168564796447754e-01 -1.220799922943115234e+00
