-2.918883971869945526e-02 2.739437103271484375e+00 -4.094580650329589844e+00 -3.444604575634002686e-01 1.861312985420227051e+00 -2.953016519546508789e+00 2.564471662044525146e-01 -1.204941868782043457e+00 -3.746772050857543945e+00 8.793783187866210938e-01 -3.982369899749755859e-01 -1.615051865577697754e+00 3.010743618011474609e+00 -1.031924605369567871e+00 4.644802570343017578e+00 -2.689078807830810547e+00 1.679827094078063965e+00 -1.270470738410949707e+00 -2.563760876655578613e-01 -1.098178386688232422e+00 3.157437443733215332e-01 -3.166675567626953125e+00 1.912043929100036621e+00 -4.494644105434417725e-01 1.118589043617248535e+00 2.148915529251098633e-01 -5.579013824462890625e+00 3.590364381670951843e-02
1.699667692184448242e+00 -3.185836076736450195e-01 -1.657099574804306030e-01 -2.131458520889282227e+00 2.147957324981689453e+00 -1.942459940910339355e+00 -2.188732624053955078e+00 -2.862515926361083984e+00 -1.134055294096469879e-02 -2.724217176437377930e+00 -1.055644512176513672e+00 -4.469850957393646240e-01 2.217772960662841797e+00 9.977198243141174316e-01 -9.454932212829589844e-01 -3.479943513870239258e+00 3.493077993392944336e+00 -6.866448521614074707e-01 1.917567133903503418e+00 -1.912876248359680176e+00 -4.046380519866943359e+00 9.667971730232238770e-01 9.890903234481811523e-01 -3.396744728088378906e+00 4.849158287048339844e+00 4.743058681488037109e-01 -3.359667062759399414e+00 -2.550088167190551758e+00
2.507023215293884277e-01 2.801476120948791504e-01 -4.528861522674560547e+00 -3.592680692672729492e-01 -1.907900273799896240e-01 -3.634259223937988281e+00 -4.613574028015136719e+00 2.115089654922485352e+00 5.825752019882202148e-01 -4.682234287261962891e+00 4.343720972537994385e-01 1.985720992088317871e+00 2.096776485443115234e+00 -2.250872135162353516e+00 -2.129794597625732422e+00 -1.952088594436645508e+00 3.824325203895568848e-01 2.586121082305908203e+00 -3.100271821022033691e-01 8.707831501960754395e-01 4.828007817268371582e-01 -2.529008150100708008e+00 1.622171282768249512e+00 2.620197534561157227e+00 2.710177898406982422e-01 1.255996346473693848e+00 7.730463147163391113e-01 -4.821486949920654297e+00
-2.212746381759643555e+00 3.199564695358276367e+00 -1.175420522689819336e+00 -1.556446552276611328e+00 -6.157390475273132324e-01 -1.247340679168701172e+00 -2.309097766876220703e+00 -1.779808521270751953e+00 -1.707726478576660156e+00 -2.046176344156265259e-01 -2.260323762893676758e+00 -4.330563068389892578e+00 2.570848226547241211e+00 -2.224339962005615234e+00 1.111543297767639160e+00 4.230773448944091797e+00 1.904258251190185547e+00 -3.885036468505859375e+00 8.846852183341979980e-01 -1.384331107139587402e+00 3.816957473754882812e-01 8.439827561378479004e-01 5.049168467521667480e-01 8.172684907913208008e-01 3.325661897659301758e+00 -1.911668181419372559e+00 -2.023144364356994629e-01 -5.476723194122314453e+00
1.871666073799133301e+00 -8.959124684333801270e-01 -1.980337858200073242e+00 -4.047324657440185547e+00 2.530795335769653320e+00 1.352327585220336914e+00 -1.714903116226196289e+00 -4.087468147277832031e+00 -4.012592792510986328e+00 -3.323516130447387695e+00 2.033588409423828125e+00 -1.757865697145462036e-01 1.627022504806518555e+00 1.254571676254272461e-01 -4.269841194152832031e+00 -4.211319684982299805e-01 5.018199920654296875e+00 -6.729911565780639648e-01 2.245520114898681641e+00 -3.244491100311279297e+00 -3.641075611114501953e+00 -4.027973175048828125e+00 1.666113547980785370e-02 1.172389030456542969e+00 5.962480306625366211e-01 1.458538889884948730e+00 2.426551818847656250e+00 5.539085268974304199e-01
-1.111139535903930664e+00 -2.811327695846557617e+00 2.966063261032104492e+00 -8.270117044448852539e-01 -3.109593152999877930e+00 -3.302098751068115234e+00 -1.118993684649467468e-01 -1.995457887649536133e+00 -3.109342813491821289e+00 -1.123448014259338379e+00 -3.398112535476684570e+00 -3.406594991683959961e+00 -4.332592189311981201e-01 5.144543647766113281e-01 6.569525003433227539e-01 -3.505592107772827148e+00 2.773565769195556641e+00 1.919370532035827637e+00 -7.286518812179565430e-02 -4.158599853515625000e+00 5.037678778171539307e-02 3.003119707107543945e+00 2.074056863784790039e+00 -9.121103286743164062e-01 4.517218112945556641e+00 -1.387924194335937500e+00 1.659084558486938477e+00 1.094249606132507324e+00
-2.198149710893630981e-01 -1.527589678764343262e+00 -2.986584901809692383e+00 -1.873521685600280762e+00 2.262703180313110352e+00 -4.171361446380615234e+00 -4.333864212036132812e+00 1.650588959455490112e-01 6.852027773857116699e-01 2.591825723648071289e+00 2.122355699539184570e+00 -3.066738128662109375e+00 1.905503392219543457e+00 -1.723184585571289062e+00 -4.524646759033203125e+00 -5.370199203491210938e+00 2.446474790573120117e+00 4.071807861328125000e-01 -1.504861950874328613e+00 6.604980826377868652e-01 -2.324830770492553711e+00 7.740238308906555176e-01 2.668290615081787109e+00 2.630298852920532227e+00 3.035868883132934570e+00 1.465480089187622070e+00 5.618420243263244629e-01 -1.586634278297424316e+00
4.073200702667236328e+00 -5.044986724853515625e+00 -1.738578915596008301e+00 6.247778609395027161e-02 -1.109213590621948242e+00 -1.306578397750854492e+00 -4.603561460971832275e-01 -3.163342475891113281e+00 -3.255749940872192383e-01 -2.377711057662963867e+00 2.482452392578125000e+00 1.744757145643234253e-01 1.869744420051574707e+00 -2.346887588500976562e+00 -1.774110436439514160e+00 -4.249941706657409668e-01 7.932715415954589844e-01 1.589594364166259766e+00 3.175229787826538086e+00 -3.131622552871704102e+00 -2.771235942840576172e+00 -5.884004756808280945e-02 -6.503295302391052246e-01 7.350665330886840820e-01 3.861353874206542969e+00 -3.810718357563018799e-01 -1.637111425399780273e+00 -5.100015163421630859e+00
-2.549319267272949219e+00 2.828588247299194336e+00 -1.770022362470626831e-01 -4.110881805419921875e+00 -3.806919157505035400e-01 -5.705566406250000000e+00 -3.907717704772949219e+00 6.827878952026367188e-01 7.539464831352233887e-01 -5.188035488128662109e+00 1.411534309387207031e+00 -3.179531335830688477e+00 2.535064458847045898e+00 -5.640016794204711914e-01 -4.848126769065856934e-01 -2.963481664657592773e+00 3.670358896255493164e+00 -8.158422112464904785e-01 8.152239322662353516e-01 8.509950041770935059e-01 -2.563339471817016602e+00 1.373602032661437988e+00 1.403671979904174805e+00 3.497288227081298828e+00 7.585406899452209473e-01 2.408488094806671143e-01 -7.877980470657348633e-01 -1.196215271949768066e+00
1.214293166995048523e-01 1.946078062057495117e+00 -2.510571956634521484e+00 -4.586786031723022461e-01 4.068858146667480469e+00 -3.702743053436279297e+00 -1.648097634315490723e+00 -2.229953050613403320e+00 -2.084157943725585938e+00 -3.205919742584228516e+00 -2.018346488475799561e-01 -2.405647277832031250e+00 3.781682252883911133e+00 2.331783175468444824e-01 -1.499031543731689453e+00 -3.061969757080078125e+00 3.021380901336669922e+00 -6.690641641616821289e-01 -2.408723831176757812e+00 2.044941425323486328e+00 -6.542584896087646484e+00 -2.897616863250732422e+00 1.473558425903320312e+00 8.669429421424865723e-01 1.486505508422851562e+00 -1.871087789535522461e+00 3.163553714752197266e+00 1.933978676795959473e+00
-4.187921524047851562e+00 -9.956337213516235352e-01 -2.958363592624664307e-01 -3.377840518951416016e+00 -1.002688527107238770e+00 -2.577377319335937500e+00 -2.475457936525344849e-01 2.141312509775161743e-01 -7.501315474510192871e-01 -2.124145507812500000e+00 8.763990402221679688e-01 -3.722849607467651367e+00 2.592604160308837891e+00 -1.221815109252929688e+00 -2.044558286666870117e+00 2.354764699935913086e+00 2.174838066101074219e+00 1.901188611984252930e+00 -7.922354936599731445e-01 -2.086395978927612305e+00 -6.077154278755187988e-01 1.313122659921646118e-01 2.129048705101013184e-01 3.494736433029174805e+00 2.592307090759277344e+00 -5.352517604827880859e+00 3.606327056884765625e+00 -3.198628664016723633e+00
