-4.919141829013824463e-01 1.582233786582946777e+00 -2.469759702682495117e+00 -1.022754311561584473e+00 1.891309022903442383e+00 -5.597383975982666016e-01 -1.355893135070800781e+00 -3.413844108581542969e+00 6.292930245399475098e-01 -2.267968058586120605e-01 -2.366975307464599609e+00 5.486509799957275391e+00 6.364339590072631836e-01 1.599499583244323730e+00 -2.775692701339721680e+00 -1.244334936141967773e+00 -2.020541429519653320e+00 -1.846133112907409668e+00 2.198419094085693359e+00 -6.007394313812255859e+00 2.790622040629386902e-02 -4.640016555786132812e+00 1.836378216743469238e+00 1.407330513000488281e+00 3.600242376327514648e+00 -3.662382662296295166e-01 9.322237968444824219e-01
-2.717220067977905273e+00 3.183819055557250977e+00 -4.355973720550537109e+00 -3.270896434783935547e+00 1.660914897918701172e+00 1.304634094238281250e+00 -4.627079963684082031e+00 1.364645481109619141e+00 -2.220027148723602295e-01 -2.561148166656494141e+00 -7.716166973114013672e-01 1.786091327667236328e+00 2.320982456207275391e+00 3.231992959976196289e+00 1.475361108779907227e+00 2.896494269371032715e-01 -2.115028381347656250e+00 -8.607081770896911621e-01 1.026679754257202148e+00 -1.049888849258422852e+00 -4.904774725437164307e-01 -3.502405405044555664e+00 -2.585989475250244141e+00 1.303671360015869141e+00 -1.094234228134155273e+00 1.331838220357894897e-01 -2.158201694488525391e+00
1.470873117446899414e+00 -3.314815044403076172e+00 -1.775928854942321777e+00 -1.517755508422851562e+00 -3.860615968704223633e+00 1.350068330764770508e+00 1.335516870021820068e-01 1.348388671875000000e+00 -2.696242332458496094e+00 -2.496011734008789062e+00 8.374059200286865234e-01 2.958736181259155273e+00 2.281645298004150391e+00 8.406090140342712402e-01 -3.481220304965972900e-01 -2.847338438034057617e+00 -3.050305128097534180e+00 -1.190693259239196777e+00 -4.192100167274475098e-01 -3.933316767215728760e-01 3.241353034973144531e+00 -4.621502876281738281e+00 3.473442792892456055e-01 -1.556775450706481934e+00 -1.769367218017578125e+00 5.426501750946044922e+00 -1.458422690629959106e-01
-4.204594612121582031e+00 -1.608210206031799316e+00 1.698875784873962402e+00 -2.243658304214477539e+00 -2.099052190780639648e+00 4.873866438865661621e-01 -1.104167819023132324e+00 -2.859432220458984375e+00 -5.793991684913635254e-01 -1.040263846516609192e-01 7.029941082000732422e-01 -2.611257433891296387e-01 4.327217578887939453e+00 -2.381767183542251587e-01 2.394838571548461914e+00 6.804280281066894531e-01 -1.675667464733123779e-01 -3.223403096199035645e-01 3.872467041015625000e+00 -7.335021495819091797e+00 3.704624772071838379e-01 -3.652855873107910156e+00 -2.064014196395874023e+00 7.315407395362854004e-01 3.452975451946258545e-01 8.194301128387451172e-01 -5.258991122245788574e-01
-2.768860459327697754e-01 7.451314926147460938e-01 -3.009926795959472656e+00 -3.764615535736083984e+00 3.471443653106689453e+00 2.827179431915283203e+00 -1.918136328458786011e-01 -3.675015926361083984e+00 -3.844328403472900391e+00 -2.987223625183105469e+00 9.347032904624938965e-01 -7.803894877433776855e-01 8.285478949546813965e-01 1.071479916572570801e+00 9.600855708122253418e-01 -2.695341110229492188e-01 -9.350880980491638184e-02 -2.212174177169799805e+00 3.964478731155395508e+00 2.342662572860717773e+00 -2.725645303726196289e+00 -4.979664325714111328e+00 7.532187700271606445e-01 9.646234512329101562e-01 -5.003540039062500000e+00 2.882747888565063477e+00 8.305031657218933105e-01
-1.493376970291137695e+00 1.976695418357849121e+00 5.741352438926696777e-01 -3.697798967361450195e+00 -2.985967397689819336e+00 4.067898273468017578e+00 -2.655830144882202148e+00 2.355819791555404663e-01 1.876469492912292480e+00 -3.517807722091674805e+00 -1.720403075218200684e+00 1.441477298736572266e+00 -1.586391091346740723e+00 -5.631787180900573730e-01 1.508977413177490234e+00 2.964252471923828125e+00 8.426706194877624512e-01 4.762769341468811035e-01 -6.282582283020019531e-01 1.217535376548767090e+00 -4.079445362091064453e+00 -4.289394855499267578e+00 -1.725998163223266602e+00 -5.760169029235839844e-01 1.879201292991638184e+00 -5.563080787658691406e+00 2.886375486850738525e-01
-1.382106542587280273e+00 2.347427129745483398e+00 -2.293907642364501953e+00 -4.804251194000244141e+00 -3.406995773315429688e+00 2.573614597320556641e+00 -3.078168630599975586e+00 2.994420289993286133e+00 -2.222887992858886719e+00 -2.355115652084350586e+00 1.619463801383972168e+00 5.732913017272949219e+00 -1.001344323158264160e+00 -9.405865669250488281e-01 -3.709335625171661377e-01 -4.142356395721435547e+00 -2.276696443557739258e+00 6.329161524772644043e-01 4.754676818847656250e+00 9.128851890563964844e-01 1.285396665334701538e-01 -1.946985363960266113e+00 9.892094880342483521e-02 -4.390673637390136719e+00 1.229300796985626221e-01 1.875011324882507324e+00 2.820405364036560059e-01
3.366694688796997070e+00 6.993668675422668457e-01 -2.760906696319580078e+00 -2.901696681976318359e+00 8.893454074859619141e-02 2.420356273651123047e+00 -3.942638874053955078e+00 -1.924602866172790527e+00 4.789326488971710205e-01 -3.912894010543823242e+00 -2.405388355255126953e-01 -1.901387453079223633e+00 1.964478850364685059e+00 3.701866388320922852e+00 2.781960010528564453e+00 -2.658032655715942383e+00 9.736090302467346191e-01 2.144023925065994263e-01 -2.901863306760787964e-03 2.440456151962280273e-01 1.806614100933074951e-01 -4.473564147949218750e+00 -3.278703212738037109e+00 -2.131817579269409180e+00 -8.817414641380310059e-01 2.781049013137817383e+00 -2.920318841934204102e+00
-8.363195419311523438e+00 -1.037662267684936523e+00 -1.352233767509460449e+00 -1.638871312141418457e+00 -9.894900321960449219e-01 2.574199676513671875e+00 -3.763116300106048584e-01 1.855764389038085938e+00 -3.457978010177612305e+00 -2.346913814544677734e-01 1.601754307746887207e+00 2.865201473236083984e+00 8.091911673545837402e-01 -7.175790071487426758e-01 -1.179185152053833008e+00 -2.871157169342041016e+00 -3.249726772308349609e+00 3.889361917972564697e-01 1.682073593139648438e+00 2.716398239135742188e-01 9.880256056785583496e-01 -4.020641326904296875e+00 -1.762219786643981934e+00 -1.559886693954467773e+00 2.273608744144439697e-01 3.036181449890136719e+00 3.649190187454223633e+00
-9.422887563705444336e-01 1.263987421989440918e+00 -2.330406665802001953e+00 -3.295768976211547852e+00 1.972899556159973145e+00 1.539731383323669434e+00 -1.875258088111877441e-01 1.363955497741699219e+00 -7.010927677154541016e+00 -1.508648037910461426e+00 -7.757537364959716797e-01 3.463426589965820312e+00 3.966883897781372070e+00 -5.760295391082763672e+00 1.554312705993652344e-01 -2.236408233642578125e+00 -1.283089637756347656e+00 2.330303788185119629e-01 1.681560158729553223e+00 -5.661143064498901367e-01 -7.676957845687866211e-01 -4.974582672119140625e+00 1.394530177116394043e+00 1.172363042831420898e+00 5.061148405075073242e-01 6.467608809471130371e-01 4.052550792694091797e-01
