3.625705003738403320e+00 -1.995284080505371094e+00 8.959075212478637695e-01 2.313073724508285522e-01 -5.052660465240478516e+00 1.142312027513980865e-02 4.527482986450195312e+00 3.831470251083374023e+00 -4.016863822937011719e+00 -9.024662375450134277e-01 5.552575588226318359e-01 2.991006851196289062e+00 -3.696558177471160889e-01 -1.089300632476806641e+00 -1.865344166755676270e+00 -2.051795721054077148e+00 -2.290966987609863281e+00 -6.768593311309814453e+00 1.148778557777404785e+00 1.578795313835144043e+00 -5.376259803771972656e+00 1.791037440299987793e+00 1.564335227012634277e+00 -2.431021779775619507e-01 -1.755124568939208984e+00 -1.806735038757324219e+00 7.096297144889831543e-01
4.902007102966308594e+00 -2.364437580108642578e+00 -4.037674888968467712e-02 -9.895023107528686523e-01 3.789887130260467529e-01 1.946178913116455078e+00 1.696718335151672363e-01 1.799203872680664062e+00 -6.071226119995117188e+00 -3.465152025222778320e+00 -4.081398487091064453e+00 -3.544657945632934570e+00 -5.026345252990722656e-01 -6.945828199386596680e-01 -1.322675466537475586e+00 -8.082107305526733398e-01 -9.192109853029251099e-02 -2.169322013854980469e+00 3.538047552108764648e+00 -5.470820143818855286e-02 -7.137622833251953125e-01 -4.286390304565429688e+00 2.859177112579345703e+00 -3.756538331508636475e-01 -1.020790576934814453e+00 8.759331107139587402e-01 4.513271331787109375e+00
-1.627300381660461426e+00 -2.892329692840576172e+00 -1.577651023864746094e+00 -3.604067325592041016e+00 -2.573875188827514648e-01 1.834728956222534180e+00 2.561379909515380859e+00 1.946797728538513184e+00 2.218959331512451172e+00 -3.638892471790313721e-01 -2.485338449478149414e+00 -2.374577999114990234e+00 2.580665826797485352e+00 -7.327317595481872559e-01 -2.659575939178466797e+00 -9.975472092628479004e-01 -5.122143268585205078e+00 -1.825415253639221191e+00 -1.390127897262573242e+00 -3.404321670532226562e-01 2.363408654928207397e-01 5.234355449676513672e+00 3.485851764678955078e+00 -3.099932193756103516e+00 -1.122052192687988281e+00 -2.405860662460327148e+00 2.977644920349121094e+00
-6.205579042434692383e-01 -2.122493982315063477e+00 2.487710863351821899e-01 -3.535149574279785156e+00 2.642656326293945312e+00 -2.730700016021728516e+00 1.814034879207611084e-01 3.044578552246093750e+00 -4.074512422084808350e-01 3.086322069168090820e+00 -9.174900501966476440e-02 -1.183567404747009277e+00 3.090583562850952148e+00 -2.574466168880462646e-01 6.063878536224365234e-01 -1.653093993663787842e-01 -1.823071599006652832e+00 -2.355551481246948242e+00 7.595366239547729492e-01 -2.512525916099548340e-01 -2.281899213790893555e+00 -3.490819692611694336e+00 1.204662442207336426e+00 -3.777995109558105469e+00 -7.851049423217773438e+00 -1.723898530006408691e+00 5.713593006134033203e+00
1.010585188865661621e+00 -2.884720325469970703e+00 4.102971076965332031e+00 -2.519858837127685547e+00 3.810255289077758789e+00 -4.025519371032714844e+00 3.079952955245971680e+00 2.823866844177246094e+00 1.871404767036437988e+00 -1.367548108100891113e+00 -3.145695924758911133e+00 -1.449372649192810059e+00 7.392470240592956543e-01 -1.482474207878112793e+00 -4.046216011047363281e+00 -2.222592830657958984e+00 3.603501319885253906e-01 -1.903474569320678711e+00 2.014810800552368164e+00 -5.295488238334655762e-01 7.901558876037597656e-01 1.379401803016662598e+00 -3.074264049530029297e+00 -4.263064861297607422e+00 -3.772560358047485352e+00 -2.325627088546752930e+00 2.633675575256347656e+00
-1.638113975524902344e+00 -4.055663585662841797e+00 2.874359130859375000e+00 -1.803578257560729980e+00 1.134243607521057129e+00 9.412338733673095703e-01 5.589303970336914062e-01 2.748032808303833008e+00 -2.012214183807373047e+00 -3.451614618301391602e+00 -4.983612537384033203e+00 -9.077734351158142090e-01 4.771205425262451172e+00 1.400458216667175293e-01 -3.274462699890136719e+00 2.631788492202758789e+00 -2.237440347671508789e+00 -4.668300747871398926e-01 5.073119640350341797e+00 1.371526002883911133e+00 -3.182404279708862305e+00 -3.265991449356079102e+00 -5.514644145965576172e+00 -2.875298559665679932e-01 -7.648081183433532715e-01 2.711402177810668945e-01 4.730343341827392578e+00
1.345159649848937988e+00 -4.434175014495849609e+00 -3.879591464996337891e+00 1.021394252777099609e+00 1.055092334747314453e+00 -5.972537398338317871e-01 8.758772015571594238e-01 2.205417156219482422e+00 -1.963303446769714355e+00 3.382815048098564148e-02 2.362797260284423828e+00 3.312834978103637695e+00 1.282025456428527832e+00 3.274793326854705811e-01 -1.566203832626342773e+00 -3.558228015899658203e+00 -5.027627468109130859e+00 -1.433420538902282715e+00 4.843645989894866943e-01 2.608747959136962891e+00 -2.491243124008178711e+00 -2.428526163101196289e+00 3.191254615783691406e+00 -5.604569911956787109e+00 -3.682934761047363281e+00 2.636907577514648438e+00 8.352873921394348145e-01
2.830902040004730225e-01 -1.095915913581848145e+00 3.054718017578125000e+00 -2.815798759460449219e+00 4.615169525146484375e+00 2.875185489654541016e+00 -3.331386566162109375e+00 -1.115244347602128983e-02 2.039017826318740845e-01 -1.161765813827514648e+00 -1.026738762855529785e+00 -1.662114620208740234e+00 1.002167582511901855e+00 -2.253606557846069336e+00 -5.159804821014404297e+00 5.593836903572082520e-01 -2.673453330993652344e+00 -1.961246132850646973e+00 3.660235404968261719e-01 2.198184728622436523e+00 -2.248977899551391602e+00 1.302435040473937988e+00 1.341753244400024414e+00 -2.049929141998291016e+00 -1.908248901367187500e+00 -2.260144472122192383e+00 -2.164389640092849731e-01
4.369089901447296143e-01 2.502937316894531250e+00 -4.753505587577819824e-01 -3.383408784866333008e+00 -1.460074305534362793e+00 2.273111820220947266e+00 5.791736125946044922e+00 3.309347629547119141e+00 -9.180255532264709473e-01 2.675407409667968750e+00 -1.646151065826416016e+00 4.941155910491943359e-01 2.191274799406528473e-02 -4.252490520477294922e+00 -1.373735070228576660e+00 -4.252511978149414062e+00 -1.622425794601440430e+00 -2.525638580322265625e+00 -2.738488018512725830e-01 -4.449332714080810547e+00 -2.309390068054199219e+00 -2.598697543144226074e-01 2.327919960021972656e+00 -3.297655582427978516e+00 -2.897877216339111328e+00 -1.219046235084533691e+00 1.952234625816345215e+00
1.554996132850646973e+00 -1.845151066780090332e+00 -5.191621184349060059e-02 -2.245494127273559570e+00 6.047107696533203125e+00 5.559950470924377441e-01 -2.987576007843017578e+00 6.433402299880981445e-01 -5.312737822532653809e-01 -2.359887838363647461e+00 6.154239773750305176e-01 -1.528989553451538086e+00 5.067237854003906250e+00 -4.555470466613769531e+00 -6.867209911346435547e+00 -7.378541827201843262e-01 -4.163471698760986328e+00 8.066878318786621094e-01 1.624748349189758301e+00 -1.146235466003417969e+00 -2.525748610496520996e-01 2.837150812149047852e+00 -1.603447496891021729e-01 -3.157748937606811523e+00 9.835632443428039551e-01 5.692832469940185547e-01 -4.260270297527313232e-01
