2.027233362197875977e+00 -4.597846508026123047e+00 -5.097015500068664551e-01 3.882860243320465088e-01 -2.085594892501831055e+00 1.763920187950134277e+00 1.076792716979980469e+00 1.284054636955261230e+00 7.157983779907226562e-01 -1.265600323677062988e+00 1.157917618751525879e+00 5.778352737426757812e+00 4.688557684421539307e-01 -4.986913204193115234e+00 -1.642250180244445801e+00 7.893081903457641602e-01 -1.112105131149291992e+00 3.810248136520385742e+00 -1.802214622497558594e+00 4.454615592956542969e+00 -4.414917945861816406e+00 -3.783573865890502930e+00 -4.304398536682128906e+00 -5.416823387145996094e+00 3.796374320983886719e+00
-2.417674064636230469e+00 1.685563921928405762e-01 1.007254362106323242e+00 8.534706830978393555e-01 -1.104168772697448730e+00 -4.167515754699707031e+00 8.326146602630615234e-01 3.497535943984985352e+00 2.660748243331909180e+00 -1.842074654996395111e-02 -5.083147525787353516e+00 1.584975421428680420e-02 -6.263494491577148438e-01 7.375227659940719604e-02 4.505140304565429688e+00 2.541323006153106689e-02 9.465953111648559570e-01 2.358980655670166016e+00 -1.602864861488342285e-01 -3.380504131317138672e+00 -5.980399131774902344e+00 1.827556014060974121e+00 -8.776162862777709961e-01 -4.842457294464111328e+00 -7.065337896347045898e-01
1.419832229614257812e+00 -2.631773352622985840e-01 5.468695163726806641e-01 -1.798332214355468750e+00 3.912448883056640625e+00 -1.936182022094726562e+00 -3.851841449737548828e+00 -1.328163623809814453e+00 3.372745037078857422e+00 -2.586763858795166016e+00 3.122831583023071289e+00 -1.339076519012451172e+00 -3.768402576446533203e+00 -4.313578128814697266e+00 2.206728458404541016e+00 -1.631797552108764648e+00 1.484993338584899902e+00 -1.735086321830749512e+00 -1.412363409996032715e+00 -1.297248244285583496e+00 -5.196125030517578125e+00 6.337059020996093750e+00 1.878287434577941895e+00 -2.493526458740234375e+00 5.077748894691467285e-01
3.977675676345825195e+00 2.163114845752716064e-01 -2.083525896072387695e+00 -2.484870195388793945e+00 7.883287668228149414e-01 -7.874028086662292480e-01 -3.082843542098999023e+00 -1.972033977508544922e+00 2.127436399459838867e+00 1.441651821136474609e+00 -2.215798795223236084e-01 1.871521353721618652e+00 9.612018465995788574e-01 -4.581412792205810547e+00 1.953431129455566406e+00 1.332056999206542969e+00 1.899256825447082520e+00 3.445448637008666992e+00 -1.740259289741516113e+00 9.136609733104705811e-02 -6.314256668090820312e+00 -8.578733205795288086e-01 2.060570716857910156e+00 -7.200593471527099609e+00 1.711058974266052246e+00
-2.129177331924438477e+00 2.159713506698608398e+00 3.368358314037322998e-01 -1.236083030700683594e+00 -8.743159174919128418e-01 -4.949423313140869141e+00 -4.564711570739746094e+00 1.425521850585937500e+00 -8.679636716842651367e-01 3.018155336380004883e+00 -2.500406026840209961e+00 3.148907661437988281e+00 2.524638891220092773e+00 -2.288186550140380859e+00 -3.649645805358886719e+00 8.943614959716796875e-01 2.668156385421752930e+00 2.134834289550781250e+00 -2.455247163772583008e+00 7.313141226768493652e-01 -4.511958599090576172e+00 -1.170951724052429199e+00 1.683979272842407227e+00 -3.567065000534057617e+00 2.738270044326782227e+00
-3.332913160324096680e+00 -2.373617887496948242e+00 -7.968130111694335938e-01 -2.585857152938842773e+00 -4.573252677917480469e+00 -3.704378604888916016e+00 -1.601109385490417480e+00 -4.505610942840576172e+00 -1.909754037857055664e+00 2.035013198852539062e+00 1.085552692413330078e+00 2.081815242767333984e+00 2.826456069946289062e+00 -2.865417718887329102e+00 1.139366865158081055e+00 4.366907596588134766e+00 3.641078710556030273e+00 3.386089801788330078e+00 -3.320546388626098633e+00 1.411086082458496094e+00 -3.543913364410400391e+00 -1.145588755607604980e+00 1.466741442680358887e+00 -9.405853748321533203e-01 1.357528567314147949e+00
2.072905540466308594e+00 1.540772318840026855e-01 3.054327011108398438e+00 -2.510983705520629883e+00 -1.678960919380187988e+00 1.975175619125366211e+00 -2.775545835494995117e+00 9.007439613342285156e-01 -3.068365335464477539e+00 -6.434343457221984863e-01 -1.908172130584716797e+00 5.579085350036621094e+00 -1.659728765487670898e+00 -5.965852737426757812e+00 -2.097841024398803711e+00 1.327178001403808594e+00 6.942252516746520996e-01 -1.105133771896362305e+00 1.968895792961120605e+00 3.798665702342987061e-01 -5.273705959320068359e+00 2.891673743724822998e-01 6.346511244773864746e-01 9.924879074096679688e-01 -2.901305675506591797e+00
-1.493237853050231934e+00 7.133677601814270020e-01 -3.729678869247436523e+00 2.100283145904541016e+00 -1.107571348547935486e-01 -3.395367145538330078e+00 -1.894284963607788086e+00 2.439403533935546875e+00 3.108833312988281250e+00 1.208586335182189941e+00 1.877323150634765625e+00 -5.146472454071044922e-01 -4.818272292613983154e-01 4.975223839282989502e-01 8.332703113555908203e-01 -7.772973775863647461e-01 1.792738139629364014e-01 -1.437731742858886719e+00 -1.021952271461486816e+00 -9.687662720680236816e-01 -6.838595867156982422e+00 -2.544178068637847900e-01 8.872621655464172363e-01 -5.345824718475341797e+00 3.561389446258544922e+00
-4.072036743164062500e+00 -1.348830699920654297e+00 3.890771865844726562e+00 -3.022471904754638672e+00 1.797042012214660645e+00 -4.342916965484619141e+00 2.838906526565551758e+00 -2.101384878158569336e+00 -2.039005517959594727e+00 -1.331995487213134766e+00 -2.913392782211303711e+00 2.932935237884521484e+00 -3.293642044067382812e+00 -2.794416427612304688e+00 3.465261757373809814e-01 1.517390727996826172e+00 7.461683750152587891e-01 1.863360762596130371e+00 -2.746837139129638672e+00 1.782528907060623169e-01 -3.456195592880249023e+00 1.356112241744995117e+00 -1.041304826736450195e+00 -7.989715337753295898e-01 2.619958400726318359e+00
-1.451777368783950806e-01 4.375085353851318359e+00 3.578863143920898438e+00 2.306189574301242828e-02 -3.024867534637451172e+00 -3.820976316928863525e-01 -9.290174245834350586e-01 6.624199151992797852e-01 -3.346233844757080078e+00 2.300963401794433594e+00 2.628304004669189453e+00 7.054058074951171875e+00 -2.794296741485595703e+00 -4.280798912048339844e+00 -1.946764141321182251e-01 -7.263853549957275391e-01 1.788877844810485840e+00 -3.955320835113525391e+00 -5.933668017387390137e-01 -2.210830688476562500e+00 -7.073085308074951172e+00 -1.395935535430908203e+00 1.675782442092895508e+00 -3.533951759338378906e+00 6.936203241348266602e-01
2.449118614196777344e+00 -1.249865412712097168e+00 -2.621441841125488281e+00 -3.639276981353759766e+00 9.396191835403442383e-01 3.550580739974975586e+00 -1.006272196769714355e+00 3.546011447906494141e-01 -2.098906517028808594e+00 2.854407310485839844e+00 -9.285219311714172363e-01 3.981518745422363281e+00 2.522175908088684082e-01 -5.122959613800048828e+00 -6.144109368324279785e-01 1.043127894401550293e+00 -2.422686100006103516e+00 2.349533736705780029e-01 -2.241366147994995117e+00 -3.432434558868408203e+00 -6.502039432525634766e+00 -4.441275000572204590e-01 3.135310173034667969e+00 -9.592379927635192871e-01 1.199642300605773926e+00
