-2.970005869865417480e-01 3.081250190734863281e-01 1.572735428810119629e+00 2.628209829330444336e+00 -4.916200160980224609e+00 -1.422613739967346191e+00 -1.314263224601745605e+00 -2.153056859970092773e+00 -8.431766629219055176e-01 6.566067337989807129e-01 -2.552090406417846680e+00 -3.252792835235595703e+00 3.957480669021606445e+00 -5.152805328369140625e+00 6.050171852111816406e-01 -2.736263990402221680e+00 -1.306140422821044922e+00 1.473153352737426758e+00 -3.669106006622314453e+00 -1.046158671379089355e+00 -2.516821146011352539e+00 -1.172139763832092285e+00 -9.491481184959411621e-01 -5.817590355873107910e-01 2.515468120574951172e+00 6.863649189472198486e-02 2.267255067825317383e+00 -3.532253503799438477e-01 1.953402400016784668e+00 2.439388990402221680e+00 1.031987190246582031e+00 -1.826912879943847656e+00 2.602649450302124023e+00 2.281879901885986328e+00 -2.972217798233032227e+00 1.193850189447402954e-01 1.155905961990356445e+00 -3.363677561283111572e-01 2.410621643066406250e+00
-3.940752744674682617e+00 1.653285622596740723e-01 1.591814905405044556e-01 1.802054166793823242e+00 -3.163192987442016602e+00 1.473099470138549805e+00 1.150689348578453064e-01 -4.131063938140869141e+00 1.244950771331787109e+00 3.411201238632202148e-01 -2.331809885799884796e-02 3.997403085231781006e-01 -2.537251472473144531e+00 1.321428298950195312e+00 -1.501763939857482910e+00 -1.665313243865966797e+00 5.850428938865661621e-01 -7.647574543952941895e-01 1.722239732742309570e+00 6.386097073554992676e-01 4.040576145052909851e-02 -7.732329368591308594e-01 -1.405894279479980469e+00 2.314495444297790527e-01 3.816142559051513672e+00 1.036191225051879883e+00 2.632855653762817383e+00 1.813107967376708984e+00 -2.257295608520507812e+00 -1.409332513809204102e+00 -3.055679798126220703e+00 1.353290200233459473e+00 -3.145865201950073242e+00 -1.849607706069946289e+00 1.357170820236206055e+00 -2.030451297760009766e-01 -2.381386518478393555e+00 -1.303555130958557129e+00 1.566554427146911621e+00
-5.982799530029296875e-01 -3.743352174758911133e+00 -6.486395001411437988e-01 -1.016083240509033203e+00 -2.261074066162109375e+00 1.173610687255859375e+00 -2.192616224288940430e+00 -4.681727886199951172e+00 6.103351116180419922e-01 -2.028141260147094727e+00 -1.022383570671081543e-01 1.728427886962890625e+00 1.512039422988891602e+00 1.299001425504684448e-01 1.285465478897094727e+00 -1.296593189239501953e+00 -2.202507019042968750e+00 8.691383004188537598e-01 -1.282367706298828125e+00 3.220878541469573975e-01 -1.451609849929809570e+00 4.986037015914916992e-01 3.401413679122924805e+00 -2.361788749694824219e+00 -1.016281127929687500e+00 1.591502070426940918e+00 -9.497273564338684082e-01 2.836825847625732422e+00 1.799760460853576660e-01 -8.214477449655532837e-02 4.820273518562316895e-01 -1.956991553306579590e+00 1.655452251434326172e+00 -3.103935718536376953e+00 -1.126316547393798828e+00 -1.459320187568664551e+00 5.177947521209716797e+00 -8.523074537515640259e-02 2.276946008205413818e-01
-1.812778353691101074e+00 2.396118640899658203e-01 -2.722602367401123047e+00 1.614058762788772583e-01 2.942215442657470703e+00 -5.730543136596679688e-01 1.246180891990661621e+00 3.235390186309814453e-01 -4.299130916595458984e+00 -1.064945578575134277e+00 3.804762065410614014e-01 -3.835254907608032227e+00 -4.225983619689941406e-01 -1.963407516479492188e+00 2.324917316436767578e+00 -4.240596771240234375e+00 3.251091539859771729e-01 9.564356505870819092e-02 2.241389274597167969e+00 4.028692245483398438e+00 1.077834442257881165e-01 -6.711863279342651367e-01 3.244823932647705078e+00 9.024381041526794434e-01 1.643106900155544281e-02 -1.457845330238342285e+00 -3.283906459808349609e+00 -8.486152291297912598e-01 -1.687384963035583496e+00 -1.821409463882446289e+00 -1.114972114562988281e+00 3.335500717163085938e+00 1.029719829559326172e+00 -3.903239250183105469e+00 2.698928594589233398e+00 2.210736036300659180e+00 -1.399937868118286133e+00 -2.556873321533203125e+00 -4.793406650424003601e-02
2.061238288879394531e+00 -5.867679715156555176e-01 3.431878805160522461e+00 -1.837761521339416504e+00 1.429231882095336914e+00 1.368664503097534180e+00 9.721278548240661621e-01 8.285815715789794922e-01 -3.234708309173583984e+00 1.954836964607238770e+00 7.082093954086303711e-01 5.946894884109497070e-01 5.067213535308837891e+00 -1.255814671516418457e+00 2.232769966125488281e+00 -3.479230642318725586e+00 -4.411034107208251953e+00 -3.880690097808837891e+00 1.153286814689636230e+00 3.893400132656097412e-01 -1.164222955703735352e+00 -2.071187973022460938e+00 -1.192041635513305664e+00 2.162185907363891602e-01 2.677797794342041016e+00 -1.909739255905151367e+00 -2.294689416885375977e-01 2.804176323115825653e-02 -1.826536655426025391e+00 -1.363260149955749512e+00 -4.084918975830078125e+00 -3.840821743011474609e+00 2.145492553710937500e+00 -1.749154180288314819e-01 2.421590685844421387e-01 -9.253059625625610352e-01 -6.443049311637878418e-01 -1.934625148773193359e+00 8.327771425247192383e-01
1.726580858230590820e+00 4.157041311264038086e-01 -8.594144135713577271e-02 8.257957696914672852e-01 -2.279489994049072266e+00 -1.643493771553039551e+00 -1.407035708427429199e+00 -6.954077482223510742e-01 1.533228397369384766e+00 -6.428185701370239258e-01 3.611753582954406738e-01 1.527002334594726562e+00 -5.148245334625244141e+00 2.758653640747070312e+00 3.352951526641845703e+00 -1.651567578315734863e+00 -7.020964622497558594e-01 1.624597430229187012e+00 2.371148824691772461e+00 -3.445006847381591797e+00 -1.440991908311843872e-01 -1.091062370687723160e-02 -1.200369358062744141e+00 -1.352969408035278320e-01 2.945790052413940430e+00 2.120649814605712891e+00 -3.287044525146484375e+00 -2.331157207489013672e+00 -1.451937079429626465e+00 8.123869895935058594e-01 3.341196477413177490e-01 -7.735964655876159668e-01 -4.403263568878173828e+00 1.357220888137817383e+00 -1.302389502525329590e+00 -1.300445675849914551e+00 -2.556045770645141602e+00 -1.293684959411621094e+00 1.544321298599243164e+00
-7.509992718696594238e-01 4.603958502411842346e-02 -1.519881725311279297e+00 -1.930516213178634644e-01 -1.264180421829223633e+00 2.401517778635025024e-01 -1.662626624107360840e+00 1.361641407012939453e+00 1.345235466957092285e+00 -1.779698371887207031e+00 -4.032340526580810547e+00 5.966007113456726074e-01 -2.641277015209197998e-01 3.621508598327636719e+00 1.415004014968872070e+00 -4.151404798030853271e-01 -1.717911839485168457e+00 -1.930319547653198242e+00 -2.219074368476867676e-01 -8.045893907546997070e-01 -1.160147905349731445e+00 -4.236054420471191406e+00 -1.436107456684112549e-01 4.180818498134613037e-01 -2.395799875259399414e+00 4.457905769348144531e+00 1.126209020614624023e+00 -2.808775901794433594e+00 1.249698042869567871e+00 -7.349737919867038727e-03 1.941181182861328125e+00 -1.375048041343688965e+00 -2.611267089843750000e+00 1.190515160560607910e+00 -9.621238112449645996e-01 -5.755873322486877441e-01 -3.337075412273406982e-01 5.497315526008605957e-01 7.765588164329528809e-01
9.211994409561157227e-01 -2.849493741989135742e+00 1.343324184417724609e+00 -2.775770902633666992e+00 1.658007144927978516e+00 -3.669046163558959961e+00 -1.045870304107666016e+00 -5.251115560531616211e-01 1.427492737770080566e+00 -1.372260004281997681e-01 -9.173444509506225586e-01 -2.805019617080688477e+00 4.067682743072509766e+00 -8.984727859497070312e-01 3.364889621734619141e+00 -1.047554373741149902e+00 1.793786406517028809e+00 7.906994223594665527e-01 -1.224277019500732422e+00 -1.506885513663291931e-02 -1.400295048952102661e-01 5.824326872825622559e-01 -5.914313793182373047e-01 -3.797571063041687012e-01 -3.659298717975616455e-01 -3.227380037307739258e+00 -1.288241624832153320e+00 8.586884737014770508e-01 -9.427601844072341919e-02 -1.374608278274536133e+00 3.753616511821746826e-01 -1.632244706153869629e+00 2.494467020034790039e+00 -4.407633304595947266e+00 -2.150382041931152344e+00 -2.105880022048950195e+00 1.569103360176086426e+00 2.785302877426147461e+00 -8.648254871368408203e-01
-1.401844739913940430e+00 -1.998392224311828613e+00 -1.396668553352355957e+00 1.526459693908691406e+00 4.241600990295410156e+00 -7.869783043861389160e-01 2.115291833877563477e+00 6.533637642860412598e-01 -3.630892932415008545e-01 -1.007584452629089355e+00 8.785786628723144531e-01 1.425975203514099121e+00 -2.530720472335815430e+00 -1.702675700187683105e+00 -1.234866023063659668e+00 2.394293695688247681e-01 -4.329900741577148438e+00 -9.316659569740295410e-01 1.491313576698303223e+00 3.249498367309570312e+00 -3.008170843124389648e+00 2.019708395004272461e+00 -1.174154996871948242e+00 -1.544909715652465820e+00 7.547158598899841309e-01 1.626305431127548218e-01 1.490179538726806641e+00 1.186549514532089233e-01 -2.552439868450164795e-01 -4.253122329711914062e+00 6.229109168052673340e-01 -7.444248348474502563e-02 -1.416683554649353027e+00 -2.520988285541534424e-01 1.904909491539001465e+00 -6.853659451007843018e-02 -3.691454887390136719e+00 1.258461952209472656e+00 -1.246613502502441406e+00
1.360421299934387207e+00 -3.527895212173461914e+00 1.127432465553283691e+00 -6.010363101959228516e-01 -1.382804274559020996e+00 -4.566977620124816895e-01 1.737600684165954590e+00 3.393332481384277344e+00 2.490580558776855469e+00 -2.898042323067784309e-03 -3.417034626007080078e+00 -1.354436635971069336e+00 -2.175964117050170898e+00 -1.083028316497802734e+00 1.065758392214775085e-01 2.785184860229492188e+00 4.985927045345306396e-01 6.522334218025207520e-01 -2.648313283920288086e+00 -2.310641705989837646e-01 -4.067044734954833984e+00 2.686543226242065430e+00 -5.791577696800231934e-01 2.490213394165039062e+00 -2.638547420501708984e-01 2.105799674987792969e+00 -2.941677570343017578e+00 -1.884593248367309570e+00 -2.998470783233642578e+00 9.550918340682983398e-01 -2.350259304046630859e+00 1.445387482643127441e+00 -9.473709464073181152e-01 1.210400462150573730e+00 -2.304360151290893555e+00 -2.147678136825561523e+00 -9.692442417144775391e-01 3.714414238929748535e-01 1.425581812858581543e+00
