-4.664930999279022217e-01 -2.538021326065063477e+00 -2.327569007873535156e+00 -1.951412439346313477e+00 1.710916608572006226e-01 3.135062694549560547e+00 -7.295675277709960938e-01 2.695551395416259766e+00 -6.917720437049865723e-01 -6.308904886245727539e-01 1.516963362693786621e+00 2.762742042541503906e+00 -2.591152302920818329e-02 -1.558977484703063965e+00 2.584268450736999512e-01 4.753578305244445801e-01 2.694398880004882812e+00 -1.836630105972290039e+00 1.410158991813659668e+00 6.748710274696350098e-01 -1.993836402893066406e+00 -1.282341599464416504e+00 -1.038752317428588867e+00 -1.858070373535156250e+00 -2.191493988037109375e+00 5.815492868423461914e-01 -1.873864531517028809e+00 -5.995919704437255859e-01 3.341887235641479492e+00 -2.207192420959472656e+00 1.554816126823425293e+00 8.777460455894470215e-01 -7.633968591690063477e-01 -1.614717721939086914e+00 -1.227831244468688965e+00 9.373860955238342285e-01 -1.136167526245117188e+00 -9.654162526130676270e-01 4.480153620243072510e-01 -3.792448043823242188e-01
-3.560557126998901367e+00 -1.065432786941528320e+00 -7.837052941322326660e-01 -7.258736491203308105e-01 -9.753706455230712891e-01 1.221462488174438477e+00 -7.515024542808532715e-01 4.479678869247436523e-01 -2.442013263702392578e+00 8.271338343620300293e-01 -9.718213677406311035e-01 3.295218199491500854e-02 2.835747599601745605e-01 -7.957882285118103027e-01 -1.260489106178283691e+00 1.121989369392395020e+00 -2.097819089889526367e+00 -1.508696079254150391e+00 -4.104605674743652344e+00 1.616880178451538086e+00 2.385674268007278442e-01 1.051443457603454590e+00 9.987856745719909668e-01 -4.537524580955505371e-01 -1.258236527442932129e+00 1.775365620851516724e-01 -2.442363500595092773e+00 -1.265744566917419434e+00 1.566901564598083496e+00 3.941261768341064453e+00 2.378798574209213257e-01 -1.031764864921569824e+00 1.892568469047546387e+00 -3.571267426013946533e-01 -1.322764992713928223e+00 -7.243445515632629395e-01 -5.828207135200500488e-01 2.726755380630493164e+00 2.516021013259887695e+00 1.781290292739868164e+00
1.997284770011901855e+00 -3.794423043727874756e-01 2.332055807113647461e+00 -5.630955100059509277e-01 -1.369182109832763672e+00 9.697194099426269531e-01 -4.854652583599090576e-01 -4.057387709617614746e-01 2.527671337127685547e+00 -1.554317712783813477e+00 -2.065006494522094727e+00 6.507177352905273438e-01 2.079381942749023438e+00 -3.703764677047729492e-01 -2.612101435661315918e-01 -1.691685795783996582e+00 -5.113292932510375977e-01 8.432694077491760254e-01 -1.017964363098144531e+00 8.174081444740295410e-01 1.588639259338378906e+00 2.978783130645751953e+00 1.980713248252868652e+00 -2.940844297409057617e-01 -2.192620754241943359e+00 -1.494043588638305664e+00 -3.971895694732666016e+00 1.336256504058837891e+00 -1.215982362627983093e-01 -3.287274360656738281e+00 -1.950630545616149902e+00 -8.718770146369934082e-01 1.246101021766662598e+00 -3.277401685714721680e+00 5.724180936813354492e-01 4.892832756042480469e+00 -1.193513154983520508e+00 -5.127532482147216797e-01 -1.398249745368957520e+00 -2.810288667678833008e+00
-1.600984811782836914e+00 -1.348982810974121094e+00 -1.223491787910461426e+00 4.367606043815612793e-01 8.398068547248840332e-01 -3.016319274902343750e+00 -1.305947780609130859e+00 -2.782747149467468262e-01 -1.680050015449523926e+00 -1.100868821144104004e+00 2.271478414535522461e+00 -8.117206692695617676e-01 1.834729313850402832e+00 -5.133245512843132019e-02 2.197211503982543945e+00 -1.680086255073547363e+00 -1.104488253593444824e+00 -1.276555180549621582e+00 -3.097011446952819824e-01 -2.596726894378662109e+00 -2.644822299480438232e-01 -1.019009590148925781e+00 1.697609782218933105e+00 -1.887166023254394531e+00 4.913271367549896240e-01 1.543724834918975830e-01 3.238354921340942383e+00 3.099265813827514648e+00 -2.185002088546752930e+00 -1.436721384525299072e-01 -2.159609317779541016e+00 1.727721691131591797e+00 -2.142963886260986328e+00 -3.206377848982810974e-02 1.324347376823425293e+00 3.440349698066711426e-01 5.087835192680358887e-01 2.614442110061645508e-01 1.777295351028442383e+00 -7.978997230529785156e-01
-3.012774705886840820e+00 4.777330756187438965e-01 2.358916401863098145e-01 1.428565263748168945e+00 -7.050114125013351440e-02 1.402860760688781738e+00 -2.290032148361206055e+00 -2.388354390859603882e-02 -1.874309420585632324e+00 -1.798634171485900879e+00 -4.862201213836669922e-01 2.260156869888305664e+00 -8.982471227645874023e-01 1.355373620986938477e+00 -1.647055149078369141e+00 2.885189950466156006e-01 9.805138707160949707e-01 -6.776828765869140625e-01 -2.576305150985717773e+00 1.403825640678405762e+00 -7.158136963844299316e-01 2.400601148605346680e+00 1.412791371345520020e+00 9.140751510858535767e-02 3.536876142024993896e-01 -6.910772323608398438e-01 -1.045855164527893066e+00 -5.718390941619873047e-01 -2.330450773239135742e+00 -9.486710429191589355e-01 -2.829907894134521484e+00 -4.125744402408599854e-01 1.718485169112682343e-02 1.485743075609207153e-01 -2.059408903121948242e+00 5.855777859687805176e-01 2.543387889862060547e+00 2.765283823013305664e+00 -1.791665315628051758e+00 -1.622938364744186401e-01
1.332828164100646973e+00 -2.946413755416870117e+00 6.111005544662475586e-01 1.717507719993591309e+00 -2.829750180244445801e-01 -4.112793207168579102e-01 1.801841616630554199e+00 -4.848212599754333496e-01 4.155299365520477295e-01 -2.616056203842163086e+00 1.502247929573059082e+00 -3.015354275703430176e-01 -1.730742454528808594e+00 2.455562204122543335e-01 3.992600142955780029e-01 -4.065267741680145264e-01 -1.335628271102905273e+00 -3.069810271263122559e-01 -1.389824509620666504e+00 -2.899911105632781982e-01 1.098750352859497070e+00 -3.194190263748168945e-01 -8.432257771492004395e-01 1.235194325447082520e+00 -3.063316345214843750e+00 2.161263376474380493e-01 1.131665229797363281e+00 2.451571077108383179e-01 7.107524871826171875e-01 7.371859550476074219e-01 2.186724424362182617e+00 -4.981211125850677490e-01 -1.734475016593933105e+00 -2.335984468460083008e+00 -1.005994319915771484e+00 1.325396895408630371e+00 -1.279943943023681641e+00 5.867155790328979492e-01 -2.037099361419677734e+00 -6.540127992630004883e-01
-6.352320909500122070e-01 1.465447783470153809e+00 1.433048009872436523e+00 2.033875465393066406e+00 1.311634540557861328e+00 -1.758590340614318848e+00 -4.166729748249053955e-01 -5.463228002190589905e-02 6.000600382685661316e-02 -6.119672060012817383e-01 -5.365726351737976074e-01 1.905132830142974854e-01 1.930040836334228516e+00 1.226224899291992188e+00 9.118158817291259766e-01 -4.272088527679443359e+00 -1.467165946960449219e+00 1.917850255966186523e+00 1.962314605712890625e+00 -6.274141073226928711e-01 8.103660941123962402e-01 -2.319889068603515625e+00 1.457209706306457520e+00 -7.338064908981323242e-01 -1.435572743415832520e+00 -3.338104784488677979e-01 -1.405622512102127075e-01 -3.339330673217773438e+00 3.371337354183197021e-01 -2.055845499038696289e+00 3.069847524166107178e-01 3.913875222206115723e-01 -2.335167169570922852e+00 2.461461536586284637e-02 -7.150354385375976562e-01 -5.647736787796020508e-01 -7.721997499465942383e-01 1.718366861343383789e+00 -1.771590352058410645e+00 -1.429259538650512695e+00
1.585423111915588379e+00 -1.691605448722839355e+00 1.942222833633422852e+00 -1.420117378234863281e+00 5.275348424911499023e-01 -2.851711809635162354e-01 -1.269109696149826050e-01 -2.020773649215698242e+00 -4.949559569358825684e-01 -6.818079948425292969e-01 -2.840056419372558594e+00 -1.625142455101013184e+00 -2.782077491283416748e-01 2.748562335968017578e+00 7.815768122673034668e-01 -2.725381590425968170e-02 -1.450197696685791016e+00 -1.675904393196105957e+00 1.265449762344360352e+00 -4.256689548492431641e-01 9.558997154235839844e-01 9.663060307502746582e-02 -5.320984721183776855e-01 7.675620913505554199e-01 -2.686311006546020508e+00 -3.313193559646606445e+00 2.385691255331039429e-01 -3.749570608139038086e+00 2.461304187774658203e+00 -1.688574433326721191e+00 4.477024376392364502e-01 2.806817054748535156e+00 -2.407312393188476562e-01 1.175614595413208008e-01 -2.657858371734619141e+00 -1.193775653839111328e+00 -5.200218558311462402e-01 3.206854820251464844e+00 3.430338382720947266e+00 7.937382161617279053e-02
3.533557355403900146e-01 -4.662642478942871094e-01 -9.780638217926025391e-01 -2.060539722442626953e+00 -5.181675553321838379e-01 -5.783833861351013184e-01 1.378754973411560059e+00 7.769798040390014648e-01 -3.091850757598876953e+00 1.928122878074645996e+00 -1.459749221801757812e+00 -3.202777385711669922e+00 -4.638603925704956055e-01 -3.705166816711425781e+00 5.561972036957740784e-02 -7.937607765197753906e-01 1.297635078430175781e+00 -3.082814514636993408e-01 1.385272383689880371e+00 -1.589150190353393555e+00 1.518148541450500488e+00 3.112114071846008301e-01 -8.575691580772399902e-01 1.236247420310974121e+00 1.308494210243225098e-01 2.433438003063201904e-01 1.873527407646179199e+00 -8.398721218109130859e-01 1.855846762657165527e+00 -4.213934540748596191e-01 -2.649359226226806641e+00 3.493657112121582031e+00 3.388978838920593262e-01 5.503494739532470703e-01 -2.032628536224365234e+00 -1.065852493047714233e-01 -2.600234508514404297e+00 2.784450054168701172e-01 4.867384433746337891e-01 5.370384454727172852e-01
-1.031922101974487305e+00 5.511507987976074219e-01 1.039156317710876465e+00 -2.370897531509399414e+00 -6.509975790977478027e-01 2.391995191574096680e+00 -1.559464097023010254e+00 -1.035592675209045410e+00 -6.176901459693908691e-01 1.821988821029663086e-02 6.756681799888610840e-01 -4.030707851052284241e-02 1.078299999237060547e+00 -5.309866666793823242e-01 -2.554878950119018555e+00 1.665111541748046875e+00 -1.223546266555786133e+00 -8.681761622428894043e-01 1.734580278396606445e+00 -1.402225613594055176e+00 1.780793666839599609e+00 1.687878012657165527e+00 1.836094632744789124e-02 -1.412172555923461914e+00 1.747380852699279785e+00 7.727776169776916504e-01 -8.261324167251586914e-01 -1.247610569000244141e+00 -1.948007702827453613e+00 8.003100752830505371e-01 1.583673954010009766e-01 9.178635478019714355e-02 -6.528860926628112793e-01 -8.059715032577514648e-01 -2.593971252441406250e+00 -1.007277965545654297e+00 -3.771790742874145508e+00 -3.251160085201263428e-01 2.174938201904296875e+00 2.108424186706542969e+00
