-1.647057652473449707e+00 -7.601804733276367188e-01 -4.561066925525665283e-01 2.558402299880981445e+00 1.052490472793579102e+00 9.766145348548889160e-01 -2.563057661056518555e+00 -7.900496125221252441e-01 1.686757445335388184e+00 5.172457695007324219e-01 -1.401782155036926270e+00 -4.670878350734710693e-01 8.424883484840393066e-01 -1.916226625442504883e+00 -1.885193347930908203e+00 -1.613286495208740234e+00 2.837072134017944336e+00 -2.673085927963256836e+00 -1.527363359928131104e-01 5.042829513549804688e-01 -3.077624142169952393e-01 2.197758555412292480e-01 1.082196950912475586e+00 9.711793661117553711e-01 2.280194044113159180e+00 1.474806666374206543e+00 -1.636756658554077148e-01 -3.297517299652099609e+00 -3.961504995822906494e-01 3.051406145095825195e-01 -4.005977511405944824e-02 8.016965985298156738e-01 -8.089751750230789185e-02 -3.638983964920043945e-01 -8.548306226730346680e-01 -2.181019067764282227e+00 -5.682962536811828613e-01 -3.513885021209716797e+00 6.682332754135131836e-01 1.453833699226379395e+00 -7.470903992652893066e-01 1.131399273872375488e+00
-2.977279424667358398e-01 1.249889731407165527e+00 -4.196344017982482910e-01 1.167339444160461426e+00 -3.687868714332580566e-01 -6.803483366966247559e-01 -4.826522171497344971e-01 -2.504648208618164062e+00 -6.141657233238220215e-01 -8.065990209579467773e-01 -1.095495581626892090e+00 8.001103997230529785e-01 9.202706217765808105e-01 1.011651754379272461e+00 7.745459079742431641e-01 -7.432480454444885254e-01 6.593304276466369629e-01 -7.584720253944396973e-01 -1.024303078651428223e+00 3.371909856796264648e-01 -1.208618283271789551e+00 -1.461435556411743164e-01 -2.004742860794067383e+00 1.958398342132568359e+00 -1.429794788360595703e+00 1.546207666397094727e+00 -3.094172477722167969e-01 -1.876515030860900879e+00 1.877464205026626587e-01 8.069584965705871582e-01 -2.274177551269531250e+00 -2.332478523254394531e+00 1.032058119773864746e+00 6.005833745002746582e-01 -2.135303914546966553e-01 1.848534792661666870e-01 3.354716300964355469e-01 -1.618634223937988281e+00 4.387639164924621582e-01 -2.034703493118286133e-01 -6.402986645698547363e-01 1.790378451347351074e+00
-1.661636866629123688e-02 -7.211405038833618164e-01 -1.394853647798299789e-02 7.257551550865173340e-01 3.078333139419555664e-01 1.264067769050598145e+00 -2.385015726089477539e+00 -1.807295560836791992e+00 2.035071134567260742e+00 -7.103157788515090942e-02 3.762109577655792236e-02 -7.180188298225402832e-01 -1.729286789894104004e+00 -1.515253782272338867e+00 -1.081029891967773438e+00 -5.811082720756530762e-01 -4.799438714981079102e-01 -5.864135622978210449e-01 -2.158905118703842163e-01 2.553081512451171875e-01 2.036242723464965820e+00 -1.671544194221496582e+00 -9.790219664573669434e-01 -7.064381837844848633e-01 8.256551623344421387e-02 2.573649883270263672e-01 2.999774813652038574e-01 4.564413130283355713e-01 -1.447267055511474609e+00 -4.651952087879180908e-01 2.692211270332336426e-01 2.283978462219238281e+00 -1.797904729843139648e+00 3.217127084732055664e+00 4.656692147254943848e-01 2.201793670654296875e+00 6.481687426567077637e-01 -1.935845732688903809e+00 -3.769336640834808350e-01 -1.723731607198715210e-01 -2.703821182250976562e+00 6.710516214370727539e-01
-1.544111609458923340e+00 -5.760803818702697754e-01 -6.775057911872863770e-01 -1.104096770286560059e+00 8.160226345062255859e-01 1.564513146877288818e-01 2.295983076095581055e+00 9.023805707693099976e-02 1.931362867355346680e+00 -1.698721647262573242e-01 9.261733293533325195e-01 8.787215352058410645e-01 5.191097259521484375e-01 2.707910835742950439e-01 2.112466394901275635e-01 -1.971911787986755371e-01 -1.226450324058532715e+00 -1.257945418357849121e+00 7.489026188850402832e-01 -3.899826705455780029e-01 1.886255025863647461e+00 1.729059368371963501e-01 -1.608147621154785156e+00 -2.096354961395263672e+00 1.677545309066772461e-01 3.285408020019531250e-01 1.150815010070800781e+00 -2.152624875307083130e-01 -2.262432336807250977e+00 -2.253099441528320312e+00 -4.240499436855316162e-01 -3.348755240440368652e-01 -8.598620891571044922e-01 3.337221592664718628e-02 1.119762778282165527e+00 -1.325716614723205566e+00 8.232882022857666016e-01 -1.418467521667480469e+00 -3.485719859600067139e-01 -2.743681669235229492e-01 -3.349340558052062988e-01 -1.049385547637939453e+00
-7.979610562324523926e-01 1.955343723297119141e+00 -8.109416365623474121e-01 -1.988513946533203125e+00 -1.291318330913782120e-02 -7.597196102142333984e-01 6.875514984130859375e-01 -4.106689929962158203e+00 2.325365394353866577e-01 1.796721667051315308e-01 -3.022291183471679688e+00 2.218697816133499146e-01 6.118612289428710938e-01 4.926392555236816406e+00 -1.276562213897705078e+00 1.811837077140808105e+00 1.977793931961059570e+00 8.817497640848159790e-02 7.437701821327209473e-01 -2.099785327911376953e+00 -2.032449245452880859e+00 1.019993185997009277e+00 6.038913130760192871e-01 7.139900922775268555e-01 3.202117085456848145e-01 -1.737801551818847656e+00 -1.246649861335754395e+00 -2.327988862991333008e+00 5.624422430992126465e-01 -1.491248309612274170e-01 -7.259896397590637207e-01 -4.427005052566528320e-01 -9.029806591570377350e-03 5.464730858802795410e-01 -2.143162965774536133e+00 4.505315721035003662e-01 1.458894014358520508e+00 -5.290058255195617676e-01 9.966143965721130371e-01 -1.936568021774291992e+00 7.411109209060668945e-01 1.165761709213256836e+00
9.913270473480224609e-01 9.666448831558227539e-01 -9.835526943206787109e-01 -1.118106126785278320e+00 1.201842308044433594e+00 2.375651299953460693e-01 -1.981009244918823242e-01 -2.609714746475219727e+00 -4.961812198162078857e-01 -1.230178833007812500e+00 -1.328008055686950684e+00 -1.715901970863342285e+00 -1.047308206558227539e+00 1.040444374084472656e-01 -2.008970260620117188e+00 -1.195422053337097168e+00 2.949461340904235840e-01 9.875231236219406128e-02 4.380167126655578613e-01 6.240087151527404785e-01 1.838707923889160156e-01 -4.325500726699829102e-01 -1.469005703926086426e+00 -1.755137443542480469e+00 7.477243542671203613e-01 -3.070473074913024902e-01 -1.746693372726440430e+00 1.179118871688842773e+00 2.730344608426094055e-02 5.409820079803466797e-01 5.248547066003084183e-03 1.201604604721069336e+00 -1.730562925338745117e+00 1.737695217132568359e+00 2.912294864654541016e+00 -1.321872621774673462e-01 3.040448427200317383e-01 1.593467712402343750e+00 1.334638833999633789e+00 1.273668646812438965e+00 -2.264686822891235352e+00 -1.588607192039489746e+00
-1.579309225082397461e+00 2.188275098800659180e+00 -7.006878852844238281e-01 -4.024402797222137451e-01 -3.900088071823120117e-01 -2.011689901351928711e+00 -9.481976926326751709e-02 1.224380254745483398e+00 1.868369340896606445e+00 -9.399372935295104980e-01 1.268537640571594238e+00 -7.116968035697937012e-01 1.003345966339111328e+00 -2.244246244430541992e+00 1.832668304443359375e+00 -1.048583269119262695e+00 2.409830242395401001e-01 1.073202252388000488e+00 -2.539366960525512695e+00 -6.252647638320922852e-01 -2.124309539794921875e+00 5.122401714324951172e-01 3.642308413982391357e-01 2.100740671157836914e+00 -9.003489464521408081e-02 1.939123749732971191e+00 -1.652992367744445801e+00 -1.942388564348220825e-01 -3.656642436981201172e-01 -1.611354470252990723e+00 -3.630122423171997070e+00 1.104289650917053223e+00 3.940212130546569824e-01 6.908572316169738770e-01 8.854169845581054688e-01 -2.274787425994873047e+00 1.001218199729919434e+00 2.094944268465042114e-01 -3.740717768669128418e-01 -2.184503555297851562e+00 -1.238380908966064453e+00 2.242356538772583008e+00
-1.126961469650268555e+00 -2.689764738082885742e+00 2.065596818923950195e+00 -8.558939099311828613e-01 -2.429612159729003906e+00 -1.925790309906005859e-01 -1.097667694091796875e+00 -1.208731889724731445e+00 2.511061914265155792e-02 -1.465216428041458130e-01 6.591446399688720703e-01 -4.454649984836578369e-01 -3.022283911705017090e-01 -1.889700293540954590e+00 2.114382743835449219e+00 -1.560243725776672363e+00 1.977679610252380371e+00 -1.577016413211822510e-01 -1.266163706779479980e+00 -9.338478446006774902e-01 -1.196485638618469238e+00 -1.215763688087463379e-01 1.389394164085388184e+00 1.311212539672851562e+00 5.380511879920959473e-01 4.765436947345733643e-01 -7.284711003303527832e-01 7.896350622177124023e-01 3.874425649642944336e+00 4.613656401634216309e-01 8.659189194440841675e-02 -1.357171893119812012e+00 -7.480399012565612793e-01 -4.443692266941070557e-01 -1.984930515289306641e+00 -5.889427661895751953e-01 2.225134849548339844e+00 -2.530042529106140137e-01 -7.679477930068969727e-01 -6.869066357612609863e-01 1.925210505723953247e-01 -1.036752104759216309e+00
1.233535647392272949e+00 -4.151412546634674072e-01 1.163767933845520020e+00 -1.000691175460815430e+00 -1.823968291282653809e-01 -2.316142022609710693e-01 -1.396199166774749756e-01 1.138379335403442383e+00 6.188356876373291016e-01 -4.387426078319549561e-01 1.020284771919250488e+00 -1.422432065010070801e+00 6.817678362131118774e-02 5.813351273536682129e-01 -2.312986552715301514e-01 -2.424590438604354858e-01 8.400407433509826660e-01 -8.917410969734191895e-01 -7.488383650779724121e-01 -1.308746337890625000e+00 1.317236423492431641e+00 1.810776829719543457e+00 1.795940637588500977e+00 -5.262629985809326172e-01 3.617146611213684082e-01 -1.200318098068237305e+00 -7.378884553909301758e-01 -3.935020044445991516e-02 -4.102984666824340820e-01 -1.046414613723754883e+00 -1.154293775558471680e+00 8.423548340797424316e-01 -6.732589006423950195e-01 -1.592113614082336426e+00 4.821054637432098389e-03 -1.262380957603454590e+00 -7.245540022850036621e-01 -9.394401311874389648e-01 1.020009070634841919e-01 -1.018866181373596191e+00 -7.460547685623168945e-01 -5.573514699935913086e-01
5.663504600524902344e-01 -1.279900550842285156e+00 -1.479633092880249023e+00 1.376770377159118652e+00 -2.303171157836914062e+00 6.395573616027832031e-01 -1.477936506271362305e+00 -1.813521027565002441e+00 2.505420923233032227e+00 -7.316271662712097168e-01 1.848498582839965820e+00 -2.229287475347518921e-01 -9.754800200462341309e-01 -3.264303684234619141e+00 5.782409310340881348e-01 1.410228729248046875e+00 -2.035583972930908203e+00 -1.977860808372497559e+00 2.427010774612426758e+00 -1.599796652793884277e+00 -1.979810185730457306e-02 5.152724385261535645e-01 8.871452212333679199e-01 -6.776188611984252930e-01 -3.056155443191528320e-01 9.307737350463867188e-01 -9.059462547302246094e-01 -1.438535332679748535e+00 1.138225436210632324e+00 -1.184442758560180664e+00 -3.258210718631744385e-01 2.576278209686279297e+00 3.650444149971008301e-01 -1.775853157043457031e+00 1.792339324951171875e+00 1.993698120117187500e+00 -1.390812873840332031e+00 -1.776310056447982788e-01 -2.162749290466308594e+00 5.922220945358276367e-01 -6.425811350345611572e-02 3.330322802066802979e-01
