-2.331885844469070435e-01 1.061335563659667969e+00 5.849534273147583008e-01 1.189301609992980957e+00 -6.262355446815490723e-01 3.391077518463134766e+00 -3.306116104125976562e+00 -2.559274673461914062e+00 6.069778203964233398e-01 -1.793936610221862793e+00 -1.371511936187744141e+00 2.953400135040283203e+00 1.179795488715171814e-01 -8.048415780067443848e-01 2.917530536651611328e+00 8.297923207283020020e-01 2.036662340164184570e+00 2.735063791275024414e+00 -1.066906094551086426e+00 1.372088670730590820e+00 2.707304000854492188e+00 -2.114116907119750977e+00 -2.332766771316528320e+00 -2.877038002014160156e+00 1.337353438138961792e-01 -2.168619632720947266e+00 4.130060672760009766e-01 -1.964080095291137695e+00 -9.924885630607604980e-01 -1.691574573516845703e+00 -3.327000856399536133e+00 -4.190685749053955078e+00 -9.766855239868164062e-01 -1.534148693084716797e+00 6.855549663305282593e-02 2.531879901885986328e+00 -2.914561033248901367e+00 8.922573924064636230e-02 -2.319129943847656250e+00 -2.326501846313476562e+00 2.049707174301147461e+00 3.207399606704711914e+00 8.976251482963562012e-01
-3.794522285461425781e-01 -1.672381639480590820e+00 9.453293681144714355e-01 2.038079738616943359e+00 -1.413871049880981445e-01 -3.971378877758979797e-02 -1.939855217933654785e-01 -1.345535397529602051e+00 -2.236341953277587891e+00 -2.006078064441680908e-01 2.513896942138671875e+00 1.106878519058227539e+00 -1.175892591476440430e+00 -3.165869235992431641e+00 -1.468407511711120605e+00 -2.979099988937377930e+00 -2.053375720977783203e+00 1.841372251510620117e-01 2.060387134552001953e+00 4.112167954444885254e-01 8.660048246383666992e-02 1.069636702537536621e+00 -2.991293907165527344e+00 4.250522851943969727e-01 -1.346373915672302246e+00 -1.171189785003662109e+00 -2.824534654617309570e+00 2.472599983215332031e+00 6.556937098503112793e-01 -5.231179594993591309e-01 -1.194166168570518494e-01 1.715017318725585938e+00 1.861733198165893555e+00 1.664737582206726074e+00 8.326609134674072266e-01 -2.512802362442016602e+00 7.102804183959960938e-01 -2.165622711181640625e+00 3.266428947448730469e+00 -1.797142148017883301e+00 -3.678421735763549805e+00 -2.009368181228637695e+00 1.745163798332214355e+00
-3.354018926620483398e-01 -1.797651648521423340e+00 9.431596994400024414e-01 -7.107577919960021973e-01 2.560081481933593750e+00 4.105836391448974609e+00 4.881402850151062012e-01 2.282628603279590607e-02 -7.761570215225219727e-01 -1.211665153503417969e+00 -2.630341768264770508e+00 -1.482097268104553223e+00 -3.761943340301513672e+00 -2.306260347366333008e+00 -1.112096905708312988e+00 -1.068605899810791016e+00 -2.414405345916748047e+00 1.662866473197937012e+00 -2.791765451431274414e+00 3.338516712188720703e+00 -2.011105060577392578e+00 1.764832496643066406e+00 -1.027342319488525391e+00 1.548510193824768066e+00 2.848089337348937988e-01 2.162206411361694336e+00 4.173913955688476562e+00 5.506373569369316101e-02 1.112561583518981934e+00 -3.305393218994140625e+00 -2.418030261993408203e+00 -3.277017354965209961e+00 1.103465437889099121e+00 9.216087460517883301e-01 -7.035456895828247070e-01 2.037614822387695312e+00 1.078255891799926758e+00 -1.043003797531127930e+00 -1.877781987190246582e+00 1.608590334653854370e-01 2.223196476697921753e-01 -1.382179141044616699e+00 -6.935529112815856934e-01
3.953000009059906006e-01 -8.486828207969665527e-01 1.291570305824279785e+00 -2.762045621871948242e+00 -1.338971614837646484e+00 -1.742098093032836914e+00 -1.230433821678161621e+00 9.408227205276489258e-01 1.658136606216430664e+00 -1.703010797500610352e+00 3.660014271736145020e-01 -2.489701807498931885e-01 -8.528529666364192963e-03 -4.648726284503936768e-01 -2.191661357879638672e+00 -2.214904785156250000e+00 3.439875543117523193e-01 1.942828178405761719e+00 7.495645880699157715e-01 -2.099760174751281738e-01 2.806790769100189209e-01 4.301528334617614746e-01 2.063945770263671875e+00 2.462260723114013672e+00 3.715848922729492188e+00 7.794493436813354492e-01 -2.659083843231201172e+00 -1.417491316795349121e+00 -1.923978686332702637e+00 -2.661373615264892578e+00 -2.016891725361347198e-02 -1.947764635086059570e+00 -2.367572784423828125e+00 -2.008158154785633087e-02 1.180286765098571777e+00 4.997836649417877197e-01 4.221508502960205078e+00 -1.809750795364379883e+00 2.098473072052001953e+00 -4.480463504791259766e+00 -1.666276335716247559e+00 -1.363928794860839844e+00 -5.376939475536346436e-02
3.288108348846435547e+00 2.317683696746826172e+00 2.782413721084594727e+00 1.696624517440795898e+00 -5.731039643287658691e-01 -1.985838413238525391e+00 1.667749285697937012e+00 3.932560920715332031e+00 1.881642043590545654e-01 1.294313967227935791e-01 -2.863406896591186523e+00 -1.394400715827941895e+00 -1.284235239028930664e+00 -7.737550139427185059e-01 -4.426356792449951172e+00 -8.245874047279357910e-01 2.552065849304199219e+00 -1.728224277496337891e+00 3.489481806755065918e-01 -7.406665086746215820e-01 -1.115780830383300781e+00 1.857927799224853516e+00 -1.296192407608032227e+00 1.136556744575500488e+00 2.483896732330322266e+00 1.146037220954895020e+00 -1.528363227844238281e+00 9.686508178710937500e-01 -3.422649502754211426e-01 8.346534967422485352e-01 7.317429780960083008e-01 4.870409667491912842e-01 -8.442845344543457031e-01 6.545651704072952271e-02 4.845768809318542480e-01 1.883923888206481934e+00 -5.571369647979736328e+00 -3.856953382492065430e+00 -1.565154939889907837e-01 -2.261678457260131836e+00 -2.753798246383666992e+00 -1.640510916709899902e+00 -3.009280443191528320e+00
5.488954856991767883e-02 -2.074015885591506958e-01 5.322487950325012207e-01 -6.246693730354309082e-01 -2.543498277664184570e-01 -3.994249820709228516e+00 1.904611885547637939e-01 -1.659292817115783691e+00 2.151413112878799438e-01 -1.818162918090820312e+00 -2.907633066177368164e+00 -6.049809455871582031e-01 4.788652360439300537e-01 3.537623643875122070e+00 -2.572555303573608398e+00 1.347522377967834473e+00 -2.545658111572265625e+00 -3.977240063250064850e-03 -1.690982937812805176e+00 -3.963201999664306641e+00 -4.156681597232818604e-01 1.653520584106445312e+00 -1.001718416810035706e-01 3.328878879547119141e+00 -1.265853404998779297e+00 1.062923431396484375e+00 2.996590137481689453e-01 -1.592214107513427734e+00 2.138366177678108215e-02 -1.250431418418884277e+00 3.377718925476074219e+00 9.589550495147705078e-01 -8.333100676536560059e-01 3.227306127548217773e+00 -3.106693923473358154e-01 6.358696222305297852e-01 3.191103637218475342e-01 -1.000924110412597656e+00 -1.844736695289611816e+00 -1.166207313537597656e+00 -1.328395843505859375e+00 3.820878267288208008e-01 -5.998131036758422852e-01
1.929481029510498047e+00 2.851784825325012207e-01 -4.403222799301147461e-01 3.576883375644683838e-01 8.607466220855712891e-01 -1.558891415596008301e+00 -2.121197223663330078e+00 -2.693655490875244141e+00 -5.118597149848937988e-01 1.003817915916442871e+00 -1.291442394256591797e+00 -6.108521223068237305e-01 5.001565217971801758e-01 -9.995476007461547852e-01 8.240649700164794922e-01 1.128331661224365234e+00 1.906010031700134277e+00 1.241930946707725525e-01 4.105495512485504150e-01 -1.019028782844543457e+00 3.857268393039703369e-01 -6.199151873588562012e-01 8.722819089889526367e-01 2.162288188934326172e+00 9.329563975334167480e-01 1.561505436897277832e+00 -2.539924383163452148e+00 -2.114148378372192383e+00 -2.295678853988647461e+00 -8.311757445335388184e-01 1.510382771492004395e+00 4.142152786254882812e+00 -5.632424831390380859e+00 -9.142286181449890137e-01 1.656504273414611816e+00 -1.781620621681213379e+00 -1.181251168251037598e+00 3.459663987159729004e-01 -1.569822549819946289e+00 -3.615230560302734375e+00 -3.300924301147460938e+00 2.695324182510375977e+00 5.124014019966125488e-01
5.254162549972534180e-01 1.262859702110290527e-01 -3.819945812225341797e+00 -1.433318138122558594e+00 -1.222260951995849609e+00 3.776617050170898438e-01 1.842238783836364746e+00 -2.700933218002319336e+00 2.974445223808288574e-01 -8.101332783699035645e-01 1.957004904747009277e+00 -3.914464712142944336e+00 -8.752582073211669922e-01 2.496986091136932373e-02 -3.457371711730957031e+00 1.327504038810729980e+00 3.940081596374511719e+00 -2.193261861801147461e+00 -1.943868279457092285e+00 6.391755938529968262e-01 1.011866569519042969e+00 -2.211096525192260742e+00 -1.288721084594726562e+00 -3.301910877227783203e+00 1.834782838821411133e+00 -1.766040086746215820e+00 1.190380930900573730e+00 -1.256360411643981934e+00 1.639200448989868164e+00 1.901752233505249023e+00 -9.372699260711669922e-01 2.738254547119140625e+00 -3.847374200820922852e+00 -5.776199102401733398e-01 -7.020585536956787109e-01 5.350568890571594238e-01 1.693246960639953613e+00 2.044720649719238281e+00 -6.027973890304565430e-01 2.032362937927246094e+00 9.763342887163162231e-02 -3.111795485019683838e-01 2.119451761245727539e+00
1.452210694551467896e-01 4.227727055549621582e-01 -1.198582410812377930e+00 9.671591520309448242e-01 1.827615976333618164e+00 8.811738491058349609e-01 2.187305212020874023e+00 -9.054985046386718750e-01 1.245750308036804199e+00 -3.350421786308288574e-01 7.864890694618225098e-01 -2.397735118865966797e+00 -1.183894753456115723e+00 -1.377450704574584961e+00 1.324014812707901001e-01 -1.579212546348571777e+00 -2.214462757110595703e+00 1.634499192237854004e+00 -2.675297260284423828e+00 -1.467828631401062012e+00 1.655048608779907227e+00 -2.899177968502044678e-01 -1.962839484214782715e+00 -1.075627446174621582e+00 5.236221313476562500e+00 -1.081404805183410645e+00 -4.139090538024902344e+00 9.559323787689208984e-01 -1.649851799011230469e+00 -2.234173536300659180e+00 1.597372055053710938e+00 -3.036908626556396484e+00 -1.892566323280334473e+00 8.943163752555847168e-01 -1.240012049674987793e+00 -2.276856303215026855e-01 4.593762457370758057e-01 1.581644654273986816e+00 1.696807742118835449e-01 2.065862178802490234e+00 4.420431256294250488e-01 -2.353535652160644531e+00 -1.179833412170410156e+00
-5.668149590492248535e-01 7.116506695747375488e-01 -2.154075056314468384e-01 -2.802425026893615723e-01 -1.599642634391784668e+00 -1.005256891250610352e+00 1.767427682876586914e+00 -1.091521978378295898e+00 -1.380175471305847168e+00 6.105743646621704102e-01 2.279226779937744141e+00 2.289132118225097656e+00 -9.949655830860137939e-02 -1.573288679122924805e+00 -2.086919784545898438e+00 5.833818316459655762e-01 -1.108584761619567871e+00 5.394947528839111328e-01 -1.130240321159362793e+00 -3.730470240116119385e-01 -5.830678939819335938e-01 -2.232404500246047974e-01 -2.854424715042114258e-01 -2.787404298782348633e+00 -5.610040575265884399e-02 -2.106647014617919922e+00 6.165863871574401855e-01 1.945073723793029785e+00 -2.552042722702026367e+00 2.068194866180419922e+00 1.745060920715332031e+00 -4.207219600677490234e+00 -3.927157640457153320e+00 5.832641720771789551e-01 -3.498595952987670898e+00 1.525741100311279297e+00 -3.476648628711700439e-01 -1.203405380249023438e+00 1.844684958457946777e+00 4.189603805541992188e+00 -1.076416730880737305e+00 -4.891107082366943359e-01 1.235831737518310547e+00
