-2.074608325958251953e+00 -1.193795680999755859e+00 2.603921413421630859e+00 -2.996117591857910156e+00 -4.409061968326568604e-01 1.771889925003051758e+00 1.674379348754882812e+00 3.118275105953216553e-01 -2.239084482192993164e+00 -1.347522974014282227e+00 -9.968040585517883301e-01 4.450530111789703369e-01 -1.185020565986633301e+00 1.502832651138305664e+00 -5.829421281814575195e-01 2.486061334609985352e+00 -1.725149154663085938e+00 -5.059321522712707520e-01 -2.330440998077392578e+00 -1.792717099189758301e+00 1.059354543685913086e-01 6.695845127105712891e-01 -1.385015606880187988e+00 1.190107107162475586e+00 -1.487288594245910645e+00 -8.041572570800781250e-02 1.335551619529724121e+00 -1.956922888755798340e+00 -1.601521253585815430e+00 -1.531309843063354492e+00 -6.813191175460815430e-01 2.622713088989257812e+00 2.656180620193481445e+00 -7.789455056190490723e-01 2.336061477661132812e+00 -6.151451170444488525e-02 -3.794357776641845703e+00 1.448150396347045898e+00 1.029786229133605957e+00 -3.627574682235717773e+00 -1.173688292503356934e+00
-1.199181437492370605e+00 1.041174121201038361e-02 5.754248619079589844e+00 -2.477142333984375000e+00 2.566397190093994141e+00 -8.964480757713317871e-01 2.098674774169921875e+00 -4.805058002471923828e+00 -6.635405123233795166e-02 2.493848800659179688e+00 -2.360811233520507812e+00 -6.908970475196838379e-01 -1.505454182624816895e+00 -2.046327143907546997e-01 -1.832436800003051758e+00 -1.420016527175903320e+00 2.674802541732788086e+00 4.952750205993652344e-01 -1.041635036468505859e+00 -2.528193712234497070e+00 -1.444132447242736816e+00 -8.586273789405822754e-01 -1.343884825706481934e+00 1.994432687759399414e+00 4.128551483154296875e+00 -1.925846576690673828e+00 6.088336184620857239e-02 -2.974973618984222412e-01 -9.903281331062316895e-01 -1.953624010086059570e+00 1.728112816810607910e+00 -1.176443576812744141e+00 1.707464456558227539e+00 -3.398873805999755859e+00 2.243714570999145508e+00 1.967229992151260376e-01 1.673660397529602051e+00 -2.388140678405761719e+00 -1.869862914085388184e+00 -3.054361343383789062e-01 -1.140502095222473145e+00
3.119412422180175781e+00 -3.268577456474304199e-01 2.472647428512573242e+00 -2.222388982772827148e+00 -4.065441489219665527e-01 -3.092887163162231445e+00 -1.201930522918701172e+00 -1.765774607658386230e+00 -4.381381571292877197e-01 -1.459150195121765137e+00 -1.400356054306030273e+00 1.559132456779479980e+00 4.630970060825347900e-01 6.603046655654907227e-01 -3.089030981063842773e-01 6.816231608390808105e-01 -1.914362192153930664e+00 -4.327713489532470703e+00 1.427382707595825195e+00 1.461250305175781250e+00 1.601207137107849121e+00 -1.050167679786682129e+00 -2.486171960830688477e+00 -1.487354040145874023e+00 6.535687446594238281e-01 -1.154930830001831055e+00 1.641406178474426270e+00 -1.486819386482238770e-01 1.524713277816772461e+00 -2.116886138916015625e+00 -9.260841012001037598e-01 -1.481306791305541992e+00 -1.859236001968383789e+00 2.263485193252563477e+00 -2.333706617355346680e+00 8.626251816749572754e-01 2.452737331390380859e+00 -3.874370157718658447e-01 3.827322721481323242e-01 -1.595903515815734863e+00 6.337215304374694824e-01
7.607904672622680664e-01 8.103637099266052246e-01 -3.299935102462768555e+00 1.179790973663330078e+00 -2.308806657791137695e+00 2.495713949203491211e+00 -1.814386367797851562e+00 9.858307242393493652e-01 2.596959352493286133e+00 -3.678295612335205078e-01 -1.847140789031982422e-01 1.617011785507202148e+00 -2.117439746856689453e+00 -3.037516593933105469e+00 -1.154578685760498047e+00 -1.645232081413269043e+00 1.001042276620864868e-01 -2.453237056732177734e+00 2.604318380355834961e+00 4.443405151367187500e+00 3.062421560287475586e+00 7.508116364479064941e-01 -2.125459432601928711e+00 8.107577562332153320e-01 -6.045932173728942871e-01 -3.406596183776855469e-01 -3.673807084560394287e-01 -4.381871700286865234e+00 -3.942816495895385742e+00 -1.598708987236022949e+00 -1.611174583435058594e+00 5.530396699905395508e-01 3.731217622756958008e+00 -1.838322520256042480e+00 -2.719445228576660156e+00 -5.289538949728012085e-02 2.861149311065673828e+00 2.921954728662967682e-03 5.080705881118774414e-01 -1.939521074295043945e+00 6.883174180984497070e-02
5.243157744407653809e-01 -3.288893401622772217e-01 -1.655472517013549805e+00 4.104622900485992432e-01 -1.338745117187500000e+00 3.847664892673492432e-01 -1.275375127792358398e+00 7.724178433418273926e-01 3.312193751335144043e-01 -3.581069111824035645e-01 -1.158854484558105469e+00 2.668581902980804443e-01 -1.051748991012573242e+00 -1.335322022438049316e+00 9.190577268600463867e-01 1.011129975318908691e+00 7.021160125732421875e-01 -1.510088801383972168e+00 -1.519129157066345215e+00 -1.144848093390464783e-01 1.143304631114006042e-02 2.221568971872329712e-01 -1.199088692665100098e+00 -5.212482810020446777e-01 2.187872072681784630e-03 -1.101717073470354080e-02 -7.398496568202972412e-02 7.667933106422424316e-01 -1.407949566841125488e+00 -7.422514557838439941e-01 -1.104416251182556152e+00 -7.070512175559997559e-01 7.821987867355346680e-01 -8.193320035934448242e-01 -1.483495593070983887e+00 7.481868863105773926e-01 7.044728398323059082e-01 -1.026179909706115723e+00 9.146749973297119141e-01 6.042981892824172974e-02 -1.727920413017272949e+00
-1.247097611427307129e+00 2.026819467544555664e+00 -4.774761795997619629e-01 -1.798797488212585449e+00 3.039538621902465820e+00 -9.200668931007385254e-01 -2.087829113006591797e+00 -1.759579300880432129e+00 2.233390569686889648e+00 6.680943965911865234e-01 -2.355748653411865234e+00 3.836018800735473633e+00 8.836843967437744141e-01 1.436427354812622070e+00 -5.909140110015869141e-01 -4.559818804264068604e-01 1.323528736829757690e-01 3.083522915840148926e-01 -1.078747272491455078e+00 -3.527490377426147461e+00 -2.767931938171386719e+00 2.226239740848541260e-01 1.989845871925354004e+00 -7.717675715684890747e-02 3.028189659118652344e+00 -4.410201549530029297e+00 -1.714473128318786621e+00 -2.511189460754394531e+00 -2.978073358535766602e-01 3.762666940689086914e+00 -3.613093852996826172e+00 -2.398398876190185547e+00 1.298458576202392578e+00 -1.287338376045227051e+00 1.811469316482543945e+00 7.094811201095581055e-01 1.317826986312866211e+00 -3.969899713993072510e-01 -1.158393979072570801e+00 -1.579030275344848633e+00 -9.526868462562561035e-01
-1.922016978263854980e+00 -2.792269945144653320e+00 2.402889490127563477e+00 3.273510932922363281e+00 -1.403754830360412598e+00 -1.905800342559814453e+00 1.594075202941894531e+00 -1.204504489898681641e+00 1.215234160423278809e+00 -2.536360323429107666e-01 -1.286621689796447754e+00 -3.456194639205932617e+00 -1.174043297767639160e+00 5.250340327620506287e-02 1.795733928680419922e+00 -4.971353411674499512e-01 1.602342605590820312e+00 2.886356353759765625e+00 -3.309451043605804443e-01 -6.289231777191162109e-01 -8.547287583351135254e-01 2.964958429336547852e+00 -4.452693939208984375e+00 2.967146158218383789e+00 -3.431512594223022461e+00 -3.197647571563720703e+00 -6.990762352943420410e-01 2.476385593414306641e+00 -1.703082561492919922e+00 -1.030482292175292969e+00 -3.350227832794189453e+00 1.790446162223815918e+00 -1.776279091835021973e+00 -1.741596341133117676e+00 1.900298357009887695e+00 -4.027910828590393066e-01 -1.814851164817810059e+00 8.099002838134765625e-01 1.838233351707458496e+00 1.194172024726867676e+00 -8.795351386070251465e-01
6.231302618980407715e-01 2.867321014404296875e+00 1.821446537971496582e+00 1.225480437278747559e+00 3.461428403854370117e+00 2.282035589218139648e+00 -1.336990594863891602e+00 2.590123414993286133e+00 -5.144957900047302246e-01 1.843628048896789551e+00 -4.890502989292144775e-01 -1.670598983764648438e+00 3.356644511222839355e-02 -1.712013721466064453e+00 -4.742394447326660156e+00 -2.918450117111206055e+00 1.075813621282577515e-01 -4.860971271991729736e-01 2.451185435056686401e-01 1.004968285560607910e+00 2.059375047683715820e+00 1.667948663234710693e-01 -3.258892536163330078e+00 -1.966962933540344238e+00 -1.702965259552001953e+00 1.069464802742004395e+00 -8.902811408042907715e-01 8.934661746025085449e-01 -3.940420150756835938e-01 -1.685043573379516602e+00 -2.637452125549316406e+00 6.650885343551635742e-01 -2.693730354309082031e+00 -3.462367057800292969e+00 5.933793634176254272e-02 2.257987022399902344e+00 -3.270524740219116211e+00 -9.143702387809753418e-01 -1.335231065750122070e+00 2.577171802520751953e+00 -1.725877761840820312e+00
-1.099843263626098633e+00 -3.705408096313476562e+00 -1.211085557937622070e+00 -2.326401948928833008e+00 9.459217786788940430e-01 1.267815709114074707e+00 7.037952542304992676e-02 1.555458158254623413e-01 9.726443886756896973e-02 2.772861719131469727e+00 2.946630239486694336e+00 -2.031967878341674805e+00 -5.412756800651550293e-01 -3.770574569702148438e+00 4.363199472427368164e-01 -1.536581397056579590e+00 -1.923458576202392578e+00 -2.842221975326538086e+00 7.293281555175781250e-01 1.421121954917907715e+00 -2.202804565429687500e+00 -3.450356245040893555e+00 2.001071929931640625e+00 -1.907517910003662109e+00 -1.521002054214477539e+00 1.531984090805053711e+00 -3.785813093185424805e+00 -1.195051312446594238e+00 2.012538433074951172e+00 -2.176295042037963867e+00 4.117021262645721436e-01 2.119014263153076172e+00 -5.959903001785278320e-01 9.731160402297973633e-01 -4.938205778598785400e-01 -4.846439063549041748e-01 1.458786129951477051e+00 2.280941247940063477e+00 1.743282198905944824e+00 1.037392377853393555e+00 1.181914567947387695e+00
-2.068870544433593750e+00 -3.282606601715087891e+00 -6.965302228927612305e-01 3.970948934555053711e+00 -1.960663914680480957e+00 4.002225697040557861e-01 -2.124127626419067383e+00 5.166760459542274475e-02 -1.579147696495056152e+00 1.924455642700195312e+00 -1.036235094070434570e+00 2.405144646763801575e-02 -7.907801866531372070e-01 -4.772779941558837891e-01 2.264862060546875000e+00 9.244562685489654541e-02 1.594230771064758301e+00 -1.604214429855346680e+00 2.430476427078247070e+00 3.498977899551391602e+00 -3.734839200973510742e+00 -2.726356983184814453e+00 -5.395508408546447754e-01 7.883013486862182617e-01 -2.666911184787750244e-01 -1.975727677345275879e+00 -1.413307666778564453e+00 -2.993604838848114014e-01 1.356461793184280396e-01 1.978396773338317871e+00 1.419374346733093262e+00 1.649708986282348633e+00 1.110153436660766602e+00 1.324712157249450684e+00 -3.288988828659057617e+00 -5.263494491577148438e+00 -1.480901598930358887e+00 -1.505039453506469727e+00 8.621679544448852539e-01 -1.781848907470703125e+00 3.143397331237792969e+00
