7.167792320251464844e-02 4.505226910114288330e-01 -2.779825210571289062e+00 -1.557446122169494629e+00 9.815502166748046875e-01 -6.273935794830322266e+00 -2.951387465000152588e-01 -4.453503340482711792e-02 -4.455179691314697266e+00 -1.328199625015258789e+00 8.843152523040771484e-01 -8.229925036430358887e-01 4.141034185886383057e-01 -3.315249979496002197e-01 -1.540898829698562622e-01 -7.029709815979003906e-01 6.104018688201904297e-01 -1.394495218992233276e-01 -1.440514087677001953e+00 3.803891837596893311e-01 -8.547977209091186523e-01 -1.831439018249511719e+00 4.131675720214843750e+00 4.010894000530242920e-01 -2.093241453170776367e+00 -3.725218296051025391e+00 -1.053554773330688477e+00 -2.712157964706420898e+00 1.514263629913330078e+00 3.950867950916290283e-01 2.056703567504882812e+00 3.348578512668609619e-01 2.029523067176342010e-02 3.268797874450683594e+00 2.168091684579849243e-01 4.128944396972656250e+00 1.895210295915603638e-01
4.062293052673339844e+00 3.245739042758941650e-01 -2.964133620262145996e-01 -3.069114446640014648e+00 2.140674114227294922e+00 -2.343319892883300781e+00 2.670262575149536133e+00 1.196723937988281250e+00 -6.781247258186340332e-01 -3.755384206771850586e+00 3.335197210311889648e+00 8.137979507446289062e-01 6.293863654136657715e-01 2.511906623840332031e+00 2.545528173446655273e+00 -4.288480758666992188e+00 -1.409871935844421387e+00 1.216518759727478027e+00 1.006745338439941406e+00 -1.554871439933776855e+00 7.434618473052978516e-01 -3.558714091777801514e-01 -7.354871630668640137e-01 -1.834029197692871094e+00 -2.731117010116577148e+00 1.079271435737609863e+00 -1.347228765487670898e+00 -1.747069954872131348e+00 -2.636892795562744141e+00 -2.416971325874328613e-01 -3.110598564147949219e+00 -2.000209808349609375e+00 -3.137812316417694092e-01 -8.945404291152954102e-01 -1.694068461656570435e-01 -3.326735258102416992e+00 1.898706674575805664e+00
-1.195858001708984375e+00 2.543978214263916016e+00 -3.046717643737792969e+00 -1.823041439056396484e+00 -2.012147188186645508e+00 -2.870773792266845703e+00 1.743820160627365112e-01 3.046129941940307617e-01 3.009421586990356445e+00 -2.123692631721496582e-01 6.342436075210571289e-01 -9.667931199073791504e-01 -1.144445776939392090e+00 -8.786892294883728027e-01 -5.162217617034912109e-01 1.620058298110961914e+00 -1.177807569503784180e+00 -2.022583007812500000e+00 -1.033731698989868164e+00 -3.087481021881103516e+00 -1.950019001960754395e+00 2.609745264053344727e+00 -9.262370467185974121e-01 2.763143301010131836e+00 3.185955762863159180e+00 -1.103065609931945801e+00 -9.446712136268615723e-01 -1.623838424682617188e+00 1.134303025901317596e-02 -1.450784087181091309e+00 -2.441928982734680176e-01 1.500761747360229492e+00 5.046755671501159668e-01 -1.486407518386840820e+00 -3.115201473236083984e+00 4.308784604072570801e-01 3.327933073043823242e+00
-8.128792643547058105e-01 9.678873419761657715e-02 -1.639073014259338379e+00 -4.998698830604553223e-01 1.286770105361938477e+00 6.310773491859436035e-01 -2.307393312454223633e+00 -8.884167671203613281e-02 -1.748949289321899414e+00 -5.024635791778564453e-01 1.291294336318969727e+00 -7.803984880447387695e-01 3.276222467422485352e+00 -2.789324760437011719e+00 -3.246865272521972656e+00 8.675827980041503906e-01 -6.206294536590576172e+00 2.525610208511352539e+00 -1.633585453033447266e+00 1.250221252441406250e+00 2.624132871627807617e+00 -2.174391984939575195e+00 2.797305107116699219e+00 8.823155164718627930e-01 -8.454422354698181152e-01 -1.563151359558105469e+00 -4.433570504188537598e-01 1.778468132019042969e+00 -2.416726589202880859e+00 1.222906827926635742e+00 -2.406031131744384766e+00 -3.234964370727539062e+00 2.657224178314208984e+00 -3.263264596462249756e-01 -2.207978010177612305e+00 2.452032715082168579e-01 3.062427043914794922e+00
-3.047214746475219727e+00 -9.738510251045227051e-01 3.192751169204711914e+00 -2.472849935293197632e-01 -1.893535971641540527e+00 -5.022173404693603516e+00 1.917483806610107422e-01 1.234485268592834473e+00 5.173679068684577942e-02 -2.832045312970876694e-03 1.456644535064697266e+00 1.280575037002563477e+00 -8.822551369667053223e-01 -2.735152006149291992e+00 -2.005533218383789062e+00 1.651477217674255371e+00 2.554738283157348633e+00 1.018419954925775528e-02 -2.098902314901351929e-01 5.639774203300476074e-01 -2.135172128677368164e+00 -1.673307776451110840e+00 -7.532853484153747559e-01 -1.259922981262207031e+00 -4.780678272247314453e+00 2.116563320159912109e+00 1.623432040214538574e+00 -3.434071242809295654e-01 -3.183163404464721680e-01 -4.060888767242431641e+00 2.046353340148925781e+00 3.882108032703399658e-01 -2.684350490570068359e+00 4.854794591665267944e-02 2.332050800323486328e+00 1.783528447151184082e+00 1.562397956848144531e+00
6.938201785087585449e-01 -1.041273713111877441e+00 -2.757260799407958984e+00 5.925577878952026367e-01 3.012125492095947266e+00 -4.226291656494140625e+00 -1.222327351570129395e+00 -2.203797101974487305e+00 -1.514982342720031738e+00 -1.915000796318054199e+00 1.784933567047119141e+00 1.660025954246520996e+00 -1.742724657058715820e+00 1.343607306480407715e-01 1.326412200927734375e+00 2.643252611160278320e+00 -8.037946820259094238e-01 -2.879693269729614258e+00 -1.077807188034057617e+00 -2.313023328781127930e+00 2.621617317199707031e+00 3.478529155254364014e-01 2.953673839569091797e+00 -2.840459942817687988e-01 -1.288620948791503906e+00 -2.624921083450317383e+00 -2.905097007751464844e+00 1.273142248392105103e-01 -3.713867366313934326e-01 -1.899436116218566895e+00 -5.179610103368759155e-02 1.298199534416198730e+00 -7.321188449859619141e-01 -1.650255173444747925e-01 8.438529372215270996e-01 3.390917539596557617e+00 -1.087031483650207520e+00
1.224853157997131348e+00 2.624095603823661804e-02 -6.354041099548339844e-01 9.649019837379455566e-01 2.151556015014648438e+00 -4.410927772521972656e+00 6.320965290069580078e-01 1.763531208038330078e+00 1.816093087196350098e+00 -6.153436899185180664e-01 1.550051093101501465e+00 2.180135965347290039e+00 1.467201113700866699e-01 -3.094720244407653809e-01 -8.970286846160888672e-01 1.502990245819091797e+00 -1.815081357955932617e+00 -2.039557218551635742e+00 -1.980921506881713867e+00 -2.272718429565429688e+00 -2.148627996444702148e+00 -5.510758876800537109e+00 3.253416776657104492e+00 -6.399115324020385742e-01 -9.224040508270263672e-01 1.152780532836914062e+00 -2.176598548889160156e+00 2.910002231597900391e+00 -2.933248043060302734e+00 -3.540941476821899414e+00 1.732327938079833984e+00 -1.609456539154052734e+00 -2.836313843727111816e-01 -1.761205673217773438e+00 1.642374157905578613e+00 2.722007513046264648e+00 -2.358362436294555664e+00
2.148638963699340820e+00 3.131180047988891602e+00 2.125321865081787109e+00 -2.876603841781616211e+00 -9.727129936218261719e-01 -2.510584592819213867e+00 -5.282014846801757812e+00 -1.490211606025695801e+00 -1.479936838150024414e+00 7.609801888465881348e-01 2.033418416976928711e+00 2.693921566009521484e+00 1.272485375404357910e+00 -1.265519499778747559e+00 1.339184939861297607e-01 2.285671710968017578e+00 -4.418188095092773438e+00 -1.676255464553833008e+00 -3.106046199798583984e+00 1.561158895492553711e+00 -1.353954076766967773e+00 1.942714214324951172e+00 -2.670002281665802002e-01 -9.723502397537231445e-01 -4.022354483604431152e-01 -3.410931587219238281e+00 -2.021932601928710938e+00 -1.077913880348205566e+00 1.236319541931152344e+00 -3.786845922470092773e+00 8.787531256675720215e-01 3.747581839561462402e-01 2.162359476089477539e+00 -7.928566932678222656e-01 -8.069049715995788574e-01 2.007492303848266602e+00 2.803560018539428711e+00
5.585450530052185059e-01 3.133581161499023438e+00 -2.213019371032714844e+00 -1.540935397148132324e+00 1.834859132766723633e+00 -2.699649572372436523e+00 -1.610966444015502930e+00 1.117354393005371094e+00 9.454838633537292480e-01 -3.912935256958007812e+00 1.348501086235046387e+00 -1.585667729377746582e-01 -3.383728504180908203e+00 2.103035449981689453e+00 -2.295623540878295898e+00 1.233823418617248535e+00 1.255660653114318848e+00 -6.984494328498840332e-01 -4.200260162353515625e+00 -6.032538134604692459e-03 4.269728362560272217e-01 -2.205173671245574951e-01 1.796135902404785156e+00 2.786503314971923828e+00 1.469251155853271484e+00 -8.124709725379943848e-01 -3.343032121658325195e+00 1.178893446922302246e+00 -1.749384880065917969e+00 -2.769442558288574219e+00 -1.399691700935363770e+00 -9.667668342590332031e-01 7.849908471107482910e-01 1.905681967735290527e+00 -9.139530062675476074e-01 -7.714431881904602051e-01 7.609660029411315918e-01
8.106412887573242188e-01 2.373619794845581055e+00 8.529078364372253418e-01 1.998880386352539062e+00 3.641611576080322266e+00 -4.074204921722412109e+00 -5.333104610443115234e+00 2.695250272750854492e+00 1.935630440711975098e+00 -2.345677137374877930e+00 -1.767804771661758423e-01 3.955943107604980469e+00 -4.119446277618408203e+00 6.471445560455322266e-01 -1.902180552482604980e+00 -3.776213645935058594e+00 -3.759901821613311768e-01 -8.191409111022949219e-01 1.212973594665527344e+00 -1.816936135292053223e+00 -3.051578283309936523e+00 -7.759819924831390381e-02 4.080782532691955566e-01 9.641274809837341309e-01 -6.139886379241943359e-01 -2.747199773788452148e+00 -1.355821728706359863e+00 -2.133940458297729492e+00 2.979050278663635254e-01 -3.020408153533935547e+00 1.442554593086242676e+00 -2.965039968490600586e+00 2.942328691482543945e+00 -8.716294169425964355e-01 2.665654420852661133e+00 1.065809130668640137e+00 3.091522455215454102e-01
