1.495932698249816895e+00 -1.376980423927307129e+00 -1.426540017127990723e+00 1.742192268371582031e+00 -8.597816228866577148e-01 -6.480182707309722900e-02 -1.326196789741516113e+00 4.918475151062011719e-01 -2.847118377685546875e+00 -1.532596349716186523e+00 2.991827018558979034e-02 1.279037833213806152e+00 -2.199341297149658203e+00 1.390786051750183105e+00 -3.002785444259643555e+00 2.068861484527587891e+00 -2.633423805236816406e+00 -9.870904088020324707e-01 -2.471385002136230469e+00 6.372838616371154785e-01 1.776213169097900391e+00 -7.677134126424789429e-02 -6.293087452650070190e-02 1.353145003318786621e+00 3.179725170135498047e+00 7.776976227760314941e-01 -4.238372147083282471e-01 -3.108669996261596680e+00 -3.615952491760253906e+00 -1.772799253463745117e+00 1.765306830406188965e+00 2.382426500320434570e+00 7.220672816038131714e-02 -1.223594665527343750e+00 -8.698382973670959473e-01 1.483958005905151367e+00 -5.589025020599365234e-01 6.817109584808349609e-01
-1.912898659706115723e+00 -1.143240213394165039e+00 -3.552299022674560547e+00 1.750502943992614746e+00 2.948269367218017578e+00 -1.601927161216735840e+00 2.162586748600006104e-01 -5.178313732147216797e+00 -2.450913429260253906e+00 5.206141471862792969e-01 1.839404463768005371e+00 1.509291648864746094e+00 1.758747845888137817e-01 -1.026016592979431152e+00 2.673438072204589844e+00 1.705752491950988770e+00 1.325752735137939453e+00 -1.936339616775512695e+00 -8.258417248725891113e-01 -4.218317270278930664e-01 -2.159800052642822266e+00 2.001075506210327148e+00 1.566984295845031738e+00 4.129092395305633545e-01 1.189283505082130432e-01 -1.504812002182006836e+00 4.748260974884033203e-02 -1.432379245758056641e+00 -1.017152428627014160e+00 -1.021142959594726562e+00 2.729479074478149414e+00 2.398033857345581055e+00 -8.093140125274658203e-01 -8.844368457794189453e-01 -2.618232071399688721e-01 -2.783416509628295898e+00 -2.109837770462036133e+00 -1.990720868110656738e+00
2.692122459411621094e+00 1.770244359970092773e+00 -1.190666317939758301e+00 -1.861351728439331055e+00 -2.998567104339599609e+00 2.469578266143798828e+00 3.881398439407348633e-01 -1.640920996665954590e+00 8.215191960334777832e-01 -2.225664138793945312e+00 -1.717215776443481445e+00 3.781805336475372314e-01 -4.045475721359252930e-01 2.500897884368896484e+00 1.017319560050964355e+00 -4.681017696857452393e-01 2.536552250385284424e-01 2.444894760847091675e-01 -3.762624025344848633e+00 1.704860329627990723e+00 -8.352983593940734863e-01 2.312388896942138672e+00 -1.172971129417419434e+00 -1.666862010955810547e+00 7.962881922721862793e-01 -1.525569915771484375e+00 -3.500364720821380615e-01 4.408864974975585938e-01 1.121606469154357910e+00 -1.528830289840698242e+00 -1.031821608543395996e+00 -1.970437169075012207e+00 -2.792086601257324219e+00 -1.047146916389465332e+00 -1.059280633926391602e+00 8.466200232505798340e-01 4.730128124356269836e-02 -2.550498768687248230e-02
8.168317675590515137e-01 -2.020070314407348633e+00 -1.483027458190917969e+00 -1.743894934654235840e+00 -1.429542422294616699e+00 -8.701766729354858398e-01 -7.726523280143737793e-02 -2.562720775604248047e-01 2.277902126312255859e+00 1.643070816993713379e+00 1.113286972045898438e+00 3.286984682083129883e+00 1.687619090080261230e+00 -1.025503635406494141e+00 6.249410510063171387e-01 -4.256913363933563232e-01 -5.057689547538757324e-01 1.090236306190490723e+00 -1.509629368782043457e+00 -2.285564661026000977e+00 -4.698939323425292969e-01 -1.568174123764038086e+00 1.805493354797363281e+00 -6.556041836738586426e-01 3.595451354980468750e+00 -1.427242040634155273e+00 -3.432571887969970703e+00 -2.459694623947143555e+00 -2.668265700340270996e-01 -1.004619956016540527e+00 9.156496524810791016e-01 1.567178606986999512e+00 1.442086100578308105e+00 -6.350499391555786133e-01 -2.796831607818603516e+00 1.139215946197509766e+00 -8.251110315322875977e-01 -4.094112873077392578e+00
2.411570072174072266e+00 1.006273508071899414e+00 -2.452435255050659180e+00 -1.462927937507629395e+00 2.545811891555786133e+00 7.319029569625854492e-01 -2.160536199808120728e-01 2.303983211517333984e+00 1.747124552726745605e+00 -7.426433563232421875e-01 -6.484089493751525879e-01 -1.490619778633117676e+00 -1.174909472465515137e+00 1.435220718383789062e+00 -2.612207412719726562e+00 2.561419725418090820e+00 -2.484442710876464844e+00 -1.361770868301391602e+00 2.463024139404296875e+00 -9.158350229263305664e-01 -1.388281702995300293e+00 -3.417717516422271729e-01 -2.850171804428100586e+00 -3.126200199127197266e+00 1.217578411102294922e+00 1.362155437469482422e+00 -8.241644501686096191e-01 7.148252725601196289e-01 -9.235842227935791016e-01 -1.527693986892700195e+00 -1.988765716552734375e+00 1.804787963628768921e-01 1.041937351226806641e+00 -2.356972455978393555e+00 9.883618354797363281e-01 -2.329869508743286133e+00 3.863847628235816956e-02 5.928664803504943848e-01
1.864968419075012207e+00 1.832912564277648926e+00 -9.599969983100891113e-01 -6.598784923553466797e-01 -6.521745920181274414e-01 -2.382755517959594727e+00 -8.045509457588195801e-01 6.363317966461181641e-01 -2.503241062164306641e+00 6.046241894364356995e-02 -8.426293730735778809e-01 -1.629321694374084473e+00 -1.604023933410644531e+00 7.735298871994018555e-01 -2.151395082473754883e+00 3.342316627502441406e+00 6.702486872673034668e-01 -2.837423086166381836e-01 -3.735480070114135742e+00 -1.100142598152160645e+00 -3.047668933868408203e-01 2.486810237169265747e-01 -6.179447174072265625e-01 1.375023484230041504e+00 3.142451763153076172e+00 -2.603712320327758789e+00 1.524695754051208496e-02 -2.086936235427856445e+00 -1.777288675308227539e+00 -6.803283691406250000e-01 -6.001534461975097656e-01 2.799073934555053711e+00 -1.616595983505249023e+00 3.140437006950378418e-01 -3.063011467456817627e-01 3.829188346862792969e-01 1.166804671287536621e+00 3.247013390064239502e-01
-6.769268773496150970e-03 2.560795068740844727e+00 -2.336062669754028320e+00 -4.287621498107910156e+00 2.764856100082397461e+00 -5.687556788325309753e-02 5.486532449722290039e-01 8.939239978790283203e-01 4.604181051254272461e-01 -2.840183019638061523e+00 3.601796388626098633e+00 -2.313127756118774414e+00 -1.674535125494003296e-01 2.510792255401611328e+00 2.313074767589569092e-01 1.562722206115722656e+00 -9.354121685028076172e-01 -3.854232549667358398e+00 -1.539201021194458008e+00 -8.493484854698181152e-01 -9.855397343635559082e-01 -8.376563191413879395e-01 -1.122468471527099609e+00 -8.129812479019165039e-01 1.449122428894042969e+00 -2.122514724731445312e+00 1.743304580450057983e-01 2.703164815902709961e-01 -2.437041521072387695e+00 -1.158145368099212646e-01 -1.801670074462890625e+00 3.709910631179809570e+00 1.026474356651306152e+00 -1.165411829948425293e+00 -1.494775712490081787e-01 4.451645538210868835e-03 4.259626269340515137e-01 -2.098249435424804688e+00
4.069281578063964844e+00 -2.937385559082031250e+00 -2.528557300567626953e+00 -8.367207646369934082e-01 -3.516658067703247070e+00 -7.968981564044952393e-02 -1.125372886657714844e+00 -3.082041978836059570e+00 3.730692565441131592e-01 1.114825248718261719e+00 -1.224733829498291016e+00 6.214209198951721191e-01 2.055393159389495850e-01 1.434969067573547363e+00 -4.342509433627128601e-02 1.639750003814697266e+00 9.311871975660324097e-02 4.809678494930267334e-01 -2.183759927749633789e+00 3.511552214622497559e-01 -1.651126623153686523e+00 -2.513016462326049805e+00 -6.124467402696609497e-02 1.047407746315002441e+00 -1.307883262634277344e+00 1.903726220130920410e+00 -1.401733875274658203e+00 -1.177881360054016113e+00 4.075033366680145264e-01 -1.725381851196289062e+00 -1.326212286949157715e+00 3.533250093460083008e+00 9.025751948356628418e-01 -3.895425319671630859e+00 -7.949237227439880371e-01 2.121625095605850220e-01 4.657627105712890625e+00 8.286332488059997559e-01
2.242031246423721313e-01 2.724231779575347900e-01 -1.433384895324707031e+00 -1.176337674260139465e-01 -2.514162540435791016e+00 -2.104365348815917969e+00 -1.038806676864624023e+00 -2.112819433212280273e+00 5.895628929138183594e-01 -1.409257888793945312e+00 3.192570209503173828e+00 -7.925400733947753906e-01 2.004845619201660156e+00 1.297960758209228516e+00 -1.032911539077758789e+00 3.030477285385131836e+00 -1.772494435310363770e+00 -9.228457212448120117e-01 -3.886431217193603516e+00 -3.091559000313282013e-02 -8.175380825996398926e-01 2.020223140716552734e+00 3.699868619441986084e-01 -1.980116844177246094e+00 1.394121527671813965e+00 -1.406819820404052734e+00 1.119828343391418457e+00 -3.067972064018249512e-01 -2.025523781776428223e-02 -6.104235649108886719e-01 9.767664670944213867e-01 2.206909954547882080e-01 -3.288844585418701172e+00 -2.728052616119384766e+00 -1.673883914947509766e+00 2.077262639999389648e+00 2.244119882583618164e+00 -3.187640607357025146e-01
-4.210876226425170898e-01 3.621785640716552734e-01 -3.269909620285034180e+00 1.010272145271301270e+00 2.613088369369506836e+00 6.605008989572525024e-02 7.309598326683044434e-01 -2.014033555984497070e+00 1.327987432479858398e+00 -1.009849548339843750e+00 -1.246890425682067871e+00 -1.375990509986877441e+00 -8.463056683540344238e-01 -1.381244778633117676e+00 -1.617529153823852539e+00 2.306900739669799805e+00 -2.485790729522705078e+00 -2.716613769531250000e+00 -3.722551584243774414e+00 2.528217315673828125e+00 -5.681114196777343750e-01 5.309652090072631836e-01 1.970292776823043823e-01 -2.152001857757568359e+00 -1.762148141860961914e+00 6.975472569465637207e-01 -7.147382944822311401e-02 -5.383087396621704102e-01 -1.202250242233276367e+00 1.215645790100097656e+00 -2.378194093704223633e+00 3.778448820114135742e+00 -2.524784088134765625e+00 -8.475069403648376465e-01 -5.935596823692321777e-01 3.455680131912231445e+00 4.691244602203369141e+00 -8.779132962226867676e-01
