-2.903811931610107422e+00 -1.627327084541320801e+00 1.343743205070495605e+00 -5.050447583198547363e-01 -1.041806936264038086e+00 7.549943327903747559e-01 4.274579882621765137e-01 -2.696019709110260010e-01 -2.141694277524948120e-01 -2.296561717987060547e+00 4.521756768226623535e-01 4.517631232738494873e-01 2.169783562421798706e-01 -1.798859477043151855e+00 1.776972174644470215e+00 2.037576913833618164e+00 -2.865559339523315430e+00 -1.098144650459289551e+00 -6.181559562683105469e-01 -2.967720329761505127e-01 1.938209652900695801e+00 6.471582651138305664e-01 1.959513664245605469e+00 -1.793864816427230835e-01 9.504897594451904297e-01 2.347480535507202148e+00 -7.957059144973754883e-01 2.441591501235961914e+00 2.142791271209716797e+00 -4.025117158889770508e-01 1.805081605911254883e+00 1.650808006525039673e-02 2.309748888015747070e+00 1.187919855117797852e+00 -1.151024937629699707e+00 1.720787763595581055e+00 1.901976019144058228e-01 -5.456470847129821777e-01 1.610381722450256348e+00 1.600087046623229980e+00 1.513979196548461914e+00 8.567537069320678711e-01 8.490102887153625488e-01 2.124976634979248047e+00 -1.885570049285888672e+00 8.171865344047546387e-01 2.240158081054687500e+00 -2.530734062194824219e+00 1.725343942642211914e+00 -2.988469839096069336e+00 2.562001705169677734e+00 -2.127921134233474731e-01 -8.644999861717224121e-01 4.038985073566436768e-01 2.732392549514770508e+00 8.185200691223144531e-01 -7.630011439323425293e-02 -1.530592083930969238e+00 -4.742317497730255127e-01 -1.072919249534606934e+00 -2.009244680404663086e+00 -2.595284461975097656e+00 1.182034969329833984e+00 -2.589188575744628906e+00 -4.973677918314933777e-02 -2.359527111053466797e+00 -3.399904012680053711e+00 1.108154535293579102e+00 -2.585946559906005859e+00 -1.495857119560241699e+00 -8.240689039230346680e-01 1.253963470458984375e+00 -2.424790859222412109e+00 -7.523669004440307617e-01 -2.370143890380859375e+00 -1.963207364082336426e+00 -2.457497835159301758e+00 -1.749541282653808594e+00 -1.985662937164306641e+00 7.517836689949035645e-01 2.064126968383789062e+00 -1.416817307472229004e+00 -2.284474611282348633e+00 1.971241950988769531e+00 2.594984292984008789e+00 -6.069597601890563965e-01 9.338933229446411133e-01 1.194941520690917969e+00 4.937860667705535889e-01 2.367516756057739258e-01 2.241963624954223633e+00 1.261635899543762207e+00 -6.857199072837829590e-01 1.210462003946304321e-01 2.697916626930236816e-01 3.853763341903686523e-01 -3.493549674749374390e-02 5.136144757270812988e-01 8.503575921058654785e-01 1.696860313415527344e+00
3.942889347672462463e-02 -2.496405124664306641e+00 -3.185992002487182617e+00 2.488608837127685547e+00 2.803975045680999756e-01 -1.878443956375122070e-01 -1.494433641433715820e+00 -9.187674522399902344e-01 -1.275704622268676758e+00 -1.182700514793395996e+00 -2.087646722793579102e+00 -2.171743154525756836e+00 4.857611060142517090e-01 6.318287849426269531e-01 -1.163314342498779297e+00 1.471848130226135254e+00 1.468160510063171387e+00 5.408559441566467285e-01 3.161628246307373047e-01 2.761846065521240234e+00 -1.481728553771972656e+00 8.176435828208923340e-01 -1.115886569023132324e+00 -1.062867045402526855e+00 -9.035307765007019043e-01 -1.917204618453979492e+00 -1.796339869499206543e+00 -3.157907009124755859e+00 6.428852677345275879e-01 -3.661142587661743164e-01 -3.175700902938842773e+00 -2.639140129089355469e+00 -1.940523147583007812e+00 -3.141323924064636230e-01 -1.284798979759216309e+00 -1.715610623359680176e+00 -1.818671703338623047e+00 -5.637633204460144043e-01 -2.001950502395629883e+00 4.477084577083587646e-01 -1.665435671806335449e+00 -2.351468801498413086e+00 -2.220985442399978638e-01 1.543532907962799072e-01 1.359761595726013184e+00 1.599956393241882324e+00 1.713865041732788086e+00 -7.363721728324890137e-01 -7.040903568267822266e-01 -1.174231529235839844e+00 -3.460682034492492676e-01 -9.651014208793640137e-01 -2.810820102691650391e+00 -8.631193637847900391e-01 2.238629579544067383e+00 -1.240758061408996582e+00 2.176790475845336914e+00 1.912817955017089844e+00 -7.538533210754394531e-01 2.863779850304126740e-02 6.367393136024475098e-01 3.152765035629272461e-01 -1.516370177268981934e-01 2.070545196533203125e+00 1.271613478660583496e+00 2.330773115158081055e+00 -2.367801964282989502e-02 5.891834497451782227e-01 -7.157871127128601074e-01 -1.477743268013000488e+00 1.702915310859680176e+00 2.029779434204101562e+00 2.597862243652343750e+00 -2.726879715919494629e-01 -2.220101833343505859e+00 -1.746543645858764648e+00 2.022003173828125000e+00 1.081179261207580566e+00 2.660571813583374023e+00 2.179234027862548828e+00 1.612213015556335449e+00 1.087567657232284546e-01 2.727997303009033203e+00 1.472206354141235352e+00 1.044543683528900146e-01 2.451971769332885742e+00 1.943351984024047852e+00 -2.043679714202880859e+00 1.675711989402770996e+00 1.478879451751708984e+00 5.194450020790100098e-01 -1.008355140686035156e+00 -2.321264982223510742e+00 2.084892272949218750e+00 1.251259922981262207e+00 2.442710399627685547e+00 7.636827826499938965e-01 -6.470375061035156250e-01 2.562870502471923828e+00 9.321649074554443359e-01
1.282669544219970703e+00 -5.897625684738159180e-01 1.131471339613199234e-02 1.012355089187622070e+00 -5.091643929481506348e-01 2.366186231374740601e-01 -7.212275266647338867e-01 -7.218651175498962402e-01 -2.787974357604980469e+00 1.160133123397827148e+00 2.695623159408569336e+00 -2.091506481170654297e+00 -1.756883144378662109e+00 9.180998802185058594e-01 -5.201972723007202148e-01 -5.402281135320663452e-02 -8.644631505012512207e-01 2.382361173629760742e+00 1.658286571502685547e+00 -2.035495281219482422e+00 -1.467094063758850098e+00 -1.051076650619506836e+00 -2.852837555110454559e-02 1.672893643379211426e+00 -2.060799360275268555e+00 -1.552631497383117676e+00 -8.784098029136657715e-01 1.637394428253173828e+00 -6.597256660461425781e-01 1.956096172332763672e+00 1.540441513061523438e+00 -2.916163504123687744e-01 1.238880157470703125e+00 2.476768381893634796e-02 -5.344640016555786133e-01 6.803395599126815796e-02 -3.702656030654907227e-01 3.923992812633514404e-01 -1.532457351684570312e+00 -2.696827888488769531e+00 2.899468421936035156e+00 2.849430084228515625e+00 4.849427938461303711e-01 5.603762865066528320e-01 -1.256580352783203125e+00 5.649017691612243652e-01 1.031520247459411621e+00 1.440555453300476074e+00 2.452793598175048828e+00 2.051952838897705078e+00 2.418874025344848633e+00 -5.091934800148010254e-01 2.189024925231933594e+00 2.777414321899414062e+00 1.160050511360168457e+00 1.538791418075561523e+00 -1.935117125511169434e+00 2.508191585540771484e+00 2.057494819164276123e-01 -6.306721568107604980e-01 -2.013486385345458984e+00 -1.018989086151123047e+00 9.664660096168518066e-01 -2.159012794494628906e+00 2.271200656890869141e+00 -2.327960968017578125e+00 -4.750337898731231689e-01 -2.309400796890258789e+00 -1.069214105606079102e+00 2.087658405303955078e+00 -3.536305129528045654e-01 -1.082240223884582520e+00 2.825816869735717773e+00 -4.275940656661987305e-01 -2.678216457366943359e+00 1.034547567367553711e+00 9.566314220428466797e-01 -8.542760014533996582e-01 -8.946664631366729736e-02 2.580092430114746094e+00 2.090950727462768555e+00 -1.349178671836853027e+00 -1.547261953353881836e+00 -2.327067375183105469e+00 3.896123766899108887e-01 -2.722409963607788086e-01 -2.386990785598754883e+00 -1.543157219886779785e+00 -2.089817523956298828e+00 -1.682550787925720215e+00 -9.777903556823730469e-01 -2.118817806243896484e+00 4.816732704639434814e-01 -1.726065158843994141e+00 -2.484727621078491211e+00 3.415513277053833008e+00 -1.008701801300048828e+00 2.118641614913940430e+00 -1.477178931236267090e+00 1.593191504478454590e+00
-4.338347613811492920e-01 -1.801461130380630493e-01 -2.404282331466674805e+00 -1.586572676897048950e-01 1.686911225318908691e+00 1.893061846494674683e-01 -8.609160780906677246e-01 1.942219853401184082e+00 1.876176118850708008e+00 1.009078025817871094e+00 2.286672353744506836e+00 6.963372230529785156e-01 2.447878599166870117e+00 -3.652435243129730225e-01 2.141654253005981445e+00 1.205717399716377258e-02 -6.135077476501464844e-01 8.676739931106567383e-01 2.864297389984130859e+00 -2.391612052917480469e+00 2.246714115142822266e+00 1.870634436607360840e+00 -3.161631107330322266e+00 -2.382191896438598633e+00 -9.251368790864944458e-02 -2.040986776351928711e+00 -2.338891983032226562e+00 -5.385445952415466309e-01 1.287877917289733887e+00 -2.213686466217041016e+00 -1.082031726837158203e+00 -2.927315235137939453e-01 -6.185762286186218262e-01 -9.957444071769714355e-01 -1.345451354980468750e+00 -9.184746146202087402e-01 -1.304242968559265137e+00 9.523809552192687988e-01 -7.926011085510253906e-01 -2.756958246231079102e+00 3.120677232742309570e+00 1.960993885993957520e+00 -1.913992166519165039e+00 -7.677799463272094727e-01 2.794254757463932037e-02 -7.781270146369934082e-01 -9.716740846633911133e-01 -1.715646982192993164e+00 -1.724456548690795898e-01 -1.629404574632644653e-01 1.721576213836669922e+00 -9.312675893306732178e-02 -4.490113854408264160e-01 1.081259727478027344e+00 2.246006488800048828e+00 5.740467309951782227e-01 2.973741590976715088e-01 1.097067371010780334e-01 8.845698237419128418e-01 7.136937379837036133e-01 -3.945063948631286621e-01 2.062406063079833984e+00 1.626311898231506348e+00 2.149258136749267578e+00 -9.630571603775024414e-01 1.339933276176452637e+00 -9.101305007934570312e-01 1.258652806282043457e+00 5.850961208343505859e-01 -9.466972947120666504e-01 2.004103183746337891e+00 4.248699918389320374e-02 -1.610049486160278320e+00 -1.143007203936576843e-01 1.041796565055847168e+00 2.518538236618041992e+00 -2.196834564208984375e+00 -2.917072772979736328e+00 -1.523809671401977539e+00 -3.907209336757659912e-01 2.536019802093505859e+00 -2.459388017654418945e+00 -3.926767408847808838e-01 -7.422796487808227539e-01 -1.919286489486694336e+00 3.667898178100585938e-01 2.829440116882324219e+00 -3.706755936145782471e-01 -2.359332084655761719e+00 2.782226353883743286e-02 2.198725700378417969e+00 -1.311759829521179199e+00 1.697494745254516602e+00 1.233592510223388672e+00 1.802577733993530273e+00 -1.084237575531005859e+00 -1.207694292068481445e+00 -2.194315910339355469e+00 -1.918013811111450195e+00 4.914231598377227783e-01
2.274384260177612305e+00 2.044836282730102539e+00 2.496335744857788086e+00 2.795116424560546875e+00 -5.965134501457214355e-01 2.771624803543090820e+00 9.037144780158996582e-01 3.850275278091430664e+00 2.566375017166137695e+00 2.821938276290893555e+00 2.014990568161010742e+00 2.969665527343750000e+00 2.651776552200317383e+00 -1.606960058212280273e+00 -2.155016899108886719e+00 9.562184214591979980e-01 1.947989821434020996e+00 2.936718940734863281e+00 2.295536756515502930e+00 3.154392719268798828e+00 -1.265059828758239746e+00 9.463918209075927734e-01 1.868533194065093994e-01 9.745811820030212402e-01 -1.868151307106018066e+00 6.125589609146118164e-01 1.052246212959289551e+00 -1.695165634155273438e+00 2.016466379165649414e+00 1.156873822212219238e+00 -1.002195030450820923e-01 -1.132283091545104980e+00 6.462114453315734863e-01 1.403258204460144043e+00 1.645614504814147949e+00 -1.381915092468261719e+00 -1.778225541114807129e+00 1.294914245605468750e+00 1.031813502311706543e+00 1.105619668960571289e+00 1.447596192359924316e+00 -1.125089973211288452e-01 5.166984200477600098e-01 -2.896142721176147461e+00 -1.101144671440124512e+00 -2.542310237884521484e+00 -9.364958405494689941e-01 -2.245069503784179688e+00 9.471156448125839233e-02 7.895081043243408203e-01 -2.292887687683105469e+00 -1.012017726898193359e+00 4.707479774951934814e-01 -1.715112924575805664e+00 -2.815966010093688965e-01 -1.524178981781005859e+00 -2.363868474960327148e+00 -2.190386533737182617e+00 -3.513102829456329346e-01 1.799767851829528809e+00 1.893517971038818359e+00 2.762979984283447266e+00 -1.761484146118164062e-01 2.527625322341918945e+00 1.804234266281127930e+00 -1.774482607841491699e+00 6.628407835960388184e-01 3.553947210311889648e-01 2.250681638717651367e+00 -1.173602417111396790e-01 8.436784893274307251e-02 -9.818593263626098633e-01 5.063723325729370117e-01 -2.348610639572143555e+00 2.096780300140380859e+00 -1.376392483711242676e+00 -1.044476985931396484e+00 2.274819374084472656e+00 5.152291059494018555e-01 -9.097516536712646484e-01 -1.496740460395812988e+00 -1.884415388107299805e+00 -2.177199840545654297e+00 -1.678835988044738770e+00 -1.147296905517578125e+00 -7.493461668491363525e-02 -2.774428725242614746e-01 -2.796674013137817383e+00 -1.464285731315612793e+00 -3.351011753082275391e+00 -2.661688566207885742e+00 -2.324364185333251953e+00 -1.656808376312255859e+00 -2.246748208999633789e+00 -2.085962295532226562e+00 -9.478797316551208496e-01 -1.742590665817260742e+00 -1.851365089416503906e+00 -1.296106457710266113e+00 -2.669945001602172852e+00
-3.018966197967529297e+00 -2.225819110870361328e+00 -2.425744056701660156e+00 -9.565531015396118164e-01 -7.690571546554565430e-01 -2.002580642700195312e+00 -8.219194412231445312e-01 2.415763616561889648e+00 -2.464370250701904297e+00 4.673745632171630859e-01 -2.320766687393188477e+00 2.711492776870727539e+00 -5.191625952720642090e-01 -1.746158003807067871e+00 -1.062799215316772461e+00 -9.115236997604370117e-01 -2.469896316528320312e+00 -2.233186066150665283e-01 -1.003431916236877441e+00 -4.404543340206146240e-02 -5.988824367523193359e-01 2.199326515197753906e+00 1.765190720558166504e+00 1.486690282821655273e+00 2.495331913232803345e-01 -5.333009958267211914e-01 3.440989732742309570e+00 -1.138941407203674316e+00 1.437404513359069824e+00 9.245662093162536621e-01 1.648983210325241089e-01 2.959427237510681152e-02 -1.210304975509643555e+00 2.775065302848815918e-01 -1.940372467041015625e+00 1.491678357124328613e+00 1.578149557113647461e+00 1.609845042228698730e+00 -1.078738331794738770e+00 1.552946805953979492e+00 -4.834268093109130859e-01 2.522768259048461914e+00 2.277820259332656860e-01 -4.743213653564453125e-01 -1.195566534996032715e+00 9.686235189437866211e-01 -8.416399955749511719e-01 -1.579411625862121582e+00 -1.829822301864624023e+00 2.956440448760986328e-01 -2.045301437377929688e+00 -2.743436336517333984e+00 1.320365786552429199e+00 1.946685314178466797e+00 -2.559920072555541992e+00 7.156476378440856934e-01 -2.217055320739746094e+00 -9.587926864624023438e-01 -2.771318674087524414e+00 1.232844829559326172e+00 1.873474955558776855e+00 -1.596532225608825684e+00 3.674427270889282227e-01 2.141485929489135742e+00 -5.760467648506164551e-01 -7.243185043334960938e-01 1.041956305503845215e+00 -4.848800972104072571e-02 1.356155753135681152e+00 -2.833211898803710938e+00 1.604964494705200195e+00 1.715883970260620117e+00 1.562852978706359863e+00 2.151841074228286743e-01 3.944162130355834961e-01 8.320296406745910645e-01 4.147406816482543945e-01 2.168412685394287109e+00 -7.852348089218139648e-01 -1.754525661468505859e+00 -1.620152831077575684e+00 -2.457604885101318359e+00 -5.828394293785095215e-01 2.258164405822753906e+00 3.387178897857666016e+00 5.221086740493774414e-01 1.358329176902770996e+00 1.559336543083190918e+00 2.955971479415893555e+00 1.686921954154968262e+00 1.820883512496948242e+00 1.476498723030090332e+00 7.501839399337768555e-01 -2.408646821975708008e+00 3.153859674930572510e-01 2.259873390197753906e+00 -1.434782266616821289e+00 1.230226680636405945e-01 -8.896022439002990723e-01 -5.004241466522216797e-01
-2.227134466171264648e+00 1.260182023048400879e+00 -2.063575029373168945e+00 -2.181338071823120117e+00 1.027953147888183594e+00 -2.091731548309326172e+00 -1.707909464836120605e+00 -7.655969262123107910e-01 -2.363247871398925781e+00 1.811620593070983887e-01 4.250959753990173340e-01 -2.279530525207519531e+00 -1.371990799903869629e+00 -2.078496217727661133e+00 -1.047208905220031738e+00 -1.280761241912841797e+00 -1.954922676086425781e+00 5.321751832962036133e-01 1.212220668792724609e+00 -1.278728693723678589e-01 -7.463138103485107422e-01 -2.461475610733032227e+00 -1.647475957870483398e+00 -1.858969092369079590e+00 9.841413497924804688e-01 -9.992090463638305664e-01 -1.892013847827911377e-01 -2.012753963470458984e+00 -1.585363388061523438e+00 7.192739248275756836e-01 -8.571138381958007812e-01 1.762817144393920898e+00 -3.996268510818481445e-01 2.665969848632812500e+00 -1.979760885238647461e+00 7.841191291809082031e-01 2.121243000030517578e+00 -1.690700650215148926e+00 2.545888662338256836e+00 1.991492748260498047e+00 1.854692220687866211e+00 -1.999171257019042969e+00 -4.934535026550292969e-01 -5.444906949996948242e-01 1.931876420974731445e+00 1.205986738204956055e+00 8.369947075843811035e-01 -3.243532478809356689e-01 -1.755101680755615234e+00 2.818515062332153320e+00 1.778313279151916504e+00 1.915226876735687256e-01 -1.389235019683837891e+00 -2.118146181106567383e+00 -1.805531382560729980e+00 2.056669235229492188e+00 8.727750182151794434e-01 -5.724952816963195801e-01 2.241200923919677734e+00 2.165877342224121094e+00 2.684023141860961914e+00 2.429947376251220703e+00 5.050456896424293518e-02 4.165815114974975586e-01 1.579340934753417969e+00 -1.197276234626770020e+00 -1.160365462303161621e+00 2.912150859832763672e+00 3.207977771759033203e+00 9.759158492088317871e-01 -1.584769964218139648e+00 -2.306204557418823242e+00 1.419982552528381348e+00 4.514525085687637329e-02 2.887332916259765625e+00 -1.011557579040527344e+00 2.165768861770629883e+00 2.255351781845092773e+00 -2.071021646261215210e-01 -3.442889153957366943e-01 2.172453403472900391e+00 1.357225894927978516e+00 -1.412222981452941895e+00 -8.377546072006225586e-01 -1.315120339393615723e+00 3.923127353191375732e-01 -1.948449254035949707e+00 6.472554206848144531e-01 -1.442598938941955566e+00 1.781144857406616211e+00 1.823097467422485352e+00 -1.634727239608764648e+00 -2.534601211547851562e+00 -5.909214615821838379e-01 -4.540053308010101318e-01 7.896266579627990723e-01 1.316658854484558105e+00 1.605143249034881592e-01 -1.591297626495361328e+00 2.010875225067138672e+00
-6.361101865768432617e-01 -5.541505813598632812e-01 1.188375115394592285e+00 1.863594770431518555e+00 -1.290272355079650879e+00 5.591942071914672852e-01 1.974998831748962402e+00 -5.779567956924438477e-01 -9.928215742111206055e-01 -1.587225556373596191e+00 4.755831658840179443e-01 -8.027110248804092407e-02 -2.617922782897949219e+00 7.965609431266784668e-01 -2.691547870635986328e+00 1.535587757825851440e-01 1.583535522222518921e-01 -2.164158821105957031e+00 -2.759274721145629883e+00 1.567848205566406250e+00 -1.750474095344543457e+00 -2.443956613540649414e+00 -1.175803065299987793e+00 -1.746925711631774902e+00 -1.850864887237548828e+00 -2.525613903999328613e-01 1.030950903892517090e+00 4.522904753684997559e-01 -9.246105551719665527e-01 -1.703379631042480469e+00 3.206562995910644531e-01 -1.724044919013977051e+00 -1.649194359779357910e+00 -5.859957933425903320e-01 1.854515671730041504e-01 -1.493048191070556641e+00 1.948759704828262329e-01 -3.882666528224945068e-01 2.691808223724365234e+00 1.410614609718322754e+00 1.261965990066528320e+00 2.535154581069946289e+00 1.379876136779785156e+00 2.193372964859008789e+00 3.908395171165466309e-01 2.164492607116699219e+00 3.017929077148437500e+00 1.274212718009948730e+00 1.902984499931335449e+00 -1.463100671768188477e+00 1.674498081207275391e+00 4.842653870582580566e-01 2.264067649841308594e+00 2.043617367744445801e-01 2.970067977905273438e+00 3.560838699340820312e+00 2.434832334518432617e+00 4.824864268302917480e-01 3.302414417266845703e+00 2.595248222351074219e+00 -1.013155341148376465e+00 2.571601867675781250e+00 2.256471872329711914e+00 -1.358678460121154785e+00 -7.117587327957153320e-01 -1.998881697654724121e-01 -1.481399059295654297e+00 -2.356117963790893555e+00 2.654719650745391846e-01 -2.002317190170288086e+00 -2.180292129516601562e+00 1.781120151281356812e-01 1.932388424873352051e+00 -1.500688076019287109e+00 -1.072069287300109863e+00 1.369570046663284302e-01 -1.703805565834045410e+00 -2.082273215055465698e-01 -8.240328431129455566e-01 1.340290665626525879e+00 -1.396779775619506836e+00 -2.802455186843872070e+00 -6.143375635147094727e-01 4.284260272979736328e-01 -1.564175367355346680e+00 1.139369010925292969e+00 -1.058333516120910645e+00 -1.689742445945739746e+00 -1.330396413803100586e+00 -2.577881813049316406e+00 1.374598264694213867e+00 1.473931550979614258e+00 1.802421808242797852e+00 -2.297836303710937500e+00 -1.585083484649658203e+00 -2.037110328674316406e+00 7.057191729545593262e-01 2.850793123245239258e+00 2.151540368795394897e-01 2.424228638410568237e-01
2.696789026260375977e+00 -1.399592876434326172e+00 1.361955165863037109e+00 1.707479119300842285e+00 2.456309318542480469e+00 -4.443401098251342773e-01 2.685929298400878906e+00 -2.727880179882049561e-01 1.401918768882751465e+00 2.121679067611694336e+00 2.546667814254760742e+00 1.841935873031616211e+00 1.706783056259155273e+00 1.173888683319091797e+00 2.681342840194702148e+00 -1.165380239486694336e+00 1.741281628608703613e+00 1.173655629158020020e+00 1.230244755744934082e+00 -2.157165050506591797e+00 -1.728530406951904297e+00 3.903217315673828125e-01 -7.281928062438964844e-01 -2.248981714248657227e+00 -2.570293188095092773e+00 -1.890476226806640625e+00 -2.748562097549438477e+00 -4.658741503953933716e-02 -7.405292391777038574e-01 -2.350471019744873047e+00 -9.247165322303771973e-01 -2.036300420761108398e+00 -9.208429455757141113e-01 2.402866780757904053e-01 -7.622873783111572266e-01 -9.477154016494750977e-01 -1.987906694412231445e+00 -2.423370331525802612e-01 -1.498055696487426758e+00 3.107130050659179688e+00 -3.675824701786041260e-01 1.302049040794372559e+00 1.976687312126159668e+00 -1.646279692649841309e+00 -1.504911422729492188e+00 6.557325124740600586e-01 -1.833077073097229004e+00 -2.029630899429321289e+00 2.779405355453491211e+00 -3.022574186325073242e+00 1.091054081916809082e+00 1.918296575546264648e+00 -1.922689914703369141e+00 2.286743402481079102e+00 -8.650385141372680664e-01 -9.759018421173095703e-01 2.379369020462036133e+00 1.493089914321899414e+00 1.671137809753417969e+00 -7.301319837570190430e-01 5.303086712956428528e-02 -1.150231003761291504e+00 -3.370656251907348633e+00 -2.495193004608154297e+00 -1.733079671859741211e+00 -2.213150501251220703e+00 -2.324548512697219849e-01 -3.929812461137771606e-02 1.376498818397521973e+00 -2.026320457458496094e+00 -1.261861324310302734e+00 -1.103643059730529785e+00 -5.579051971435546875e-01 6.737455129623413086e-01 -4.957581460475921631e-01 1.774321556091308594e+00 1.956434361636638641e-02 -1.464093804359436035e+00 4.965350329875946045e-01 -8.322210907936096191e-01 -1.576222658157348633e+00 -3.153563141822814941e-01 2.147141218185424805e+00 9.577668905258178711e-01 1.981828689575195312e+00 6.755108237266540527e-01 -2.244252204895019531e+00 2.020664215087890625e+00 2.291189908981323242e+00 3.724468648433685303e-01 -1.547667384147644043e+00 -2.110313653945922852e+00 2.474621295928955078e+00 -2.637161493301391602e+00 2.158318042755126953e+00 9.549745321273803711e-01 1.292144298553466797e+00 1.659351706504821777e+00 2.646821260452270508e+00 -2.315843343734741211e+00
1.156653285026550293e+00 -2.438438653945922852e+00 -2.887631654739379883e+00 -8.012706041336059570e-01 -4.354764521121978760e-01 1.278207540512084961e+00 -2.087958335876464844e+00 -9.447363615036010742e-01 2.539783000946044922e+00 2.400705575942993164e+00 -1.802042603492736816e+00 -9.144021868705749512e-01 -1.628451228141784668e+00 -5.171377062797546387e-01 3.436279594898223877e-01 -1.977987647056579590e+00 1.192704066634178162e-01 -2.355698347091674805e+00 1.706816434860229492e+00 -8.541573584079742432e-02 -2.405093312263488770e-01 -2.889441728591918945e+00 4.164977669715881348e-01 -1.790446192026138306e-01 4.853974282741546631e-01 -3.302238702774047852e+00 -2.814451456069946289e-01 -2.182427167892456055e+00 -1.367701649665832520e+00 -8.339146971702575684e-01 2.431233406066894531e+00 -6.038561463356018066e-01 -1.211956068873405457e-01 4.767329990863800049e-01 -2.029904603958129883e+00 -1.746457219123840332e+00 -2.337982654571533203e+00 2.039977312088012695e+00 1.025894060730934143e-01 1.376623272895812988e+00 1.579654812812805176e+00 -2.296097278594970703e+00 -2.979569911956787109e+00 1.851057052612304688e+00 1.213940143585205078e+00 -1.065095886588096619e-01 1.699579596519470215e+00 1.928467869758605957e+00 -1.006708025932312012e+00 3.666741251945495605e-01 -1.758575558662414551e+00 4.861636832356452942e-02 -5.985303521156311035e-01 4.103016555309295654e-01 3.726541697978973389e-01 2.334906101226806641e+00 1.345037221908569336e+00 -1.642679333686828613e+00 -5.850868821144104004e-01 -2.161023139953613281e+00 2.032337188720703125e+00 -1.510107517242431641e+00 1.440657377243041992e+00 6.350813508033752441e-01 2.894841909408569336e+00 4.873549044132232666e-01 -1.316292047500610352e+00 2.701080560684204102e+00 -2.011371612548828125e+00 2.039670467376708984e+00 1.649967432022094727e+00 -1.229552030563354492e+00 1.469159603118896484e+00 2.667737245559692383e+00 2.566612958908081055e-01 3.038579702377319336e+00 -1.360570788383483887e+00 -9.298149943351745605e-01 -1.137762546539306641e+00 1.858252286911010742e+00 -1.977851390838623047e+00 -3.458765506744384766e+00 2.634552240371704102e+00 1.698035955429077148e+00 5.967535972595214844e-01 -1.069292545318603516e+00 2.069277524948120117e+00 -1.184093832969665527e+00 1.427168846130371094e+00 2.653006076812744141e+00 7.144112586975097656e-01 -4.896804392337799072e-01 2.320909976959228516e+00 -7.268127202987670898e-01 2.182424664497375488e-01 8.247945904731750488e-01 6.048598289489746094e-01 2.906531572341918945e+00 -1.690070509910583496e+00 -1.250025629997253418e+00
