-2.596177577972412109e+00 -1.792253732681274414e+00 7.676640152931213379e-02 -3.162459433078765869e-01 6.621111650019884109e-03 -2.335076808929443359e+00 -2.301718473434448242e+00 -3.089544296264648438e+00 -2.017583400011062622e-01 1.141970038414001465e+00 -2.030542850494384766e+00 1.285851597785949707e+00 1.197493553161621094e+00 7.150602340698242188e-02 -1.545668125152587891e+00 -1.890796661376953125e+00 1.546762704849243164e+00 -3.262644410133361816e-01 2.160273313522338867e+00 4.268464744091033936e-01 8.259447216987609863e-01 -1.606127619743347168e-02 1.407885272055864334e-02 1.889724969863891602e+00 -7.110429406166076660e-01 -8.639977574348449707e-01 6.310697555541992188e+00 -4.450176715850830078e+00 1.547315359115600586e+00 -3.363849401473999023e+00 1.164730072021484375e+00 -2.873959064483642578e+00 2.811560630798339844e+00 -1.070406794548034668e+00 -3.600579261779785156e+00 2.591822147369384766e+00
-7.791878581047058105e-01 -3.082729876041412354e-01 4.792682528495788574e-01 -1.527577996253967285e+00 6.212150454521179199e-01 -1.801039576530456543e+00 -3.800164937973022461e+00 -4.532848834991455078e+00 5.254627019166946411e-02 -6.379757523536682129e-01 -3.258172273635864258e+00 -9.484908580780029297e-01 4.236147880554199219e+00 8.144638538360595703e-01 -2.255468517541885376e-01 6.500117182731628418e-01 -9.618525505065917969e-01 1.605996936559677124e-01 -4.304921925067901611e-01 -8.575437664985656738e-01 -2.120409011840820312e+00 3.040769815444946289e+00 -2.707806110382080078e+00 9.306262433528900146e-02 -1.278697133064270020e+00 1.769104123115539551e+00 2.311317205429077148e+00 -3.796568512916564941e-01 2.663444541394710541e-02 -2.196840524673461914e+00 1.521028041839599609e+00 -1.386938452720642090e+00 7.529424428939819336e-01 2.050434350967407227e+00 -3.076728343963623047e+00 2.495911359786987305e+00
-6.079735755920410156e-01 -1.426841735839843750e+00 1.615518569946289062e+00 -4.044738769531250000e+00 2.587601184844970703e+00 3.995089605450630188e-02 2.124835968017578125e+00 -1.979245543479919434e+00 -2.451439380645751953e+00 1.781847953796386719e+00 -2.780029773712158203e-01 8.139320015907287598e-01 7.056214809417724609e-01 -1.673529744148254395e-01 -3.936314284801483154e-01 -1.923516154289245605e+00 1.365687251091003418e+00 -5.720312595367431641e-01 1.267520666122436523e+00 -2.862476825714111328e+00 4.624921798706054688e+00 2.900412797927856445e+00 -1.098369359970092773e+00 -4.126039028167724609e+00 -2.540656089782714844e+00 -6.394327878952026367e-01 3.448932468891143799e-01 -2.078801155090332031e+00 4.459528326988220215e-01 -4.898891448974609375e+00 -1.587738037109375000e+00 1.147316217422485352e+00 1.089809685945510864e-01 -3.900609612464904785e-01 -2.343142986297607422e+00 3.272056102752685547e+00
1.465042233467102051e+00 2.188836812973022461e+00 -8.230753540992736816e-01 2.126929283142089844e+00 -2.302632808685302734e+00 -2.958641529083251953e+00 -2.801291465759277344e+00 4.397124946117401123e-01 1.088102102279663086e+00 1.752402067184448242e+00 2.215022593736648560e-01 4.535188674926757812e-01 8.760258555412292480e-01 1.226319789886474609e+00 5.537182092666625977e-01 -3.521777391433715820e+00 5.618678331375122070e-01 2.881223917007446289e+00 1.962486624717712402e+00 -3.527313470840454102e+00 7.426104545593261719e-01 9.332232475280761719e-01 -3.392482280731201172e+00 3.605414628982543945e+00 -2.952129840850830078e+00 1.504446029663085938e+00 -2.262235879898071289e+00 -3.327785491943359375e+00 -2.180495738983154297e+00 -3.571998119354248047e+00 -1.121599555015563965e+00 -1.685719847679138184e+00 -3.124471187591552734e+00 1.227013826370239258e+00 -1.005032062530517578e+00 5.523434281349182129e-01
1.093330740928649902e+00 2.386940479278564453e+00 4.426770210266113281e+00 1.813959002494812012e+00 -1.687702655792236328e+00 2.208596706390380859e+00 -2.444587230682373047e+00 -9.755927324295043945e-01 5.131103992462158203e-01 -2.275514125823974609e+00 -1.999976158142089844e+00 2.118341684341430664e+00 3.056669235229492188e+00 1.439370155334472656e+00 2.363465726375579834e-03 -2.296551465988159180e+00 -5.167950391769409180e-01 -1.624491333961486816e+00 3.612035214900970459e-01 -3.438518762588500977e+00 3.880149871110916138e-02 -2.851027011871337891e+00 -2.348891258239746094e+00 1.247722148895263672e+00 8.909600973129272461e-01 -4.421364307403564453e+00 -8.560403585433959961e-01 -3.863918542861938477e+00 6.964554190635681152e-01 -2.092609405517578125e+00 2.102781295776367188e+00 1.553936123847961426e+00 -3.118400335311889648e+00 1.265166521072387695e+00 1.167268157005310059e+00 -1.857401728630065918e+00
-2.492688894271850586e+00 3.875877141952514648e+00 -1.783033132553100586e+00 2.418182611465454102e+00 3.843162298202514648e+00 -1.934684872627258301e+00 1.551719665527343750e+00 -1.414167761802673340e+00 3.456285238265991211e+00 1.858440279960632324e+00 -8.675280213356018066e-01 -3.301821351051330566e-01 5.940825939178466797e-01 -5.162424564361572266e+00 -4.426470279693603516e+00 -1.008711103349924088e-02 2.857918739318847656e+00 9.693744182586669922e-01 -3.432435274124145508e+00 -2.015092372894287109e+00 2.327566623687744141e+00 -1.632992327213287354e-01 -8.630290031433105469e-01 -7.399984449148178101e-02 -2.695862054824829102e+00 -2.781952619552612305e+00 -1.017996191978454590e+00 -2.131838560104370117e+00 2.110866308212280273e+00 6.366894245147705078e-01 -2.310097932815551758e+00 2.569092251360416412e-02 -3.356598854064941406e+00 -9.650888442993164062e-01 -6.736683249473571777e-01 3.436512231826782227e+00
3.076943874359130859e+00 -1.648354887962341309e+00 4.783558845520019531e-01 1.157028436660766602e+00 1.353434801101684570e+00 9.117142111063003540e-02 -1.023429155349731445e+00 -8.921247124671936035e-01 -2.906264364719390869e-01 -6.248256564140319824e-01 -6.175481081008911133e-01 2.486568212509155273e+00 -9.225137233734130859e-01 3.555497884750366211e+00 4.921809434890747070e-01 -1.790327191352844238e+00 -4.179539680480957031e+00 2.109737396240234375e+00 -3.835111856460571289e+00 2.950634062290191650e-01 2.772906780242919922e+00 -7.524698376655578613e-01 -2.364381790161132812e+00 -7.744261622428894043e-01 -1.676566243171691895e+00 -1.324666261672973633e+00 2.100188732147216797e+00 -2.652581930160522461e+00 1.250502467155456543e-01 -2.097554922103881836e+00 -1.817743778228759766e+00 -3.179435491561889648e+00 -1.644067525863647461e+00 1.229860544204711914e+00 -4.013201594352722168e-02 8.095083236694335938e-01
1.773700714111328125e+00 3.164174318313598633e+00 -1.901787638664245605e+00 2.462232351303100586e+00 5.271998405456542969e+00 -1.774964809417724609e+00 -3.325901985168457031e+00 -3.379776477813720703e+00 -3.702830314636230469e+00 -2.498733520507812500e+00 -9.417452216148376465e-01 -6.695631891489028931e-02 -6.154901385307312012e-01 -4.011884927749633789e-01 -7.007364630699157715e-01 -3.492728173732757568e-01 -4.441539347171783447e-01 1.971823930740356445e+00 4.633824527263641357e-01 9.779685139656066895e-01 -2.484402805566787720e-01 1.398254990577697754e+00 5.689734816551208496e-01 -3.217334270477294922e+00 -1.576479911804199219e+00 2.577302217483520508e+00 -5.030200958251953125e+00 5.493233203887939453e-01 3.808551728725433350e-01 -1.805454194545745850e-01 -1.745246767997741699e+00 1.797058224678039551e+00 -1.749270081520080566e+00 2.008101463317871094e+00 -7.124059200286865234e-01 -1.693745493888854980e+00
-1.999419093132019043e+00 7.824295014142990112e-02 8.958159685134887695e-01 -2.264888048171997070e+00 -1.622259736061096191e+00 5.179183006286621094e+00 -1.796433091163635254e+00 -1.084288716316223145e+00 -5.435995101928710938e+00 -3.169587850570678711e-01 -1.722982406616210938e+00 -6.584411859512329102e-01 1.013097167015075684e+00 3.003935813903808594e-01 5.877931118011474609e-01 -2.921953201293945312e+00 -4.911920726299285889e-01 2.553267955780029297e+00 4.058044433593750000e+00 -1.786593437194824219e+00 -3.437739908695220947e-01 3.712351799011230469e+00 -7.091830372810363770e-01 -7.794511914253234863e-01 -2.661882162094116211e+00 -1.653135418891906738e+00 -1.885465264320373535e+00 -1.494479537010192871e+00 1.425456404685974121e-01 -1.845975637435913086e+00 1.366676926612854004e+00 2.361697435379028320e+00 3.741320371627807617e-01 -6.887821555137634277e-01 -8.755517005920410156e-01 -1.145935133099555969e-01
-2.032854795455932617e+00 -1.632884860038757324e+00 1.391445755958557129e+00 2.672774076461791992e+00 1.085488319396972656e+00 4.150017261505126953e+00 1.924323558807373047e+00 3.971411943435668945e+00 3.840039730072021484e+00 2.924956381320953369e-01 -1.904179692268371582e+00 1.653211355209350586e+00 1.302120089530944824e+00 -2.541790485382080078e+00 -6.203815340995788574e-01 6.705954670906066895e-01 -4.679550170898437500e+00 2.411497831344604492e+00 -8.582789301872253418e-01 6.594103574752807617e-02 -5.107988119125366211e-01 -4.219546318054199219e+00 -3.041924238204956055e+00 -1.101966500282287598e+00 -9.771063327789306641e-01 -4.790661811828613281e+00 -3.989896774291992188e-01 -1.071387529373168945e+00 1.348585486412048340e+00 5.999640822410583496e-01 -1.802546858787536621e+00 -1.763361573219299316e+00 -1.111870527267456055e+00 -1.868684411048889160e+00 -4.044951915740966797e+00 3.195726633071899414e+00
