9.378525018692016602e-01 -3.321856260299682617e+00 -1.526244044303894043e+00 1.318401098251342773e+00 -2.157498121261596680e+00 2.132679075002670288e-01 -2.123947620391845703e+00 2.426762342453002930e+00 -5.064129829406738281e+00 -5.832680463790893555e-01 -6.234069466590881348e-01 -2.648416996002197266e+00 -3.453674077987670898e+00 7.858331799507141113e-01 1.564421415328979492e+00 -4.058867931365966797e+00 2.776581943035125732e-01 1.848528504371643066e+00 2.812468767166137695e+00 2.227531909942626953e+00 -1.887573361396789551e+00 -9.223003983497619629e-01 5.926106572151184082e-01 6.570019125938415527e-01 -2.059102058410644531e+00 1.684991002082824707e+00 2.091850996017456055e+00 -1.541649222373962402e+00 -4.345093250274658203e+00 1.347206532955169678e-01 1.151698350906372070e+00 5.227294921875000000e+00 -9.734801650047302246e-01 1.910086512565612793e+00
6.337624788284301758e-01 -1.231944799423217773e+00 -6.788397431373596191e-01 1.709634423255920410e+00 -1.671318888664245605e+00 -2.611060857772827148e+00 1.985704302787780762e-01 -7.342887520790100098e-01 9.697694778442382812e-01 -3.261387586593627930e+00 2.894067168235778809e-01 -2.540252447128295898e+00 3.813928067684173584e-01 5.228489041328430176e-01 1.748847961425781250e+00 -2.022943735122680664e+00 2.154502630233764648e+00 -1.321676969528198242e+00 -1.344951868057250977e+00 2.382322311401367188e+00 -3.935137748718261719e+00 -1.396713137626647949e+00 -1.389685153961181641e+00 9.157639741897583008e-01 -1.215279221534729004e+00 4.115284442901611328e+00 -5.379381179809570312e-01 -2.025526046752929688e+00 -2.079594612121582031e+00 1.915891885757446289e+00 -3.348725318908691406e+00 4.601360321044921875e+00 -2.403525114059448242e+00 1.572648406028747559e+00
2.490577697753906250e+00 -1.944508433341979980e+00 3.233053445816040039e+00 -1.964922666549682617e+00 -1.658069968223571777e+00 -1.016572952270507812e+00 -3.832513332366943359e+00 -2.372660636901855469e+00 -1.309689164161682129e+00 -3.004494667053222656e+00 1.241644978523254395e+00 4.830821990966796875e+00 8.399409055709838867e-01 7.146087288856506348e-01 -1.676336765289306641e+00 -2.597830295562744141e-01 4.200496673583984375e+00 6.862600445747375488e-01 1.120295166969299316e+00 2.184130191802978516e+00 -9.080694317817687988e-01 -3.607932090759277344e+00 -3.301927089691162109e+00 -4.058566570281982422e+00 -1.727027744054794312e-01 5.357685089111328125e-01 1.028537631034851074e+00 -8.160910606384277344e-01 -1.211794137954711914e+00 -4.060525417327880859e+00 -1.616672635078430176e+00 2.424221038818359375e+00 -8.630567193031311035e-01 1.386348128318786621e+00
-3.917966842651367188e+00 -4.103552341461181641e+00 5.180501937866210938e-01 1.309787392616271973e+00 -1.019815444946289062e+00 1.018938899040222168e+00 1.194040775299072266e+00 -1.695837616920471191e+00 -4.274604797363281250e+00 -6.021242141723632812e-01 -1.628313183784484863e+00 -1.223211169242858887e+00 -2.839973211288452148e+00 7.024692058563232422e+00 3.697262406349182129e-01 3.496876001358032227e+00 -2.769691050052642822e-01 7.193892598152160645e-01 1.054955840110778809e+00 -2.167630434036254883e+00 -2.591743707656860352e+00 -2.817477941513061523e+00 -2.704572975635528564e-01 -3.570851683616638184e-01 6.212009191513061523e-01 2.109547376632690430e+00 -3.434124886989593506e-01 -2.206990569829940796e-01 -1.725689291954040527e+00 1.536608636379241943e-01 -1.206137180328369141e+00 1.314284801483154297e+00 3.688490688800811768e-01 -3.711069226264953613e-01
-2.096524953842163086e+00 -1.940079092979431152e+00 -1.903230786323547363e+00 -6.728068590164184570e-01 -6.015478968620300293e-01 -3.399928569793701172e+00 7.243661880493164062e-01 -2.630246400833129883e+00 1.179823517799377441e+00 -3.129219710826873779e-01 2.569709062576293945e+00 -9.995329380035400391e-01 -5.959312915802001953e+00 5.006885528564453125e-01 -1.909853070974349976e-01 3.891865015029907227e+00 -1.870050430297851562e+00 2.178607285022735596e-01 1.532336473464965820e+00 3.294385194778442383e+00 -2.526045322418212891e+00 6.723874211311340332e-01 -1.396093249320983887e+00 -1.760660171508789062e+00 4.876888692378997803e-01 9.436129331588745117e-01 -5.609273910522460938e-01 2.069030046463012695e+00 3.806716680526733398e+00 3.781254291534423828e+00 -3.053081750869750977e+00 2.471524104475975037e-02 -2.563278436660766602e+00 -1.605201125144958496e+00
2.012576103210449219e+00 -9.730486273765563965e-01 3.000030517578125000e+00 -1.192198157310485840e+00 -2.852905988693237305e+00 7.124484181404113770e-01 -3.480259418487548828e+00 -8.637978434562683105e-01 9.963253140449523926e-01 7.978771328926086426e-01 -4.292963743209838867e-01 -2.961948871612548828e+00 -2.814408302307128906e+00 2.622694730758666992e+00 -5.575867652893066406e+00 3.014032363891601562e+00 2.039451122283935547e+00 -4.233232021331787109e+00 -3.984780788421630859e+00 3.403815746307373047e+00 5.264940857887268066e-01 1.152490019798278809e+00 -4.839847683906555176e-01 -1.261961102485656738e+00 -6.367222785949707031e+00 2.852021217346191406e+00 1.295291781425476074e+00 7.252165675163269043e-01 4.779403507709503174e-01 -7.997992634773254395e-01 1.884405314922332764e-01 9.809743613004684448e-02 2.814042866230010986e-01 8.138556480407714844e-01
-9.307431578636169434e-01 -5.656141281127929688e+00 1.024057030677795410e+00 -7.363526821136474609e-01 -1.650968074798583984e+00 4.970629513263702393e-01 1.037672638893127441e+00 -2.351080656051635742e+00 -9.793158769607543945e-01 1.426498293876647949e+00 -1.093460679054260254e+00 -2.470913827419281006e-01 -7.188808321952819824e-01 -1.104018807411193848e+00 -2.683237552642822266e+00 -2.432053089141845703e+00 1.213687658309936523e+00 -4.260237812995910645e-01 2.545728683471679688e+00 8.937864303588867188e-01 -1.775207161903381348e+00 -4.068291664123535156e+00 -1.549058556556701660e+00 1.748685479164123535e+00 3.166538238525390625e+00 -2.893006205558776855e-01 3.137878179550170898e-01 1.859579205513000488e+00 -9.847210645675659180e-01 2.256996870040893555e+00 -2.174208641052246094e+00 -3.417815268039703369e-01 -2.569807529449462891e+00 4.069664478302001953e+00
-3.811564922332763672e+00 -1.699753522872924805e+00 3.278775691986083984e+00 -5.829200267791748047e+00 -1.537278413772583008e+00 8.738601803779602051e-01 1.801221251487731934e+00 -1.483085513114929199e+00 1.807876944541931152e+00 -3.870038986206054688e+00 -4.000117301940917969e+00 2.889781892299652100e-01 1.393673062324523926e+00 -1.214185833930969238e+00 1.586798667907714844e+00 -1.706982553005218506e-01 4.162541866302490234e+00 -2.679011344909667969e+00 6.912617683410644531e-01 -1.121859669685363770e+00 -9.498919844627380371e-01 -1.576919674873352051e+00 -2.669393777847290039e+00 -5.476290732622146606e-02 -1.513460516929626465e+00 1.033487915992736816e+00 2.032528638839721680e+00 5.798594355583190918e-01 1.168627262115478516e+00 -2.354762107133865356e-01 2.183491468429565430e+00 2.358964681625366211e+00 5.600901842117309570e-01 -2.607719898223876953e+00
-2.137040376663208008e+00 -2.888690948486328125e+00 2.276202440261840820e+00 1.107858538627624512e+00 1.903836250305175781e+00 -3.709661722183227539e+00 1.531653255224227905e-01 -2.103532850742340088e-01 4.441264271736145020e-01 -1.063712954521179199e+00 4.036059677600860596e-01 4.027607440948486328e+00 -4.460484981536865234e+00 -1.531629323959350586e+00 2.068059444427490234e+00 -2.933470726013183594e+00 3.594343185424804688e+00 1.902600191533565521e-02 2.304324954748153687e-01 7.582781314849853516e-01 -1.764357686042785645e+00 -1.747617363929748535e+00 -3.147206306457519531e+00 -1.344606399536132812e+00 -4.783387780189514160e-01 -1.234397172927856445e+00 1.052481293678283691e+00 -2.466462612152099609e+00 3.181915521621704102e+00 -1.656819581985473633e+00 8.253726959228515625e-01 2.498378276824951172e+00 5.158265233039855957e-01 -3.116316556930541992e+00
3.338185787200927734e+00 -3.115218639373779297e+00 -3.935938596725463867e+00 1.519266963005065918e+00 -2.040684700012207031e+00 4.058163166046142578e+00 -2.803417921066284180e+00 6.634724140167236328e-01 1.690204024314880371e+00 6.145255565643310547e+00 1.370031833648681641e+00 -1.581984877586364746e+00 -1.871560454368591309e+00 -7.139964699745178223e-01 -7.459837794303894043e-01 -4.262783527374267578e-01 7.465534806251525879e-01 -1.152489066123962402e+00 -4.227450847625732422e+00 2.147015094757080078e+00 -1.199817895889282227e+00 -2.249211788177490234e+00 -1.198402404785156250e+00 -2.419249773025512695e+00 1.438140153884887695e+00 -3.041079282760620117e+00 -7.306883335113525391e-01 1.945955872535705566e+00 2.017753362655639648e+00 7.763638496398925781e-01 -2.588646411895751953e+00 7.824233174324035645e-01 -4.022469043731689453e+00 1.694311380386352539e+00
